"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"BENPORATH_ES_1",3.85191301013339e-07,0.0061996539898097,0.674962860011025,0.638559437619381,1.8710861846728,108,"[""SFRP1"",""TUBB2B"",""PODXL"",""DMKN"",""TCF7L1"",""FGFR1"",""POU5F1"",""POLR3G"",""SNRPN"",""CXADR"",""MAD2L2"",""SLC39A10"",""MGST1"",""OAZ2"",""TERF1"",""SMS"",""ELOVL6"",""CBX5"",""GNL3"",""DPPA4"",""JADE1"",""HSPA4"",""PRPF40A"",""DNMT3A"",""MSH6"",""SLC38A1"",""L1TD1"",""SRSF7"",""MSH2"",""CD24"",""CTSC"",""PSIP1"",""JARID2"",""MTF2"",""CASP3"",""TIA1"",""BIRC5"",""CCNB1"",""HMGB3"",""G3BP2"",""SEMA6A"",""SLC16A1"",""SEPHS1"",""TMX1"",""MDN1"",""FXR1"",""LIN28A""]"
"SETD1A_TARGET_GENES",1.48377286223482e-06,0.00796044140588978,0.643551836150722,-0.398150173508313,-1.60078547810156,257,"[""HDAC1"",""PRCC"",""MRPL4"",""GRWD1"",""LMNB2"",""GTF2F1"",""SUPT5H"",""RANGAP1"",""IMP3"",""FAM177A1"",""AP1G1"",""NUP85"",""GPS1"",""TIMM44"",""RABGGTB"",""SURF2"",""URM1"",""MRPL2"",""IMP4"",""RNF167"",""USP16"",""CCDC12"",""IDH3B"",""EIF3F"",""CALM3"",""YTHDC1"",""ITSN1"",""NSA2"",""TBCB"",""SF1"",""CCDC59"",""RPL22"",""ABT1"",""DYNC1I2"",""DNM1L"",""GCN1"",""SNRPA"",""FARSA"",""YME1L1"",""IST1"",""LARP4"",""TARS1"",""PDAP1"",""TNPO1"",""SAP30BP"",""NDUFA9"",""PUM3"",""UXT"",""AK2"",""MRPL44"",""COA6"",""SDHB"",""BUD23"",""DPH3"",""RPL21"",""IP6K2"",""NCBP2"",""PSMD13"",""AURKAIP1"",""SRSF11"",""EIF2S3"",""GPBP1L1"",""FAM32A"",""LARS1"",""UBXN1"",""SMIM26"",""DARS1"",""UBE2I"",""CYB5B"",""SREK1IP1""]"
"HOUNKPE_HOUSEKEEPING_GENES",1.08702989883322e-06,0.00796044140588978,0.643551836150722,-0.366891663674046,-1.52209940810601,366,"[""TRAPPC3"",""LRRC59"",""MED19"",""RRP9"",""PRCC"",""WDR46"",""TUSC2"",""UBQLN1"",""RAB14"",""GTF2F1"",""ABCF2"",""CLPP"",""RBM17"",""RANGAP1"",""BRMS1"",""HNRNPUL1"",""ISCU"",""ANP32B"",""CHTOP"",""AP1G1"",""RALA"",""RER1"",""PFDN1"",""TRIP12"",""USP39"",""CCDC124"",""EIF3B"",""RABGGTB"",""FTSJ3"",""RNF167"",""RHEB"",""COPE"",""YTHDC1"",""GORASP2"",""NSA2"",""SYF2"",""PHF5A"",""TBCB"",""CDC37"",""PMPCA"",""SF1"",""RPL22"",""RPS19BP1"",""KXD1"",""RALBP1"",""RAB7A"",""P4HB"",""LMAN2"",""SNRPA"",""PSMG3"",""YME1L1"",""SRSF4"",""H2AZ2"",""DDX27"",""GSPT1"",""HNRNPM"",""PDAP1"",""ARIH2"",""MRTO4"",""SERP1"",""STAU1"",""POP7"",""AK2"",""MRPL44"",""ANP32A"",""COA6"",""GET3"",""PFDN2"",""VCP"",""AHSA1"",""NCBP2"",""C9orf78"",""SARS1"",""LSM4"",""MRPL17"",""ENSA"",""SRSF11"",""C14orf119"",""FAM32A"",""SF3B2"",""BUB3"",""UBAP2L"",""IK"",""EBNA1BP2"",""LARS1"",""FBL"",""UBXN1"",""AAMP"",""DARS1"",""RNF181"",""MRPL37"",""UBE2I"",""CYB5B"",""MRPL18"",""DCTPP1"",""LUC7L3"",""CHMP2B"",""LRPPRC"",""MLF2"",""GOLGA4"",""LSM14A"",""YWHAB"",""TOMM20"",""CALR"",""SSU72"",""DDB1"",""ETF1"",""DNAJC7""]"
"ZHONG_PFC_C3_MICROGLIA",2.17365580256533e-06,0.00874624753557223,0.627256739718528,0.85420024758097,1.93626873123574,20,"[""MAP1B"",""DPYSL3"",""TUBB2B"",""TUBA1A"",""DPYSL2"",""UCHL1"",""CSRP2"",""SPTBN1""]"
"CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4",3.82993638528241e-06,0.00998915827375824,0.610526878385931,0.761490101142268,1.93514255496164,38,"[""NREP"",""VCAN"",""TUBB2B"",""IGF1R"",""SNHG14"",""HMGN3"",""MAD2L2"",""YBX3"",""AK4"",""LSM6"",""FDFT1"",""JADE1"",""HSPA4"",""CYB5A"",""SRSF7""]"
"CHICAS_RB1_TARGETS_CONFLUENT",4.34446150458575e-06,0.00998915827375824,0.610526878385931,0.720376942606436,1.89510233041662,47,"[""SFRP1"",""NREP"",""MAP1B"",""DPYSL3"",""TUBB2B"",""TUBA1A"",""HSPB1"",""IFITM2"",""PHGDH"",""MEST"",""CNN2"",""IFITM3"",""PCLAF"",""JADE1"",""TUBA1B"",""CYB5A"",""SPTBN1"",""PSAT1"",""RPL22L1"",""TMEM97"",""CNN3"",""TUBA1C"",""MDK"",""SRI""]"
"MANNO_MIDBRAIN_NEUROTYPES_HDA2",3.53943571165503e-06,0.00998915827375824,0.627256739718528,0.909421501566684,1.88505363542864,13,"[""NREP"",""MAP1B"",""DPYSL3"",""TUBB2B"",""TUBA1A"",""UCHL1"",""CXADR"",""MEST"",""CD24""]"
"LIU_PROSTATE_CANCER_DN",1.56467338306677e-05,0.0185688130933391,0.575610261071129,0.831799463732489,1.91932017775532,22,"[""MAP1B"",""DPYSL3"",""TUBA1A"",""HSPB1"",""DMKN"",""FGFR1"",""AKR1B1"",""CSRP2"",""LAPTM4B"",""VCL"",""ENAH""]"
"BENPORATH_NOS_TARGETS",1.61933455273664e-05,0.0185688130933391,0.575610261071129,0.780347368954133,1.90543483315923,30,"[""SFRP1"",""DPYSL3"",""DPYSL2"",""TCF7L1"",""FGFR1"",""POU5F1"",""SKIL"",""POLR3G"",""SNRPN"",""DPPA4"",""JADE1"",""TBL1XR1"",""NUCKS1"",""RPS3A"",""CAPZA2"",""JARID2""]"
"MANNO_MIDBRAIN_NEUROTYPES_HNBML1",1.66824803708554e-05,0.0185688130933391,0.575610261071129,0.875848411374838,1.8971491817817,16,"[""NREP"",""MAP1B"",""DPYSL3"",""TUBB2B"",""TUBA1A"",""OCIAD2"",""UCHL1"",""CXADR"",""SLC38A1"",""CD24""]"
"AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP",1.04299958594254e-05,0.0185688130933391,0.593325476396405,0.897175679675336,1.85967043189174,13,"[""SFRP1"",""MAP1B"",""DPYSL3"",""SNHG14"",""SNRPN""]"
"BENPORATH_OCT4_TARGETS",1.845921152491e-05,0.0185688130933391,0.575610261071129,0.702601942749538,1.84834147278828,47,"[""SFRP1"",""DPYSL3"",""DPYSL2"",""TCF7L1"",""FGFR1"",""POU5F1"",""SKIL"",""POLR3G"",""SNRPN"",""PHGDH"",""PCLAF"",""DPPA4"",""JADE1"",""TBL1XR1"",""NUCKS1"",""CDC123"",""RPS3A"",""PBDC1"",""CAPZA2"",""JARID2""]"
"BRUECKNER_TARGETS_OF_MIRLET7A3_DN",1.78948500191098e-05,0.0185688130933391,0.575610261071129,0.921488020597258,1.84202567483611,11,"[""SFRP1"",""DPYSL3"",""OCIAD2"",""BZW1"",""AKR1B1""]"
"HUMMEL_BURKITTS_LYMPHOMA_UP",1.65297723155896e-05,0.0185688130933391,0.575610261071129,0.925506158137,1.81458505837875,10,"[""TUBB2B"",""TUBA1A"",""UCHL1"",""PTBP2"",""ID3""]"
"ONDER_CDH1_SIGNALING_VIA_CTNNB1",1.61433534257274e-05,0.0185688130933391,0.575610261071129,0.974489795918367,1.70607858131696,6,"[""NREP"",""MAP1B"",""VCAN"",""PODXL"",""MFAP2"",""CXADR""]"
"SUPT20H_TARGET_GENES",1.44786164107817e-05,0.0185688130933391,0.593325476396405,-0.413799018206301,-1.62515243926749,203,"[""ATAD3B"",""NSUN2"",""PRCC"",""MRPL4"",""UBQLN1"",""ATP5F1D"",""ABCF2"",""SAFB"",""SAFB2"",""HNRNPUL1"",""CHTOP"",""PRPF31"",""PDCD6IP"",""MRPL2"",""RNF167"",""COPE"",""CCDC12"",""IDH3B"",""EIF3F"",""GATAD2A"",""NSA2"",""PHF5A"",""TAF11"",""ZNHIT1"",""CCDC59"",""ABT1"",""DYNC1I2"",""POLR2A"",""LMAN2"",""H2AZ2"",""EXOSC3"",""SAP30BP"",""TMEM208"",""MRTO4"",""NAA38"",""AK2"",""MRPL44"",""GET3"",""BUD23"",""DPH3"",""VCP"",""AHSA1"",""NCBP2"",""AURKAIP1"",""ENSA"",""SRSF11"",""GLOD4"",""BUB3"",""IK"",""LARS1"",""WBP11"",""UBE2I"",""SREK1IP1"",""ATG12"",""NME1"",""DCTPP1"",""DNAJC2"",""LRPPRC""]"
"ONDER_CDH1_TARGETS_2_UP",2.11883425901936e-05,0.0200603749405392,0.575610261071129,0.919497226464252,1.83804613975335,11,"[""NREP"",""MAP1B"",""VCAN"",""DPYSL3"",""PODXL"",""MFAP2"",""FGFR1"",""MARCKS""]"
"SMID_BREAST_CANCER_LUMINAL_B_DN",2.43192479683738e-05,0.0217454608917209,0.575610261071129,0.848762105231086,1.88292352302617,18,"[""SFRP1"",""MAP1B"",""VCAN"",""TCF7L1"",""MFAP2"",""CSRP2"",""PHGDH"",""YBX3"",""PSAT1"",""CTSC""]"
"FOROUTAN_INTEGRATED_TGFB_EMT_UP",2.96664452786279e-05,0.0251306019347113,0.575610261071129,0.978150036416606,1.64859782008948,5,"[""NREP"",""VCAN"",""PODXL"",""MFAP2"",""SKIL""]"
"PDGF_ERK_DN.V1_DN",5.40380373154664e-05,0.0414162957424968,0.557332238758646,-0.97170686790133,-1.77457846728806,5,"[""HIC2"",""PRCC""]"
"DESCARTES_FETAL_PANCREAS_ENS_NEURONS",5.28368399313126e-05,0.0414162957424968,0.557332238758646,0.966220266500208,1.69160078270174,6,"[""MAP1B"",""DPYSL3"",""TUBB2B"",""TUBA1A"",""UCHL1""]"
"TRAVAGLINI_LUNG_NEUROENDOCRINE_CELL",5.76885027357252e-05,0.0422043841605226,0.557332238758646,0.921741560153647,1.76459026143291,9,"[""MAP1B"",""DPYSL3"",""TUBB2B"",""UCHL1"",""AKR1B1""]"
"MANNO_MIDBRAIN_NEUROTYPES_HGABA",7.53054457022529e-05,0.0505017145240734,0.538434096309916,0.83725302996434,1.83545317394316,17,"[""NREP"",""MAP1B"",""VCAN"",""DPYSL3"",""TUBB2B"",""UCHL1"",""CXADR"",""PTEN"",""RTN4"",""SLC38A1"",""CD24""]"
"GOCC_ORGANELLE_MEMBRANE",7.22606638703348e-05,0.0505017145240734,0.538434096309916,-0.335430679091027,-1.38522164414029,348,"[""ATAD3B"",""LMNA"",""RAB5C"",""RCC2"",""TRAPPC3"",""LRRC59"",""BNIP3"",""MAP1LC3B"",""CHMP1A"",""MRPL4"",""DNAJC15"",""ATP5F1D"",""RAB14"",""LMNB2"",""CTSD"",""ATP5F1EP2"",""DSP"",""MRPL12"",""RANGAP1"",""RHOC"",""AP1G1"",""RALA"",""NUP85"",""RER1"",""TIMM44"",""RAB10"",""MRPS34"",""MRPL2"",""RNF167"",""RHEB"",""COPE"",""CLTA"",""CALM3"",""NDUFV1"",""GORASP2"",""CORO1C"",""ATP6V1E1"",""PMPCA"",""AUP1"",""MRPS12"",""KXD1"",""MRPS36"",""NUP98"",""DNM1L"",""RAB7A"",""LMAN2"",""KIF5B"",""YME1L1"",""GRB2"",""PSAP"",""PLEKHB2"",""COX5A"",""CISD1"",""NDUFA9"",""TMEM208"",""SERP1"",""VAT1"",""MRPL44"",""SDHB"",""CLINT1"",""NDUFA10"",""TIMM50"",""VCP"",""SAMM50"",""IMMT"",""AURKAIP1"",""MRPL17"",""UQCR11"",""OXA1L"",""CLTC""]"
"MANNO_MIDBRAIN_NEUROTYPES_HDA",9.09732663574038e-05,0.0563159508470159,0.538434096309916,0.904557172418872,1.77351162397954,10,"[""NREP"",""MAP1B"",""DPYSL3"",""TUBB2B"",""TUBA1A"",""UCHL1"",""CXADR"",""CD24"",""AKAP12""]"
"GOBP_REGULATION_OF_NEURON_DIFFERENTIATION",9.03932420253456e-05,0.0563159508470159,0.538434096309916,0.916292999625472,1.75415948857588,9,"[""SFRP1"",""NREP"",""MAP1B"",""FGFR1""]"
"DURAND_STROMA_S_UP",0.000108225131308316,0.0645142032743463,0.538434096309916,0.94058518288786,1.70272979475193,7,"[""DPYSL3"",""PODXL"",""TCF7L1"",""MARCKS"",""MEST"",""RBPMS2""]"
"VERHAAK_AML_WITH_NPM1_MUTATED_DN",0.000114391440168029,0.0657546510537293,0.538434096309916,0.900091729937869,1.76475649562751,10,"[""HSPB1"",""DPYSL2"",""FGFR1"",""SNRPN"",""AK4"",""MEST"",""SPTBN1"",""SLC38A1""]"
"GOBP_SYSTEM_DEVELOPMENT",0.000128754711222057,0.0714588647282414,0.518848077743792,0.499418806184126,1.55034280410552,221,"[""SFRP1"",""NREP"",""MAP1B"",""DPYSL3"",""TUBB2B"",""PODXL"",""TUBA1A"",""HSPB1"",""DPYSL2"",""IGF1R"",""MFAP2"",""UCHL1"",""FGFR1"",""AKR1B1"",""PTBP2"",""ID3"",""SKIL"",""MARCKS"",""CXADR"",""PHGDH"",""MAD2L2"",""YBX3"",""TP53"",""VCL"",""RBPMS2"",""PTEN"",""ENAH"",""DPPA4"",""PPT1"",""DNMT3A"",""SLC38A2"",""MSH6"",""SPTBN1"",""RTN4"",""UBB"",""YWHAQ"",""IDH1"",""RBBP4"",""CSDE1"",""CALM2"",""GLG1"",""MSH2"",""CD24"",""TOP2B"",""PLS3"",""CTSC"",""BPTF"",""TRIM71"",""QKI"",""GPX1"",""CTNNB1"",""JARID2"",""ADAM10"",""MDK"",""ZMYND8"",""SRI"",""ACTG1"",""PRDX1"",""PPIB"",""RO60"",""DHX36"",""CASP3"",""CCNG1"",""RAC1"",""HSD17B4"",""CACYBP"",""ATP5F1B"",""NDUFS4"",""CTTN"",""DNMT1"",""HNRNPD"",""CFL1"",""AGO2"",""HIF1A"",""LTA4H"",""ADNP"",""MAPK6"",""SEMA6A"",""DGUOK"",""PTGES3"",""ATP5PF"",""LIN28A""]"
"GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_UP",0.000156535183462327,0.0763464781159439,0.518848077743792,0.862767838612791,1.81764964048277,14,"[""NREP"",""IGF1R"",""BEX3"",""MEST"",""LAPTM4B"",""THYN1""]"
"PTEN_DN.V1_UP",0.000152966685042015,0.0763464781159439,0.518848077743792,0.967793423441327,1.63114253313053,5,"[""NREP"",""TUBB2B"",""TCF7L1"",""UCHL1""]"
"DIDO1_TARGET_GENES",0.000142594851747905,0.0763464781159439,0.518848077743792,-0.379601439393253,-1.50238140578042,219,"[""ATAD3B"",""LRRC59"",""MED19"",""NSUN2"",""FBXO7"",""WDR46"",""UBQLN1"",""ABCF2"",""DLAT"",""BRMS1"",""AP1G1"",""RALA"",""PRPF31"",""NUP85"",""RER1"",""CCDC124"",""MRPS34"",""IDH3B"",""EIF3F"",""CALM3"",""NDUFV1"",""GORASP2"",""NSA2"",""PHF5A"",""TAF11"",""CCDC59"",""ABT1"",""AUP1"",""LMAN2"",""PSMG3"",""FARSA"",""YME1L1"",""LARP4"",""AIMP1"",""EXOSC3"",""SAP30BP"",""NDUFA9"",""TMEM208"",""SERP1"",""PUM3"",""MRPL44"",""FEN1"",""SDHB"",""BUD23"",""SAMM50"",""NCBP2"",""GARS1"",""CLTC"",""SRSF11"",""GLOD4"",""UBAP2L"",""EBNA1BP2"",""ABCF1"",""AAMP"",""TAF13"",""MRPL37"",""UBE2I""]"
"GOBP_MULTICELLULAR_ORGANISMAL_PROCESS",0.000152541338702788,0.0763464781159439,0.378767838473548,0.455731724448367,1.4517471039005,389,"[""SFRP1"",""NREP"",""MAP1B"",""VCAN"",""DPYSL3"",""TUBB2B"",""PODXL"",""TUBA1A"",""HSPB1"",""OCIAD2"",""DPYSL2"",""IGF1R"",""MFAP2"",""UCHL1"",""FGFR1"",""AKR1B1"",""PTBP2"",""ID3"",""POU5F1"",""SKIL"",""MARCKS"",""POLR3G"",""CXADR"",""PHGDH"",""MAD2L2"",""YBX3"",""JMJD1C"",""SLC39A10"",""TP53"",""LAPTM4B"",""VCL"",""RBPMS2"",""ELOVL6"",""PTEN"",""APRT"",""GNL3"",""LRRC8A"",""ENAH"",""DPPA4"",""PPT1"",""DNMT3A"",""SLC38A2"",""XRCC6"",""MSH6"",""SPTBN1"",""RTN4"",""SLC38A1"",""TBL1XR1"",""UBB"",""YWHAQ"",""IDH1"",""RBBP4"",""CSDE1"",""CALM2"",""GLG1"",""DDX5"",""MSH2"",""CD24"",""TOP2B"",""RSL1D1"",""PLS3"",""CCNI"",""TPM3"",""CTSC"",""BPTF"",""TRIM71"",""AKAP12"",""QKI"",""PRDX3"",""GPX1"",""CTNNB1"",""RAP2B"",""JARID2"",""RPL10"",""PFN2"",""TMSB4X"",""ADAM10"",""MDK"",""ZMYND8"",""SRI"",""ALDOA"",""ACTG1"",""MTF2"",""NUP155"",""PRDX1"",""PPIB"",""RO60"",""DHX36"",""CASP3"",""CCNG1"",""RAC1"",""TIA1"",""HSD17B4"",""CACYBP"",""OCIAD1"",""SLC2A3"",""NR6A1"",""ATP5F1B"",""BIRC5"",""NDUFS4"",""CTTN"",""GAPDH"",""DNMT1"",""HNRNPD"",""DHX33"",""BCAP31"",""CNPY2"",""CFL1"",""CCNB1"",""AGO2"",""HIF1A"",""LTA4H"",""HMGB3"",""ADNP"",""MAPK6"",""SEMA6A"",""SLC16A1"",""CENPU"",""DGUOK"",""TMEM14C"",""CTPS1"",""CSTB"",""PTGES3"",""ATP5PF"",""LIN28A""]"
"GOBP_RRNA_PROCESSING",0.000165976595001623,0.077760361220461,0.518848077743792,-0.543886712598141,-1.8553342581812,71,"[""WDR18"",""RRP9"",""WDR46"",""DDX56"",""IMP3"",""FTSJ3"",""IMP4"",""PDCD11"",""NSA2"",""ABT1"",""GTF2H5"",""DDX27"",""EXOSC3"",""MRTO4"",""NOL10"",""POP7"",""MRPL44"",""BUD23""]"
"MANNO_MIDBRAIN_NEUROTYPES_HRN",0.000169096778050086,0.077760361220461,0.518848077743792,0.851739510503749,1.82024169382554,15,"[""NREP"",""MAP1B"",""DPYSL3"",""TUBB2B"",""OCIAD2"",""DPYSL2"",""UCHL1"",""CXADR"",""SLC38A1"",""CD24"",""HAUS1""]"
"GSE9006_HEALTHY_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP",0.000178438767569512,0.0797769990008693,0.518848077743792,-0.552795487265886,-1.86396190790443,66,"[""RAB5C"",""WDR18"",""PRCC"",""PAK2"",""ATP5F1D"",""GTF2F1"",""MRPL12"",""SAFB"",""SAFB2"",""HNRNPUL1"",""PRPF31"",""EIF3F"",""CALM3"",""ATP1B3"",""GATAD2A"",""CDC37"",""HNRNPM"",""PDAP1"",""COX5A""]"
"chr19p13",0.000208488455327763,0.0867825412476789,0.518848077743792,-0.591793540293039,-1.90283393471321,51,"[""WDR18"",""MRPL4"",""ATP5F1D"",""LMNB2"",""GTF2F1"",""CLPP"",""SAFB"",""SAFB2"",""TIMM44"",""CCDC124"",""COPE"",""BABAM1"",""GATAD2A"",""CDC37"",""KXD1"",""FARSA"",""HNRNPM"",""TPM4"",""GET3"",""SMARCA4"",""LSM4"",""UQCR11"",""FAM32A"",""MRPL34""]"
"GSE25123_WT_VS_PPARG_KO_MACROPHAGE_UP",0.000210283883731561,0.0867825412476789,0.518848077743792,0.925787196137993,1.725353664768,8,"[""IFITM2"",""SKIL"",""MARCKS"",""CNN2"",""SMS""]"
"GOBP_ANATOMICAL_STRUCTURE_DEVELOPMENT",0.000205359893212856,0.0867825412476789,0.3266384651296,0.460037461119801,1.45682656045259,330,"[""SFRP1"",""NREP"",""MAP1B"",""DPYSL3"",""TUBB2B"",""PODXL"",""TUBA1A"",""HSPB1"",""DPYSL2"",""IGF1R"",""MFAP2"",""UCHL1"",""FGFR1"",""AKR1B1"",""CSRP2"",""PTBP2"",""ID3"",""POU5F1"",""SKIL"",""MARCKS"",""CXADR"",""PHGDH"",""MAD2L2"",""YBX3"",""MEST"",""TP53"",""VCL"",""CNN2"",""RBPMS2"",""UQCC2"",""PTEN"",""APRT"",""LIN7C"",""LRRC8A"",""ENAH"",""DPPA4"",""PPT1"",""PRPF40A"",""DNMT3A"",""SLC38A2"",""XRCC6"",""MSH6"",""SPTBN1"",""RTN4"",""TBL1XR1"",""UBB"",""YWHAQ"",""MYL12B"",""IDH1"",""RBBP4"",""CSDE1"",""CALM2"",""GLG1"",""DDX5"",""MSH2"",""CD24"",""TOP2B"",""PLS3"",""CTSC"",""BPTF"",""TRIM71"",""CNN3"",""QKI"",""PRDX3"",""GPX1"",""CTNNB1"",""JARID2"",""RPL10"",""ADAM10"",""MDK"",""ZMYND8"",""SRI"",""ALDOA"",""ACTG1"",""MTF2"",""SSBP1"",""PRDX1"",""PPIB"",""RO60"",""DHX36"",""CASP3"",""CCNG1"",""RAC1"",""HSD17B4"",""CACYBP"",""ATP5F1B"",""NDUFS4"",""CTTN"",""DNMT1"",""HNRNPD"",""CFL1"",""PHIP"",""CCNB1"",""AGO2"",""HIF1A"",""LTA4H"",""HMGB3"",""ADNP"",""MAPK6"",""SEMA6A"",""CENPU"",""DGUOK"",""TMEM14C"",""FXR1"",""PTGES3"",""ATP5PF"",""LIN28A""]"
"SMID_BREAST_CANCER_BASAL_UP",0.000229290600359222,0.0922608053195419,0.344793025281827,0.652178230455088,1.76520141017513,57,"[""SFRP1"",""TUBB2B"",""TCF7L1"",""MFAP2"",""UCHL1"",""CSRP2"",""POU5F1"",""CXADR"",""PHGDH"",""YBX3"",""TP53"",""MSH6"",""PSAT1"",""CNN3"",""QKI"",""SSRP1"",""PFN2"",""SLC2A3"",""NR6A1"",""BIRC5""]"
"GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP",0.000242871822613571,0.0953419996333032,0.518848077743792,-0.620601407924941,-1.89666427283433,40,"[""WDR18"",""NSUN2"",""RRP9"",""GRWD1"",""LMNB2"",""DDX56"",""ABCF2"",""RBM17"",""GPS1""]"
"TCTAGAG_MIR517",0.000254427030327702,0.0969845897241528,0.378767838473548,0.947576776556706,1.65896087307228,6,"[""HMGN3"",""SLC39A10""]"
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS",0.000259107633310877,0.0969845897241528,0.378767838473548,0.963671840525124,1.62419591721478,5,"[""MAP1B"",""SEPTIN7""]"
"HP_GASTROPARESIS",0.00029035329230131,0.103849694213102,0.49849310876659,0.950573126318067,1.66420670342515,6,"[""PODXL"",""UCHL1"",""SNRPN""]"
"GOBP_NCRNA_PROCESSING",0.000288007584434905,0.103849694213102,0.49849310876659,-0.462448412979089,-1.65706130198003,96,"[""WDR18"",""NSUN2"",""RRP9"",""WDR46"",""DDX56"",""IMP3"",""URM1"",""FTSJ3"",""SRRT"",""IMP4"",""PDCD11"",""NSA2"",""ABT1"",""GTF2H5"",""DDX27"",""PUM1"",""EXOSC3"",""MRTO4"",""NOL10"",""POP7"",""MRPL44"",""BUD23"",""DPH3"",""NCBP2"",""SARS1""]"
"JAATINEN_HEMATOPOIETIC_STEM_CELL_UP",0.000366739544396643,0.123391956331744,0.285641461700685,0.7498563473633,1.80831052296272,28,"[""NREP"",""DPYSL3"",""HSPB1"",""QSER1"",""MEST"",""SLC39A10"",""LAPTM4B"",""CBX5"",""DPPA4""]"
"MODULE_47",0.000383323878011009,0.123391956331744,0.291412482594883,0.848833616960423,1.78829350104026,14,"[""MAP1B"",""VCAN"",""DPYSL3"",""MFAP2"",""FGFR1"",""ID3"",""MARCKS"",""CNN2""]"
"FAN_EMBRYONIC_CTX_BRAIN_NAIVE_LIKE_T_CELL",0.000371390548110551,0.123391956331744,0.297547849641631,0.858415095677217,1.77932729105867,13,"[""OCIAD2"",""ID3"",""CNN2"",""ABRACL"",""APRT""]"
"GAO_LARGE_INTESTINE_ADULT_CJ_IMMUNE_CELLS",0.000356096534533271,0.123391956331744,0.311078136320131,0.904496405713702,1.73157598400729,9,"[""SFRP1"",""MAP1B"",""VCAN"",""DPYSL3"",""FGFR1"",""PHGDH""]"
"GOBP_RIBOSOME_BIOGENESIS",0.00037654671564639,0.123391956331744,0.49849310876659,-0.452582051149058,-1.63111854884463,100,"[""WDR18"",""RRP9"",""GRWD1"",""WDR46"",""DDX56"",""IMP3"",""FTSJ3"",""IMP4"",""PDCD11"",""NSA2"",""ABT1"",""GTF2H5"",""RPS9"",""DDX27"",""EXOSC3"",""MRTO4"",""NOL10"",""POP7"",""MRPL44"",""BUD23""]"
"GOBP_RESPONSE_TO_CYTOKINE",0.000405126694166176,0.127853218482443,0.253014343361781,0.605685837449332,1.69498292123557,73,"[""SFRP1"",""DPYSL3"",""TUBA1A"",""IFITM2"",""SKIL"",""YBX3"",""TP53"",""IFITM3"",""TUBA1B"",""CTBP2"",""SRSF7"",""CD24"",""AKAP12"",""JARID2"",""TMSB4X"",""ADAM10"",""ACTG1"",""MTF2"",""RO60"",""CASP3"",""CACYBP"",""ATP5F1B"",""GAPDH""]"
"WGTTNNNNNAAA_UNKNOWN",0.000413736036408771,0.128059259730753,0.261179404722221,0.68698894796753,1.76781785035252,41,"[""NREP"",""MAP1B"",""VCAN"",""IGF1R"",""FGFR1"",""JMJD1C"",""JADE1"",""TBL1XR1"",""HNRNPR"",""PPP2R5C"",""SRSF7"",""GPX1"",""JARID2"",""ZMYND8""]"
"GSE2128_C57BL6_VS_NOD_THYMOCYTE_DN",0.000423968343697004,0.128424632692518,0.378767838473548,-0.821668477535413,-1.92444886430793,13,"[""HIC2"",""PRCC"",""PAK2"",""SAFB"",""ITSN1"",""GORASP2"",""PRPF8""]"
"MODULE_137",0.000476367696315594,0.128424632692518,0.256999698136606,0.797673816294882,1.76958747704077,18,"[""SFRP1"",""VCAN"",""DPYSL3"",""UCHL1"",""FGFR1"",""CSRP2"",""CD24""]"
"MODULE_100",0.000494708122207897,0.128424632692518,0.253014343361781,0.806798871494596,1.76869058268035,17,"[""SFRP1"",""VCAN"",""DPYSL3"",""UCHL1"",""FGFR1"",""CSRP2"",""CD24""]"
"MODULE_66",0.000494708122207897,0.128424632692518,0.253014343361781,0.806798871494596,1.76869058268035,17,"[""SFRP1"",""VCAN"",""DPYSL3"",""UCHL1"",""FGFR1"",""CSRP2"",""CD24""]"
"MANNO_MIDBRAIN_NEUROTYPES_HOMTN",0.000442484868597797,0.128424632692518,0.275058166508266,0.87648089081398,1.75205783286922,11,"[""MAP1B"",""DPYSL3"",""TUBB2B"",""TUBA1A"",""OCIAD2"",""UCHL1"",""CXADR"",""SLC38A1"",""CD24""]"
"MANNO_MIDBRAIN_NEUROTYPES_HSERT",0.000466393739959579,0.128424632692518,0.280200100724018,0.956956590941376,1.61287787252536,5,"[""MAP1B"",""DPYSL3"",""UCHL1"",""MEST""]"
