Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SRR2978646	(1.0, 38.80112432348902)	(2.0, 15.731297980378747)	(3.0, 8.459790530395429)	(4.0, 5.302100657263377)	(5.0, 3.6606325864810425)	(6.0, 2.75152413859574)	(7.0, 2.216442251035277)	(8.0, 1.6772102316778288)	(9.0, 1.4653860106201562)	('>10', 12.76341068865771)	('>50', 2.219260799457376)	('>100', 2.362529889909827)	('>500', 0.4581872419013336)	('>1k', 1.5168075341559715)	('>5k', 0.19242454456232844)	('>10k+', 0.421870591418787)
SRR2978647	(1.0, 51.05928603368736)	(2.0, 15.085901752692187)	(3.0, 6.805976141605155)	(4.0, 3.9638701997522485)	(5.0, 2.6812257731122147)	(6.0, 1.9446273842355044)	(7.0, 1.4260347841207095)	(8.0, 1.1571324863805834)	(9.0, 1.0045095100447905)	('>10', 7.921027984676868)	('>50', 1.3297868466059604)	('>100', 1.6989897778831549)	('>500', 0.3023803679862523)	('>1k', 2.188458083821301)	('>5k', 0.6230294432615707)	('>10k+', 0.8077634301342007)
SRR2978648	(1.0, 36.297909959258995)	(2.0, 15.078628761965573)	(3.0, 8.510637721532136)	(4.0, 5.310766596687414)	(5.0, 3.756936847282825)	(6.0, 2.802265705744891)	(7.0, 2.2783392265316262)	(8.0, 1.773997981631552)	(9.0, 1.4695079089496412)	('>10', 13.301684755128385)	('>50', 2.4540365791449683)	('>100', 2.9894388693155616)	('>500', 0.8425985843695863)	('>1k', 1.8765371900244976)	('>5k', 0.6741072509588674)	('>10k+', 0.5826060614734505)
SRR2978649	(1.0, 38.590465135513234)	(2.0, 15.97678552043952)	(3.0, 8.7916681413014)	(4.0, 5.599529345983688)	(5.0, 3.922407585414775)	(6.0, 2.8700326718755136)	(7.0, 2.2087489541006677)	(8.0, 1.8102883988769918)	(9.0, 1.4954040822425492)	('>10', 12.414108415891066)	('>50', 2.006060169905593)	('>100', 2.531884151526841)	('>500', 0.6415351899709376)	('>1k', 0.9041241405953695)	('>5k', 0.23695809636180154)	('>10k+', 0.0)
SRR2978650	(1.0, 41.02311746550114)	(2.0, 16.43879598544373)	(3.0, 8.91238764837787)	(4.0, 5.504897711853638)	(5.0, 3.7150149230066756)	(6.0, 2.847161193465059)	(7.0, 2.191154920217198)	(8.0, 1.6769711552919508)	(9.0, 1.3645513642611922)	('>10', 10.569874744333672)	('>50', 1.5160475380606115)	('>100', 1.687149292184085)	('>500', 0.3329871904121335)	('>1k', 1.5876146742499204)	('>5k', 0.20289597412545485)	('>10k+', 0.42937821921564584)
SRR2978651	(1.0, 37.46634777544752)	(2.0, 15.379929481255115)	(3.0, 8.156205781307817)	(4.0, 5.40439275666086)	(5.0, 3.6163756962012057)	(6.0, 2.733024008806288)	(7.0, 2.107201361949387)	(8.0, 1.6543830807092028)	(9.0, 1.401011741661864)	('>10', 11.103081088279696)	('>50', 1.7632817877332163)	('>100', 2.282026763991325)	('>500', 0.45461428008903493)	('>1k', 1.9653875023613245)	('>5k', 1.803640945041748)	('>10k+', 2.7090959485043564)
SRR2978652	(1.0, 36.741363797345734)	(2.0, 14.857456596265317)	(3.0, 8.086379740501894)	(4.0, 5.077187550730928)	(5.0, 3.4988047757206915)	(6.0, 2.63821316205072)	(7.0, 1.9920516536939468)	(8.0, 1.60048422936886)	(9.0, 1.3100095388257822)	('>10', 11.164922538924708)	('>50', 2.123644642459422)	('>100', 2.93567151896089)	('>500', 0.6436397048357714)	('>1k', 1.7502627683669492)	('>5k', 2.067403374355588)	('>10k+', 3.512504407592771)
SRR2978653	(1.0, 36.551134771753155)	(2.0, 14.751828865426308)	(3.0, 7.970246585793526)	(4.0, 5.161183803759107)	(5.0, 3.6128726596844323)	(6.0, 2.7280403689182076)	(7.0, 2.0245204082790442)	(8.0, 1.6883662716771755)	(9.0, 1.3601141933523746)	('>10', 11.273516723823901)	('>50', 1.8810634511485462)	('>100', 2.8362708325291712)	('>500', 0.6700674546959463)	('>1k', 1.7961405463460467)	('>5k', 2.5090121880503307)	('>10k+', 3.185620874762833)
SRR2978654	(1.0, 39.59257315263918)	(2.0, 15.382345854107049)	(3.0, 8.18912407851791)	(4.0, 5.196265898179439)	(5.0, 3.6034237179879427)	(6.0, 2.598783241880975)	(7.0, 2.0082601412635848)	(8.0, 1.68855816122104)	(9.0, 1.3480384163666765)	('>10', 10.917614137073981)	('>50', 1.9038255125867587)	('>100', 2.310765252685705)	('>500', 0.4742723615718242)	('>1k', 2.1937291144786744)	('>5k', 1.6385172265602852)	('>10k+', 0.9539037328789233)
SRR2978655	(1.0, 43.014262964509975)	(2.0, 15.51346385594262)	(3.0, 7.700670029347162)	(4.0, 4.6588846084802125)	(5.0, 3.1191364726801676)	(6.0, 2.1240484985735595)	(7.0, 1.6579326821255524)	(8.0, 1.3394659963438291)	(9.0, 1.0367490264092674)	('>10', 8.978435452446458)	('>50', 1.812713922776359)	('>100', 2.6203764073400357)	('>500', 0.544623346975647)	('>1k', 2.4810462612052344)	('>5k', 1.6561283153248076)	('>10k+', 1.7420621595191026)
SRR2978656	(1.0, 39.61523522559005)	(2.0, 15.895621373707531)	(3.0, 8.868872663247924)	(4.0, 5.412837674715538)	(5.0, 3.8558825277828244)	(6.0, 2.8233490779821224)	(7.0, 2.248590279399483)	(8.0, 1.8002694128302954)	(9.0, 1.5048930569688983)	('>10', 12.108684686362677)	('>50', 1.8653329065747903)	('>100', 1.9143701139960223)	('>500', 0.3989315003796766)	('>1k', 1.338579743862486)	('>5k', 0.0)	('>10k+', 0.348549756599726)
SRR2978657	(1.0, 32.01415839495597)	(2.0, 14.617913668917481)	(3.0, 8.612111235200002)	(4.0, 5.97335353220205)	(5.0, 4.24901729431835)	(6.0, 3.2436186369146744)	(7.0, 2.5590157224467536)	(8.0, 2.149015884068985)	(9.0, 1.6584398138337602)	('>10', 15.818127448093955)	('>50', 2.9019551566587825)	('>100', 3.5742613397082463)	('>500', 0.7921330131082082)	('>1k', 1.3486935653229077)	('>5k', 0.15516511197821065)	('>10k+', 0.3330201822716762)
SRR2978658	(1.0, 33.017844011468675)	(2.0, 14.934546164426601)	(3.0, 9.061757643011846)	(4.0, 5.872945346772808)	(5.0, 4.286826915453217)	(6.0, 3.2436039157802354)	(7.0, 2.526669089645173)	(8.0, 2.047960905793723)	(9.0, 1.6686196072632098)	('>10', 13.757732339294062)	('>50', 2.0511823565953087)	('>100', 2.4762703064735163)	('>500', 0.5140439725501307)	('>1k', 1.6336585160770554)	('>5k', 0.9926825942685479)	('>10k+', 1.913656315125892)
SRR2978659	(1.0, 40.91872828620996)	(2.0, 16.081500886593926)	(3.0, 8.555387060659285)	(4.0, 5.443204392169891)	(5.0, 3.780982456680156)	(6.0, 2.8101676921437737)	(7.0, 2.084964228738496)	(8.0, 1.7643424877647622)	(9.0, 1.4489331250671516)	('>10', 11.268566455648573)	('>50', 1.4741285210251782)	('>100', 1.3291599461386203)	('>500', 0.2694023181426956)	('>1k', 1.5489102393549823)	('>5k', 0.6533159304925886)	('>10k+', 0.5683059731698501)
SRR2978660	(1.0, 36.49907166477732)	(2.0, 13.510715166912327)	(3.0, 7.431746905422985)	(4.0, 4.555679703155999)	(5.0, 3.134290118157342)	(6.0, 2.329987588857639)	(7.0, 1.7723819166816333)	(8.0, 1.3834268429485324)	(9.0, 1.172676338408557)	('>10', 8.887297354668606)	('>50', 1.3787057235271234)	('>100', 1.6231275698459318)	('>500', 0.6126764403309847)	('>1k', 3.1050406897549023)	('>5k', 1.7177336467303266)	('>10k+', 10.885442329819782)
SRR2978661	(1.0, 43.06203583624754)	(2.0, 12.67495329503993)	(3.0, 5.795770846868694)	(4.0, 3.3293942343811516)	(5.0, 2.198620029921539)	(6.0, 1.5499877943879075)	(7.0, 1.1498555907918544)	(8.0, 0.9003427176808764)	(9.0, 0.6974840903679959)	('>10', 5.744705880780944)	('>50', 1.2898694373475361)	('>100', 1.7182249039572821)	('>500', 0.6549071012270371)	('>1k', 3.64168222699835)	('>5k', 3.3704757715178917)	('>10k+', 12.22169024248349)
SRR2978662	(1.0, 39.661004897290105)	(2.0, 12.676678476743069)	(3.0, 6.108661596640175)	(4.0, 3.4909664098287636)	(5.0, 2.321197457452341)	(6.0, 1.717931069468677)	(7.0, 1.2652705129390878)	(8.0, 1.0462733677565905)	(9.0, 0.8523982648416836)	('>10', 6.976897720985227)	('>50', 1.1103281891760999)	('>100', 1.517464585392404)	('>500', 0.7662561218454653)	('>1k', 3.515059575324629)	('>5k', 4.343561620278146)	('>10k+', 12.630050134037566)
SRR2978663	(1.0, 47.06149273105757)	(2.0, 12.928875960000545)	(3.0, 5.421755419311111)	(4.0, 3.0144251955477817)	(5.0, 2.0004924871015675)	(6.0, 1.4947451691438856)	(7.0, 1.137279855668509)	(8.0, 0.86787907623927)	(9.0, 0.7127247741458484)	('>10', 6.369405944400897)	('>50', 1.1268257404135518)	('>100', 1.403726219680206)	('>500', 0.8681206645875409)	('>1k', 4.022209914677944)	('>5k', 4.207611837594635)	('>10k+', 7.362429010429117)
SRR2978664	(1.0, 41.52290293206351)	(2.0, 13.770605437571021)	(3.0, 6.937177881561684)	(4.0, 4.415331260507351)	(5.0, 2.981540602732079)	(6.0, 2.204973470605726)	(7.0, 1.7030580425218413)	(8.0, 1.29195070583023)	(9.0, 1.0913646336608025)	('>10', 9.518278290077795)	('>50', 1.6587316180724412)	('>100', 1.4168155845729808)	('>500', 0.6424872181674008)	('>1k', 2.6113575095653068)	('>5k', 2.5271434264770907)	('>10k+', 5.706281386012762)
SRR2978665	(1.0, 34.986406916700076)	(2.0, 13.694159263243707)	(3.0, 7.595691850694965)	(4.0, 4.637055517050943)	(5.0, 3.321803126961951)	(6.0, 2.4400654958067687)	(7.0, 1.8663241937358008)	(8.0, 1.4820667416997582)	(9.0, 1.1890873204211665)	('>10', 8.801530730575337)	('>50', 1.5504153394715452)	('>100', 2.0983408591311568)	('>500', 0.718441839301894)	('>1k', 2.580419036611177)	('>5k', 2.2863763456804023)	('>10k+', 10.751815422913344)
SRR2978666	(1.0, 39.96050607907758)	(2.0, 15.452938943166991)	(3.0, 8.080449710594285)	(4.0, 5.08897749001062)	(5.0, 3.5214837742966005)	(6.0, 2.6174479689886687)	(7.0, 1.9650560287331005)	(8.0, 1.5433745690596679)	(9.0, 1.2691308967168555)	('>10', 10.899307502102216)	('>50', 1.7335399657604496)	('>100', 1.461453998683735)	('>500', 0.5498962697721573)	('>1k', 2.1601118375412933)	('>5k', 1.421155352742817)	('>10k+', 2.275169612752917)
SRR2978667	(1.0, 31.406732384249246)	(2.0, 10.673714669640292)	(3.0, 5.223012264941667)	(4.0, 3.069646476848822)	(5.0, 2.107823064535713)	(6.0, 1.5344859972004197)	(7.0, 1.135243525712508)	(8.0, 0.8663290304439683)	(9.0, 0.7276102313464662)	('>10', 6.640938809005695)	('>50', 1.5690358840405922)	('>100', 2.2549783384910973)	('>500', 0.9132833733504298)	('>1k', 3.713696538610488)	('>5k', 3.878116939404768)	('>10k+', 24.285352472177827)
SRR2978668	(1.0, 44.32217108251601)	(2.0, 14.73134932589196)	(3.0, 7.138386992803403)	(4.0, 4.238518416497946)	(5.0, 2.8703893121227044)	(6.0, 2.0493164559860735)	(7.0, 1.5638929648047064)	(8.0, 1.240023130889992)	(9.0, 0.9848343789487467)	('>10', 8.94698755572821)	('>50', 1.709867245508398)	('>100', 1.4721076598751905)	('>500', 0.5053140457599745)	('>1k', 2.6726628097242733)	('>5k', 1.8974456900678698)	('>10k+', 3.6567329328745513)
SRR2978669	(1.0, 43.7124650324321)	(2.0, 15.144769546341927)	(3.0, 7.457527192576959)	(4.0, 4.380212569159917)	(5.0, 2.936881019338061)	(6.0, 2.173020289970453)	(7.0, 1.58391628052095)	(8.0, 1.3201730859071468)	(9.0, 1.087141021998809)	('>10', 9.758552180178178)	('>50', 1.8428674463440227)	('>100', 1.7611758878966524)	('>500', 0.446400129139202)	('>1k', 2.691113593850949)	('>5k', 1.773888706912389)	('>10k+', 1.9298960174322781)
SRR2978670	(1.0, 44.737242810762)	(2.0, 14.463833665825195)	(3.0, 6.731319100836028)	(4.0, 3.961708050419642)	(5.0, 2.684413363690315)	(6.0, 2.0027182008895545)	(7.0, 1.559172150860683)	(8.0, 1.3006057624404517)	(9.0, 1.0076389872151827)	('>10', 8.975280567689731)	('>50', 1.8699127278505927)	('>100', 2.0970719014204624)	('>500', 0.5189846436930656)	('>1k', 3.1828036401857696)	('>5k', 1.8998464052746589)	('>10k+', 3.007448020946683)
SRR2978671	(1.0, 40.893695650389766)	(2.0, 14.154560634771185)	(3.0, 7.08973423405409)	(4.0, 4.218583445768337)	(5.0, 2.7991929125292545)	(6.0, 1.9769532676683639)	(7.0, 1.551654088886757)	(8.0, 1.1508794333974535)	(9.0, 0.9884291182401947)	('>10', 9.044734258590271)	('>50', 1.84060418129623)	('>100', 1.6570525100069775)	('>500', 0.49210625801292757)	('>1k', 2.5301215664938703)	('>5k', 2.5921749898802258)	('>10k+', 7.019523450014094)
SRR2978672	(1.0, 43.215029366030436)	(2.0, 13.783724354912556)	(3.0, 6.484919621801893)	(4.0, 3.889990283289746)	(5.0, 2.5277202397293688)	(6.0, 1.847679865376253)	(7.0, 1.4214044659122114)	(8.0, 1.1196962751798831)	(9.0, 0.9179323475139614)	('>10', 7.799412212979713)	('>50', 1.5878361433182948)	('>100', 1.9475802537274451)	('>500', 0.4980271304041507)	('>1k', 3.035391474302178)	('>5k', 3.122379600217255)	('>10k+', 6.801276365304676)
SRR2978673	(1.0, 52.6367803448897)	(2.0, 13.241026726442525)	(3.0, 5.616220658305531)	(4.0, 3.277993496734178)	(5.0, 2.04172319316672)	(6.0, 1.4712134774516967)	(7.0, 1.2451404918007292)	(8.0, 0.925947761147835)	(9.0, 0.7813598553998569)	('>10', 7.760365514869543)	('>50', 1.8164755871768963)	('>100', 1.5670399665663655)	('>500', 0.541454420064506)	('>1k', 3.578572611849182)	('>5k', 1.376233353263694)	('>10k+', 2.122452540871053)
SRR2978675	(1.0, 44.48762704744846)	(2.0, 13.725911231771434)	(3.0, 6.126833184528884)	(4.0, 3.5986984082141813)	(5.0, 2.280779732097198)	(6.0, 1.6721437974415352)	(7.0, 1.3027418949125058)	(8.0, 1.0329924179721386)	(9.0, 0.8305477253854627)	('>10', 8.083324399541537)	('>50', 1.9700085895656423)	('>100', 1.9644977467677212)	('>500', 0.6238689669303621)	('>1k', 3.0702499476717193)	('>5k', 3.8753039461358894)	('>10k+', 5.354470963615377)
SRR2978676	(1.0, 39.29201348986974)	(2.0, 12.791934469491048)	(3.0, 5.731161622851688)	(4.0, 3.2939294052674617)	(5.0, 2.1347799600213744)	(6.0, 1.6033491180733088)	(7.0, 1.2031446238543138)	(8.0, 0.9243719778531658)	(9.0, 0.7697624432785833)	('>10', 6.971599090377303)	('>50', 1.6178443899557822)	('>100', 2.1256473830092144)	('>500', 1.0350766680639798)	('>1k', 3.7105476154532244)	('>5k', 2.9416718089381853)	('>10k+', 13.853165933641595)
SRR2978677	(1.0, 37.45592861958678)	(2.0, 14.785748350430755)	(3.0, 8.249983589101879)	(4.0, 5.368829306034649)	(5.0, 3.7847302051502045)	(6.0, 2.732500613821158)	(7.0, 2.181836124762735)	(8.0, 1.724530920606055)	(9.0, 1.3822304391292484)	('>10', 11.939280582714597)	('>50', 1.8094249946312906)	('>100', 1.6261213341088832)	('>500', 0.3502363325193402)	('>1k', 1.9221545573906442)	('>5k', 1.7346787894029583)	('>10k+', 2.95178524060879)
SRR2978678	(1.0, 45.9837246376328)	(2.0, 14.19675393221707)	(3.0, 6.838584830697626)	(4.0, 4.069908367354844)	(5.0, 2.7877350621266057)	(6.0, 2.0709012982833306)	(7.0, 1.5869306550019007)	(8.0, 1.2785470303720394)	(9.0, 1.0603022705689242)	('>10', 9.131958175613363)	('>50', 1.7261157810160552)	('>100', 1.3869772299644552)	('>500', 0.5226637105111692)	('>1k', 3.0192333379858325)	('>5k', 1.5082369089692294)	('>10k+', 2.8314267716847836)
SRR2978679	(1.0, 52.40638832852622)	(2.0, 14.12888160126021)	(3.0, 5.93732371380848)	(4.0, 3.214684200320861)	(5.0, 2.109360564785984)	(6.0, 1.4843770281702755)	(7.0, 1.1113162604319782)	(8.0, 0.9302817843206437)	(9.0, 0.777121422642304)	('>10', 6.7639200849145835)	('>50', 1.2842445365650397)	('>100', 1.3906157027571138)	('>500', 0.577209615393247)	('>1k', 3.162191802880648)	('>5k', 1.821728108284035)	('>10k+', 2.9003552449384027)
SRR2978680	(1.0, 40.64826839298481)	(2.0, 14.25752001009224)	(3.0, 6.779287574376562)	(4.0, 3.8771605839902468)	(5.0, 2.5964235437013885)	(6.0, 1.8795275151426902)	(7.0, 1.4331543751962172)	(8.0, 1.123919867001296)	(9.0, 0.8932515446786905)	('>10', 8.220291244121448)	('>50', 1.9483858474459956)	('>100', 2.727907298702474)	('>500', 0.5758110770727909)	('>1k', 3.2486316447643238)	('>5k', 3.6070048723523556)	('>10k+', 6.183454608376433)
SRR2978681	(1.0, 47.15273172944525)	(2.0, 14.943552036741561)	(3.0, 6.827111027696817)	(4.0, 3.9086094733573176)	(5.0, 2.5263255116543872)	(6.0, 1.7913143641600793)	(7.0, 1.433906044902237)	(8.0, 1.1190213415654542)	(9.0, 1.0043902861920908)	('>10', 8.954987712010606)	('>50', 2.187054418646984)	('>100', 2.3454083855127426)	('>500', 0.5372594580957135)	('>1k', 2.4372561363630503)	('>5k', 1.2421153400664173)	('>10k+', 1.5889567335892696)
SRR2978682	(1.0, 49.34197667757928)	(2.0, 13.18736717196895)	(3.0, 5.465065672649453)	(4.0, 3.1417486223909346)	(5.0, 1.98804947965511)	(6.0, 1.4153475507422388)	(7.0, 1.1378540755819913)	(8.0, 0.8746533912390828)	(9.0, 0.7569216042439155)	('>10', 6.744050428964027)	('>50', 1.1825759072252755)	('>100', 1.52810371588605)	('>500', 0.881669003102533)	('>1k', 3.7050687564907614)	('>5k', 3.3254878228781446)	('>10k+', 5.324060119402227)
SRR2978683	(1.0, 46.26786959997164)	(2.0, 14.125298710597187)	(3.0, 6.3657833957656065)	(4.0, 3.8057975438790757)	(5.0, 2.6941521216463706)	(6.0, 1.9348651499247078)	(7.0, 1.5193799005492952)	(8.0, 1.1986260253551924)	(9.0, 0.9974084658637348)	('>10', 9.550041286020335)	('>50', 1.6775427474400746)	('>100', 1.3121956975462028)	('>500', 0.684131520260558)	('>1k', 2.985036333581038)	('>5k', 1.904475717697859)	('>10k+', 2.9773957839011236)
SRR2978684	(1.0, 45.555996719682916)	(2.0, 13.921017469047726)	(3.0, 6.344109194930525)	(4.0, 3.6561147771487166)	(5.0, 2.3556518826949353)	(6.0, 1.7334158421564574)	(7.0, 1.308140903592522)	(8.0, 0.9987959054121684)	(9.0, 0.9048199630914572)	('>10', 7.703777354399678)	('>50', 1.6258091705013271)	('>100', 1.6064133161299854)	('>500', 0.5182592280019804)	('>1k', 2.7706836747197277)	('>5k', 3.3226294953922744)	('>10k+', 5.6743651030976)
SRR2978685	(1.0, 41.252829526624716)	(2.0, 14.853114526700992)	(3.0, 7.086055483213949)	(4.0, 4.183068905469815)	(5.0, 2.8808714549109644)	(6.0, 2.1034711642172064)	(7.0, 1.5478597564019494)	(8.0, 1.2611676623630415)	(9.0, 1.0297605999166812)	('>10', 8.597326168599125)	('>50', 1.6117671575409425)	('>100', 1.8594769902514678)	('>500', 0.6153894648527617)	('>1k', 3.0476151793560344)	('>5k', 2.8965892354297984)	('>10k+', 5.173636724150562)
SRR2978686	(1.0, 46.568610980697635)	(2.0, 15.307934490431437)	(3.0, 7.110337060801763)	(4.0, 3.997423123979365)	(5.0, 2.6469904373123363)	(6.0, 1.8965764923411985)	(7.0, 1.5147136417703182)	(8.0, 1.167454815024681)	(9.0, 1.009536643554505)	('>10', 8.025951643092577)	('>50', 1.461939619290246)	('>100', 1.6815828660125325)	('>500', 0.7265186281624864)	('>1k', 3.760536819275187)	('>5k', 1.812666266646153)	('>10k+', 1.3112264716075628)
SRR2978687	(1.0, 51.31148046130994)	(2.0, 14.105137951242122)	(3.0, 5.874875909256678)	(4.0, 3.1453053673566633)	(5.0, 1.9312776307295272)	(6.0, 1.404501618630595)	(7.0, 1.1221820809993934)	(8.0, 0.8294159494523938)	(9.0, 0.7259164324185208)	('>10', 6.373343822631368)	('>50', 1.3328222474991667)	('>100', 1.3668909285552149)	('>500', 0.7674977666653534)	('>1k', 3.9938723830903897)	('>5k', 2.749204297915521)	('>10k+', 2.9662751522471766)
SRR2978688	(1.0, 53.311597370213214)	(2.0, 14.30979579263219)	(3.0, 6.076303750511978)	(4.0, 3.303256174869513)	(5.0, 2.2008153962692996)	(6.0, 1.6062809263635327)	(7.0, 1.2160519648114503)	(8.0, 0.9713179163547714)	(9.0, 0.7753286053332791)	('>10', 6.650041679378345)	('>50', 1.0723873109237116)	('>100', 1.146818105892638)	('>500', 0.67997535267938)	('>1k', 3.361040160289658)	('>5k', 1.9108947921973554)	('>10k+', 1.4080947012796339)
SRR2978689	(1.0, 36.97015036004739)	(2.0, 13.60935331853916)	(3.0, 6.740289295817278)	(4.0, 4.026782040654916)	(5.0, 2.7072635785627597)	(6.0, 1.9798595698713013)	(7.0, 1.5173096839993805)	(8.0, 1.2461743994430599)	(9.0, 1.0488866598721154)	('>10', 9.577246008194559)	('>50', 1.9173309209997893)	('>100', 2.5763201998585736)	('>500', 0.9613354243497053)	('>1k', 3.276274200276129)	('>5k', 3.0436741016758337)	('>10k+', 8.801750237838068)
SRR2978690	(1.0, 45.71418512698802)	(2.0, 14.137593452620905)	(3.0, 6.353981509110272)	(4.0, 3.6305429093661434)	(5.0, 2.3137789882977615)	(6.0, 1.6846025378058742)	(7.0, 1.3271553553230229)	(8.0, 1.022581819285431)	(9.0, 0.8510149047473498)	('>10', 8.421935003325753)	('>50', 1.860508712446658)	('>100', 1.9543150674245429)	('>500', 0.5117818350389569)	('>1k', 2.6361010817637776)	('>5k', 2.6716386785666604)	('>10k+', 4.9082830178889285)
SRR2978691	(1.0, 38.8953842250818)	(2.0, 15.349475229391803)	(3.0, 8.48047855393595)	(4.0, 5.301944418429108)	(5.0, 3.8059465385559155)	(6.0, 2.7144180600178824)	(7.0, 2.17582465438299)	(8.0, 1.7623948713324449)	(9.0, 1.4669335678523614)	('>10', 12.343514681323567)	('>50', 2.1231224330905514)	('>100', 1.7341529342977495)	('>500', 0.37645267488639483)	('>1k', 1.7176591717221639)	('>5k', 0.9917804772097459)	('>10k+', 0.7605175084895351)
SRR2978692	(1.0, 48.01200986951363)	(2.0, 15.709732717067082)	(3.0, 7.547753692627128)	(4.0, 4.466266664268127)	(5.0, 3.0040741969264424)	(6.0, 2.0415722616840557)	(7.0, 1.5399750318819647)	(8.0, 1.2070231501335873)	(9.0, 1.0788546498353697)	('>10', 7.8928560204259135)	('>50', 0.9864042396314516)	('>100', 0.8778827555221269)	('>500', 0.4039789026818558)	('>1k', 2.8952491688435096)	('>5k', 1.179013950082731)	('>10k+', 1.1573527288750707)
SRR2978693	(1.0, 41.972697829951)	(2.0, 14.889781512058429)	(3.0, 7.562096392382048)	(4.0, 4.483136508293708)	(5.0, 3.1299605370298633)	(6.0, 2.2236951052603335)	(7.0, 1.7414622860384608)	(8.0, 1.349699902533292)	(9.0, 1.1374472841622347)	('>10', 9.453649236773085)	('>50', 1.6481303857464664)	('>100', 1.4911772881529597)	('>500', 0.5337606654592284)	('>1k', 2.472489301133849)	('>5k', 2.426961154640891)	('>10k+', 3.4838546103841317)
SRR2978694	(1.0, 39.65719102988448)	(2.0, 15.524614569093798)	(3.0, 8.071338237142522)	(4.0, 5.066229604524693)	(5.0, 3.434367704444378)	(6.0, 2.4686267910572077)	(7.0, 1.9262961761774815)	(8.0, 1.539711565523448)	(9.0, 1.2314121949128627)	('>10', 9.63744691177463)	('>50', 1.605991579557378)	('>100', 1.7189351959095318)	('>500', 0.4872972821321904)	('>1k', 2.349759263553469)	('>5k', 2.061509424055685)	('>10k+', 3.2192724702562794)
SRR2978695	(1.0, 38.330490742313806)	(2.0, 15.230828501663721)	(3.0, 8.128215629128926)	(4.0, 5.299384303054457)	(5.0, 3.7153739016825096)	(6.0, 2.794055118729271)	(7.0, 2.0978846140380663)	(8.0, 1.7331991905504478)	(9.0, 1.4389186388824204)	('>10', 12.158963445595381)	('>50', 2.3035788822117933)	('>100', 2.09697284280698)	('>500', 0.46788638193625137)	('>1k', 1.8926395727208511)	('>5k', 1.3924037412134334)	('>10k+', 0.9192044934716984)
SRR2978696	(1.0, 38.178223838264714)	(2.0, 14.999089264139421)	(3.0, 8.606804702390555)	(4.0, 5.598834444850596)	(5.0, 3.9930977078094467)	(6.0, 2.893060765918808)	(7.0, 2.293794273932082)	(8.0, 1.8279853690341668)	(9.0, 1.4307687088147214)	('>10', 11.85708589285639)	('>50', 1.964407183864381)	('>100', 1.658764594621421)	('>500', 0.4574358548766514)	('>1k', 2.1536358175335004)	('>5k', 1.189838909483395)	('>10k+', 0.8971726716097566)
SRR2978697	(1.0, 58.51234954376873)	(2.0, 12.528331291322989)	(3.0, 4.919005992446738)	(4.0, 2.627489269046549)	(5.0, 1.8580586227219458)	(6.0, 1.3100448940363687)	(7.0, 1.0032042164901713)	(8.0, 0.7906249058295169)	(9.0, 0.6712441949973491)	('>10', 4.8901737423402825)	('>50', 0.4384287197584028)	('>100', 1.2851441847918181)	('>500', 1.6660291350819305)	('>1k', 5.40473004282171)	('>5k', 2.0951412445454674)	('>10k+', 0.0)
SRR2978698	(1.0, 47.989284323220325)	(2.0, 13.588207775848185)	(3.0, 6.544262750133726)	(4.0, 3.8842028848941355)	(5.0, 2.7391483730112767)	(6.0, 1.9069346750266951)	(7.0, 1.4999258231321162)	(8.0, 1.2384595987588838)	(9.0, 0.9820210047958217)	('>10', 9.387029929895032)	('>50', 1.8664053427367988)	('>100', 1.7257006872292389)	('>500', 0.4508257046298823)	('>1k', 3.1326976563321263)	('>5k', 1.8222374981139842)	('>10k+', 1.2426559722418078)
SRR2978699	(1.0, 50.71550426966297)	(2.0, 14.452716429776746)	(3.0, 6.0900376715552005)	(4.0, 3.2286782010255908)	(5.0, 1.9914637754588416)	(6.0, 1.3328506199317038)	(7.0, 1.0158525347148177)	(8.0, 0.7939440750587128)	(9.0, 0.6173693011239527)	('>10', 7.331449426166473)	('>50', 2.1278655262989106)	('>100', 2.9790397280521472)	('>500', 0.5558529612269787)	('>1k', 3.000287183072686)	('>5k', 1.6768393812761142)	('>10k+', 2.0902489155981563)
SRR2978700	(1.0, 43.60753600066912)	(2.0, 16.2326696375559)	(3.0, 8.00406072093979)	(4.0, 4.558226727175173)	(5.0, 2.9924252411324934)	(6.0, 2.1100168205776813)	(7.0, 1.5884089377901103)	(8.0, 1.2637785134178194)	(9.0, 1.04110350388806)	('>10', 8.152842778870637)	('>50', 1.4065151702369192)	('>100', 1.2162957858516046)	('>500', 0.5384790907394033)	('>1k', 2.8698376274289066)	('>5k', 2.2627496309371087)	('>10k+', 2.1550538127892276)
SRR2978701	(1.0, 45.490920949121715)	(2.0, 14.971399649977126)	(3.0, 7.406464618312901)	(4.0, 4.460072315478353)	(5.0, 2.9970128166946743)	(6.0, 2.1912458482560337)	(7.0, 1.6214071008796165)	(8.0, 1.4044160265967869)	(9.0, 1.0805399170635637)	('>10', 9.531214423195559)	('>50', 1.7820690236415508)	('>100', 1.463856945172484)	('>500', 0.3805470517883986)	('>1k', 2.7384134287849893)	('>5k', 1.4047367121095733)	('>10k+', 1.0756831729266816)
