"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_RESPONSE_TO_ABIOTIC_STIMULUS",0.00378089701781748,0.256765981020136,0.0805831123793785,-0.528537964480013,-1.52959003978872,96,"[""SFRP1"",""MAP1B"",""TUBA1A"",""IGF1R"",""AKR1B1"",""YBX3"",""AK4"",""TP53"",""CNN2"",""PTEN"",""PCLAF"",""LRRC8A"",""DNMT3A"",""SLC38A2"",""XRCC6"",""MSH6"",""NUCKS1"",""MSH2"",""CD24"",""PSIP1"",""MALAT1"",""AKAP12"",""GPX1"",""CTNNB1"",""MDK"",""PPP1CB"",""ACTG1"",""RO60"",""DHX36"",""CASP3"",""CCNG1"",""HSP90B1""]"
"GATA2_01",0.00385528791290134,0.257472443809739,0.0912213543602956,-0.78944000781004,-1.66153994046044,14,"[""DPYSL2"",""TCF7L1"",""OAZ2"",""TUBA1B""]"
"KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_UP",0.00383289142888544,0.257472443809739,0.0863288805876956,-0.660334331983041,-1.65029192724045,34,"[""TUBA1A"",""DPYSL2"",""SNHG14"",""SKIL"",""PHGDH"",""NORAD"",""CBX5"",""SLC38A2"",""PSAT1"",""IDH1"",""TNRC6B"",""PSIP1""]"
"GOBP_CELL_GROWTH",0.00381249576012482,0.257472443809739,0.0860197002216499,-0.645897758187334,-1.63824472619634,37,"[""SFRP1"",""MAP1B"",""MAD2L2"",""TP53"",""VCL"",""PPT1"",""JADE1"",""H3-3A"",""RTN4"",""TMEM97"",""CTNNB1"",""ADAM10"",""H3-3B"",""CTTN"",""ADNP"",""SEMA6A""]"
"GOBP_CELLULAR_RESPONSE_TO_CYTOKINE_STIMULUS",0.00384658475557381,0.257472443809739,0.0820117034647878,-0.567434398476229,-1.57146824984284,67,"[""SFRP1"",""DPYSL3"",""IFITM2"",""YBX3"",""TP53"",""IFITM3"",""TUBA1B"",""CTBP2"",""SRSF7"",""CD24"",""AKAP12"",""JARID2"",""TMSB4X"",""ACTG1"",""MTF2"",""RO60"",""CACYBP"",""ATP5F1B"",""GAPDH"",""HIF1A""]"
"KEGG_ADHERENS_JUNCTION",0.00388325951095201,0.258268850532118,0.0901411906839067,-0.769342703880928,-1.66438822751586,16,"[""IGF1R"",""TCF7L1"",""FGFR1"",""VCL"",""CTNNB1"",""ACTG1"",""RAC1""]"
"GOBP_HOMEOSTATIC_PROCESS",0.00392496392496392,0.259968289597919,0.0781656649349402,-0.510443202941931,-1.50240108429118,113,"[""TUBA1A"",""HSPB1"",""OCIAD2"",""IGF1R"",""MFAP2"",""AKR1B1"",""SKIL"",""CXADR"",""SLC39A10"",""VCL"",""BOLA3"",""ELOVL6"",""LRRC8A"",""PPT1"",""RTN4"",""UBB"",""NUCKS1"",""CALM2"",""CNBP"",""CD24"",""TMEM97"",""PRDX3"",""GPX1"",""CTNNB1"",""TPT1"",""SRI"",""ALDOA"",""ACTG1"",""PRDX1"",""CASP3"",""HSP90B1"",""OCIAD1"",""ATP5F1B"",""BCAP31"",""HIF1A"",""ADNP"",""SLC16A1"",""TMEM14C"",""LIN28A"",""ARF1"",""SOX4"",""CHD7"",""SOD1"",""HMGB2""]"
"MIR302A_3P_MIR302B_3P_MIR302C_3P_MIR302D_3P",0.00409036732040308,0.259990413463758,0.117510977188004,0.788026437785151,1.76430544815036,11,"[""RAB5C"",""PAK2"",""USP16"",""SMNDC1"",""DYNC1LI2"",""RDX""]"
"GSE43863_TFH_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_UP",0.00418375377987656,0.259990413463758,0.143837250610392,0.534387732209871,1.6769046593078,45,"[""LRRC59"",""NSUN2"",""RRP9"",""GRWD1"",""RABGGTB"",""SURF2"",""IMP4"",""PHF5A"",""SNRPA"",""FARSA""]"
"FOXO4_TARGET_GENES",0.00399518859008506,0.259990413463758,0.149934164064695,0.522152031201598,1.66607673013348,49,"[""LMNA"",""UBQLN1"",""DLAT"",""CHTOP"",""ZNHIT1"",""CAPRIN1"",""RPS19BP1"",""IST1"",""LARP4"",""TARS1"",""AIMP1"",""POP7"",""VCP"",""IP6K2"",""SAMM50"",""NCBP2"",""ENSA"",""UBAP2L"",""LARS1"",""NME1"",""MLF2""]"
"GOMF_SULFUR_COMPOUND_BINDING",0.00401678388508116,0.259990413463758,0.087926203341365,-0.74905693094826,-1.66064530278084,18,"[""SFRP1"",""DPYSL3"",""FGFR1""]"
"HP_RENAL_AGENESIS",0.00411528433514199,0.259990413463758,0.0843764288650199,-0.686173250238958,-1.65747302134677,28,"[""PHC1"",""FGFR1"",""PHGDH""]"
"MIR4531",0.00408761160714286,0.259990413463758,0.0842316500576261,-0.676740511958802,-1.65622319535201,30,"[""DPYSL3"",""PHC1"",""QSER1"",""VSIG10"",""RBPMS2"",""LIN7C"",""TAF7""]"
"LAKE_ADULT_KIDNEY_C26_MESANGIAL_CELLS",0.00417595088583137,0.259990413463758,0.0880908393277056,-0.798383014615235,-1.65363081384796,13,"[""HSPB1"",""PTEN"",""SLC38A2"",""SPTBN1"",""AKAP12"",""TMSB4X""]"
"GSE4142_NAIVE_VS_GC_BCELL_UP",0.00398863083180226,0.259990413463758,0.0904969849875069,-0.811472255444793,-1.65246063720433,12,"[""UCHL1"",""SKIL"",""QSER1"",""VCL""]"
"GSE13485_DAY3_VS_DAY7_YF17D_VACCINE_PBMC_DN",0.00409276944065484,0.259990413463758,0.0914051717208155,-0.864115714475207,-1.61077618229805,8,"[""IFITM2"",""MARCKS"",""IFITM3""]"
"GOBP_NEURON_PROJECTION_DEVELOPMENT",0.0041536331470181,0.259990413463758,0.0800817613231215,-0.589102885290996,-1.58837079825313,55,"[""SFRP1"",""NREP"",""MAP1B"",""DPYSL3"",""TUBB2B"",""TUBA1A"",""IGF1R"",""UCHL1"",""SKIL"",""PHGDH"",""VCL"",""PTEN"",""ENAH"",""RTN4"",""UBB"",""TOP2B"",""CTNNB1"",""MDK"",""DHX36"",""CASP3"",""RAC1"",""CTTN"",""CFL1"",""ADNP"",""MAPK6"",""SEMA6A"",""DGUOK""]"
"BAELDE_DIABETIC_NEPHROPATHY_DN",0.00415779711443901,0.259990413463758,0.0788680428817787,-0.565841775157788,-1.56705759552648,67,"[""VCAN"",""DPYSL3"",""PODXL"",""HMGN3"",""CXADR"",""YBX3"",""CTBP1"",""HNRNPA1"",""RBBP4"",""CALM2"",""MSH2"",""TOP2B"",""PLS3"",""TLK1"",""PFN2"",""ACTG1"",""HSP90B1"",""SLC2A3""]"
"GOBP_GLUCOSE_CATABOLIC_PROCESS",0.00399564111877951,0.259990413463758,0.0949156077934108,-0.925759932780076,-1.55750508524908,5,"""TP53"""
"GOBP_HEXOSE_CATABOLIC_PROCESS",0.00399564111877951,0.259990413463758,0.0949156077934108,-0.925759932780076,-1.55750508524908,5,"""TP53"""
"GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_UP",0.00404753256188055,0.259990413463758,0.0943024844643926,-0.925402074157967,-1.55690302136189,5,"[""NREP"",""IGF1R"",""BEX3"",""MEST""]"
"GOBP_NERVOUS_SYSTEM_DEVELOPMENT",0.00415382553932735,0.259990413463758,0.0747113868481208,-0.487922348719138,-1.46830910355343,143,"[""SFRP1"",""NREP"",""MAP1B"",""DPYSL3"",""TUBB2B"",""TUBA1A"",""DPYSL2"",""IGF1R"",""UCHL1"",""FGFR1"",""PTBP2"",""ID3"",""SKIL"",""MARCKS"",""PHGDH"",""TP53"",""VCL"",""PTEN"",""ENAH"",""PPT1"",""DNMT3A"",""SLC38A2"",""SPTBN1"",""RTN4"",""UBB"",""YWHAQ"",""RBBP4"",""CALM2"",""TOP2B"",""CTSC"",""BPTF"",""TRIM71"",""QKI"",""CTNNB1"",""JARID2"",""MDK"",""ZMYND8"",""DHX36"",""CASP3"",""CCNG1"",""RAC1""]"
"GOCC_MITOCHONDRIAL_PROTEIN-CONTAINING_COMPLEX",0.00412487109777819,0.259990413463758,0.218688459716617,0.373706033867602,1.40997786392181,141,"[""MRPL4"",""DNAJC15"",""ATP5F1D"",""ATP5F1EP2"",""MRPL12"",""DLAT"",""ISCU"",""TIMM44"",""MRPS34"",""MRPL2"",""IDH3B"",""NDUFV1"",""PMPCA"",""MRPS12"",""MRPS36"",""COX5A"",""NDUFA9"",""MRPL44"",""SDHB"",""NDUFA10"",""TIMM50"",""SAMM50"",""IMMT"",""AURKAIP1"",""MRPL17"",""UQCR11"",""MRPL34"",""MRPL37"",""MRPL18"",""NDUFB10""]"
"GOCC_PML_BODY",0.00420932878270762,0.260573641375689,0.0896152548462901,-0.846501701331241,-1.61799292841584,9,"[""TP53"",""PTEN"",""CBX5""]"
"CUI_DEVELOPING_HEART_C5_VALVAR_CELL",0.00423366142935746,0.26107578814371,0.0866414063495873,-0.77771458586988,-1.66060637269277,15,"[""VCAN"",""DPYSL3"",""TUBB2B"",""TUBA1A"",""UCHL1"",""ID3"",""SNHG5"",""ENAH""]"
"FAN_OVARY_CL11_MURAL_GRANULOSA_CELL",0.00425551179320024,0.261421611876175,0.0743108999544518,-0.495086865784598,-1.47702588490786,130,"[""VCAN"",""DPYSL3"",""TUBA1A"",""OCIAD2"",""IGF1R"",""CSRP2"",""MARCKS"",""SNRPN"",""BEX3"",""LAPTM4B"",""CNN2"",""SMS"",""FDFT1"",""ENAH"",""HNRNPA1"",""HSPA4"",""H3-3A"",""RTN4"",""MT-ND1"",""MT-ND2"",""MYL12B"",""TMEM97"",""CTSC"",""EIF3L"",""CTNNB1"",""ATP5MC2"",""MT-CYB"",""C6orf62"",""MDK"",""ACTG1"",""BCAT1"",""PRDX1"",""TIA1"",""CACYBP"",""FDPS"",""CCT4"",""HNRNPD""]"
"GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_UP",0.0042771126029483,0.261749533629099,0.0820117034647878,-0.66636024696411,-1.64827383621946,32,"[""TUBA1A"",""MARCKS"",""ELOVL6"",""CCT5"",""TUBA1B"",""CYB5A"",""SPTBN1"",""CNN3"",""TUBA1C"",""CACYBP"",""PSMA5"",""SNHG6"",""HIF1A"",""TMEM14C""]"
"CHICAS_RB1_TARGETS_GROWING",0.0043632433002465,0.266009094384347,0.0792263748130051,-0.616809753052168,-1.61468879731282,45,"[""NREP"",""DPYSL3"",""MARCKS"",""PHGDH"",""MEST"",""CBX5"",""PCLAF"",""JADE1"",""MSH6"",""PSAT1"",""TBL1XR1"",""MSH2"",""TMEM97"",""HAUS1"",""PSIP1"",""SSRP1""]"
"CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN",0.00438240991331346,0.26616938699917,0.0807099219697244,-0.656159597078577,-1.63985852861567,34,"[""SFRP1"",""MAP1B"",""AKR1B1"",""CSRP2"",""VCL"",""SPTBN1"",""RTN4"",""CTSC"",""AKAP12"",""QKI"",""ACTG1"",""BCAT1"",""NUP155"",""BIRC5"",""PSMB2"",""DHX33""]"
"F10_TARGET_GENES",0.00445018023229941,0.26645141411342,0.0832385669419157,-0.738840036794213,-1.65560337040618,19,"[""MAP1B"",""IGF1R"",""MIR302CHG"",""MARCKS"",""JMJD1C"",""ELOVL6"",""ILF2"",""QKI"",""PPP1CB"",""MTF2"",""TIA1"",""PHIP"",""SEPHS1""]"
"HP_ECLABION",0.00442934287967963,0.26645141411342,0.0843764288650199,-0.764587818985941,-1.65410155760597,16,"[""MAP1B"",""IGF1R"",""FGFR1"",""SNRPN"",""PHGDH"",""SMS"",""PSAT1"",""TBL1XR1""]"
"PHONG_TNF_RESPONSE_VIA_P38_COMPLETE",0.00441995550179934,0.26645141411342,0.0838017275684235,-0.745932851968101,-1.65371927770909,18,"[""VCAN"",""ELOVL6"",""THYN1"",""ENAH"",""JADE1"",""IDH1"",""GLG1"",""TMEM97"",""ZMYND8""]"
"SENESE_HDAC3_TARGETS_UP",0.00445327309080522,0.26645141411342,0.0778214097970117,-0.601622424751078,-1.60070379107286,50,"[""SFRP1"",""NREP"",""DPYSL3"",""TUBA1A"",""CXADR"",""JMJD1C"",""HSPA4"",""SPTBN1"",""MT-ND5"",""MALAT1"",""ADAM10"",""PAPOLA"",""SLC2A3"",""NR6A1"",""AGO2"",""DCP2"",""SNHG16"",""G3BP2"",""SLC16A1"",""FXR1""]"
"RAO_BOUND_BY_SALL4",0.0044759521823742,0.266816482871529,0.0803312685478409,-0.669271507151476,-1.64652649407408,31,"[""MAP1B"",""PHC1"",""FGFR1"",""TP53"",""DNMT3A"",""SLC38A2"",""UBB"",""IDH1"",""CD24"",""AKAP12"",""TLK1"",""JARID2"",""BCAT1"",""CACYBP""]"
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_8H_UP",0.00455028563836854,0.267502928889285,0.123398714015937,0.632025953015042,1.74343017236623,25,"[""NLRP2"",""GRWD1"",""MRPL12"",""PRPF31"",""GTF3C2"",""ZCCHC17"",""ANP32A"",""SAMM50""]"
"TCTCTCC_MIR185",0.00451911047565553,0.267502928889285,0.108497067634466,0.839991669044443,1.73039777502596,8,"[""HIC2"",""RAB14"",""HSPA14"",""SF1""]"
"JACKSON_DNMT1_TARGETS_UP",0.00455394858749077,0.267502928889285,0.0846682314955456,-0.8075001216271,-1.6443718889626,12,"[""SFRP1"",""HSPB1"",""FGFR1""]"
"CTTTAAR_UNKNOWN",0.00455162701805563,0.267502928889285,0.0757414898518233,-0.569764152506789,-1.56503971821396,63,"[""SFRP1"",""NREP"",""MAP1B"",""DPYSL2"",""TCF7L1"",""AKR1B1"",""YBX3"",""JMJD1C"",""RTN4"",""CTBP2"",""EML4"",""IDH1"",""CSDE1"",""ANKRD10"",""CTNNB1"",""JARID2"",""PFN2""]"
"REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS",0.00468631487701809,0.270344938873141,0.1097499875169,0.783461100282145,1.75408415424068,11,"[""RAB5C"",""TRAPPC3"",""RAB14"",""RAB10"",""RAB7A"",""TRAPPC2L""]"
"WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN",0.00465887201541012,0.270344938873141,0.0816146007444204,-0.743969495318877,-1.64936655248554,18,"[""DPYSL3"",""SLC39A10"",""NUCKS1"",""CALM2"",""TSPYL1"",""DDX5"",""PSIP1""]"
"TARTE_PLASMA_CELL_VS_PLASMABLAST_UP",0.00465167186559405,0.270344938873141,0.0781656649349402,-0.650855541613613,-1.63432485305673,35,"[""NREP"",""HSPB1"",""CXADR"",""IFITM3"",""CD24"",""PFN2"",""TPT1"",""MDK""]"
"E2F_Q6_01",0.00467592352727838,0.270344938873141,0.0758468481828975,-0.598067972135822,-1.59551593060996,51,"[""DPYSL2"",""UCHL1"",""ID3"",""CBX5"",""PCLAF"",""JADE1"",""HNRNPA1"",""YWHAQ"",""RBBP4"",""CNBP"",""MTF2"",""GAPDH"",""DNMT1"",""HNRNPD"",""CNPY2""]"
"GOCC_VESICLE_MEMBRANE",0.00463499420625724,0.270344938873141,0.154162257338816,0.452341221727681,1.55064181333977,72,"[""ATAD3B"",""RAB5C"",""RCC2"",""CHMP1A"",""RAB14"",""CTSD"",""DSP"",""AP1G1"",""RALA"",""RAB10"",""RNF167"",""COPE"",""CLTA"",""CALM3"",""CORO1C"",""ATP6V1E1"",""DNM1L"",""RAB7A"",""GRB2"",""PSAP"",""PLEKHB2""]"
"MURARO_PANCREAS_DELTA_CELL",0.00470509718862101,0.270459068753054,0.0858663459716851,-0.87964989059081,-1.59116042026162,7,"[""MAP1B"",""DPYSL3"",""UCHL1"",""MEST"",""SLC38A1"",""PSIP1"",""AKAP12""]"
"GSE3982_EOSINOPHIL_VS_NEUTROPHIL_DN",0.0047266845683956,0.270733053837463,0.0830995349236842,-0.805783095253555,-1.64087538187158,12,"[""MARCKS"",""YBX3"",""CNN2"",""IFITM3""]"
"GSE36009_UNSTIM_VS_LPS_STIM_DC_UP",0.00477183615583549,0.272350010383589,0.0852609998114042,-0.879467227825795,-1.59083000953225,7,"[""LAPTM4B"",""IFITM3""]"
"MIR4719",0.00479651162790698,0.272791005834498,0.0756365672600395,-0.616727996454243,-1.6091973003698,44,"[""MAP1B"",""CXADR"",""PAN3"",""SLC39A10"",""CTBP1"",""ELOVL6"",""CBX5"",""HNRNPA1"",""CTBP2"",""CCNI"",""TNRC6B"",""LAPTM4A"",""CISD2"",""ZMYND8"",""H3-3B"",""NR6A1"",""HNRNPD"",""SLC16A1"",""RPS27L"",""RAD21"",""MDH1""]"
"MIR1184",0.00484597285631924,0.274429247179382,0.08174632935238,-0.794717669141623,-1.64603905887872,13,"[""SFRP1"",""MAP1B"",""DPYSL2""]"
"GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_UP",0.00485941816999837,0.274429247179382,0.0833782963267593,-0.843181819216263,-1.61164734662107,9,"[""IFITM2"",""ID3"",""IFITM3"",""ELOVL6""]"
"HAY_BONE_MARROW_CD34_POS_HSC",0.00489519825552935,0.274523400427683,0.079346903712936,-0.73585859823638,-1.64892252004725,19,"[""MFAP2"",""UCHL1"",""LAPTM4B"",""DPPA4"",""RSL1D1"",""EIF3L""]"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.00489236790606654,0.274523400427683,0.082550265793627,-0.829850715755783,-1.62458338774789,10,"[""SFRP1"",""VCAN"",""DPYSL3"",""MEST""]"
"CAIRO_LIVER_DEVELOPMENT_UP",0.00492856430636867,0.275434869829874,0.0774816431107898,-0.690980643287773,-1.64526214640119,26,"[""MFAP2"",""FGFR1"",""CSRP2"",""PTBP2"",""ID3"",""HMGN3"",""MEST"",""CTBP2"",""SRSF7"",""PLS3"",""PFN2"",""MDK""]"
"GSE42724_NAIVE_VS_B1_BCELL_DN",0.00494998453129834,0.275674744052757,0.147558215203158,0.45749100394893,1.5553747799386,69,"[""CCDC167"",""MRPL4"",""LMNB2"",""MRPL12"",""TIMM44"",""CCDC124"",""MRPS34"",""RNF167"",""IDH3B"",""GTF3C2"",""RPL22"",""TIMM50"",""AURKAIP1"",""OXA1L"",""HIGD2A"",""FBL"",""NDUFB10"",""DCTPP1"",""LRPPRC"",""DDB1"",""SNHG29""]"
"GSE26928_EFF_MEMORY_VS_CXCR5_POS_CD4_TCELL_DN",0.0049978602433209,0.276323822652277,0.0797118032154934,-0.77140532906113,-1.64713460264509,15,"[""IGF1R"",""PTBP2"",""QSER1"",""BEX3"",""PAN3"",""SLC39A10""]"
"HP_ABNORMALITY_OF_THE_MAXILLA",0.00501314421960017,0.276323822652277,0.0795896137024856,-0.771340886766684,-1.6469970029565,15,"[""FGFR1"",""SNRPN"",""PTEN"",""UBB""]"
"CONRAD_STEM_CELL",0.0049886112091367,0.276323822652277,0.08174632935238,-0.829483140343158,-1.62386379216551,10,"[""PHC1"",""POU5F1"",""TERF1"",""ELOVL6"",""DPPA4"",""HSPA4""]"
"GGGTGGRR_PAX4_03",0.00503693754197448,0.276687746546346,0.0690611803159495,-0.508601137352817,-1.49414251299556,111,"[""SFRP1"",""NREP"",""MAP1B"",""VCAN"",""DPYSL2"",""DMKN"",""FGFR1"",""ID3"",""POU5F1"",""SKIL"",""YBX3"",""JMJD1C"",""TP53"",""VCL"",""OAZ2"",""ELOVL6"",""STRN3"",""JADE1"",""RTN4"",""HNRNPR"",""YWHAQ""]"
"DACOSTA_UV_RESPONSE_VIA_ERCC3_DN",0.00508119120378693,0.278169293962417,0.0699561924039083,-0.531684250098889,-1.52094948838548,87,"[""NREP"",""MAP1B"",""PODXL"",""IGF1R"",""ID3"",""VCL"",""TERF1"",""PTEN"",""STRN3"",""MSH6"",""CTBP2"",""PPP2R5C"",""SRSF7"",""MSH2"",""BPTF"",""QKI"",""TLK1"",""JARID2"",""ADAM10"",""ZMYND8"",""GMPS"",""MTF2"",""TIA1"",""ZNF638"",""PHIP"",""AGO2"",""HIF1A"",""CSNK1A1"",""ADNP"",""MAPK6"",""MDN1"",""FXR1""]"
"WOO_LIVER_CANCER_RECURRENCE_UP",0.00511982234833297,0.278390340190605,0.0791063911015503,-0.780625530224576,-1.64298804745065,14,"[""DPYSL3"",""DPYSL2"",""FGFR1"",""MARCKS"",""PPT1"",""CCNI"",""PFN2"",""ALDOA""]"
"GOBP_NEURON_MIGRATION",0.00511926634317928,0.278390340190605,0.0798345547649838,-0.803389901136553,-1.63600194467272,12,"[""MAP1B"",""TUBB2B"",""TUBA1A"",""FGFR1"",""TOP2B"",""CTNNB1"",""MDK"",""RAC1""]"
"GENTILE_UV_RESPONSE_CLUSTER_D8",0.00516313116730923,0.279799986996101,0.0826865655415249,-0.897853299858403,-1.5693977547399,6,"[""NREP"",""MARCKS""]"
"GOCC_INTERMEDIATE_FILAMENT",0.00533612479893788,0.282809279038551,0.0998085783851912,0.8354449679002,1.72103148981904,8,"[""LMNA"",""LMNB2"",""DSP"",""NARF""]"
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP",0.0052715221520214,0.282809279038551,0.123853838790602,0.547691375418076,1.669536028992,39,"[""NLRP2"",""HDAC1"",""LMNB2"",""PRPF31"",""ITPA"",""GTF3C2"",""ZCCHC17"",""LARP4"",""HNRNPM"",""NAA38"",""RUVBL2"",""TIMM50"",""SAMM50""]"
"GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP",0.00534166019432865,0.282809279038551,0.0785145083198768,-0.814924766644299,-1.62859078085651,11,"[""IGF1R"",""SNRPN"",""JADE1"",""CCNI"",""TNRC6B"",""PSIP1"",""COA1""]"
"AIZARANI_LIVER_C32_MVECS_3",0.0052657240370551,0.282809279038551,0.0800817613231215,-0.841346643912468,-1.60813961514307,9,"[""DPYSL2"",""FGFR1"",""IFITM3"",""SLC38A2"",""SPTBN1"",""AKAP12"",""ZMYND8""]"
"JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_DN",0.0053073626388207,0.282809279038551,0.0720355368208127,-0.616816386761927,-1.60352069527631,43,"[""DPYSL3"",""PODXL"",""IGF1R"",""IFITM2"",""CSRP2"",""IFITM3"",""EEF1A1P11"",""RPL22L1"",""SRSF7"",""CTNNB1"",""PFN2"",""SRI""]"
"GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY",0.00527622084518154,0.282809279038551,0.0804568961108519,-0.858626770077264,-1.60054438029045,8,"[""SFRP1"",""UCHL1"",""FGFR1""]"
"MIR6833_5P",0.00532243263535497,0.282809279038551,0.0807099219697244,-0.87666175246044,-1.5857553071886,7,"[""NREP"",""MAP1B"",""IGF1R""]"
"AIZARANI_LIVER_C21_STELLATE_CELLS_1",0.00539419710606584,0.284654434170917,0.0760588842017992,-0.749383477282141,-1.64211381813963,17,"[""SFRP1"",""MAP1B"",""HSPB1"",""DPYSL2"",""IFITM2"",""MARCKS"",""VCL"",""IFITM3"",""SLC38A2""]"
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_10H_UP",0.0055308080959072,0.28571646754461,0.106114520617011,0.699869698998953,1.75540485336531,17,"[""NLRP2"",""MRPL4"",""BLMH"",""MRPL12"",""CLPP"",""IMP4"",""CCDC12"",""ZCCHC17""]"
"GSE360_DC_VS_MAC_B_MALAYI_LOW_DOSE_DN",0.00557058729906096,0.28571646754461,0.109118145646217,0.646683726665817,1.73011537960428,22,"[""WDR18"",""TRAPPC3"",""CLPP"",""ITSN1"",""GORASP2"",""BRD2""]"
"LINDGREN_BLADDER_CANCER_CLUSTER_2B",0.00553279941309531,0.28571646754461,0.0757414898518233,-0.767255685129749,-1.63827412184396,15,"[""PODXL"",""DPYSL2"",""IFITM2"",""IFITM3"",""RBPMS2"",""AKAP12"",""CNN3""]"
"HP_SPASTIC_TETRAPLEGIA",0.00554325465994567,0.28571646754461,0.0767057710229735,-0.801181457601469,-1.63150472867213,12,"[""TUBA1A"",""PHGDH"",""CYB5A"",""SPTBN1""]"
"GSE13485_CTRL_VS_DAY3_YF17D_VACCINE_PBMC_DN",0.00555895793093701,0.28571646754461,0.0765968152652112,-0.801095322532419,-1.63132932549583,12,"[""NREP"",""IFITM2"",""MARCKS"",""IFITM3"",""CTBP2""]"
"HP_SPECIFIC_LEARNING_DISABILITY",0.00557408951904365,0.28571646754461,0.0719451875314212,-0.661176264379303,-1.62661076247948,31,"[""MAP1B"",""TUBB2B"",""FGFR1"",""SNRPN"",""JMJD1C"",""HNRNPA1"",""SPTBN1"",""MT-ND5"",""MT-ND1"",""BPTF"",""ALDOA"",""ACTG1"",""SLC2A3""]"
"GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_UP",0.00549875418850417,0.28571646754461,0.127685415491258,0.509547014421167,1.62585678673406,49,"[""NSUN2"",""MRPL4"",""CLPP"",""NELFE"",""PRPF31"",""CIAO1"",""COPE"",""CLTA"",""CDC37"",""TAF11"",""MRPS12"",""LMAN2"",""DDX27"",""STAU1"",""MRPL44"",""SAMM50"",""AURKAIP1"",""UBXN1"",""WBP11""]"
"CUI_DEVELOPING_HEART_C6_EPICARDIAL_CELL",0.00549325532260686,0.28571646754461,0.0783977110985147,-0.840134261794673,-1.60582228289194,9,"[""CXADR"",""PHGDH"",""MEST"",""MGST1""]"
"HP_HYPOSMIA",0.00550596479519479,0.28571646754461,0.079346903712936,-0.875290957320908,-1.58327573549349,7,"[""PODXL"",""UCHL1"",""FGFR1""]"
"MIR6764_5P",0.00560702096538274,0.286492071231223,0.0775944059909245,-0.838528233274712,-1.60275253975492,9,"[""DPYSL3"",""BZW1"",""OAZ2""]"
"REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS",0.00568028939579659,0.287496466764027,0.1047026188716,0.699130805831642,1.75355157031295,17,"[""HDAC1"",""MTA2"",""FKBP4"",""BRMS1"",""ATP1B3"",""GATAD2A""]"
"GOMF_GTPASE_BINDING",0.00568672052710016,0.287496466764027,0.119929423052662,0.538613544263399,1.65117189386364,40,"[""RCC2"",""BNIP3"",""PAK2"",""RANGAP1"",""AP1G1"",""RABGGTB"",""CLTA"",""CORO1C"",""LSM2"",""RALBP1"",""DNM1L"",""RAB7A"",""AIMP1"",""TNPO1""]"
"OCT_C",0.00571599064085049,0.287496466764027,0.0755320774093745,-0.800081524839122,-1.62926485468858,12,"[""SFRP1"",""DPYSL3"",""DPYSL2"",""TCF7L1"",""YBX3"",""UQCC2"",""PTEN"",""MT-ND2""]"
"GSE7460_CTRL_VS_TGFB_TREATED_ACT_TCONV_DN",0.00568714147175332,0.287496466764027,0.0774816431107898,-0.856636083089835,-1.59683359117731,8,"[""VCAN"",""IFITM2"",""SKIL"",""IFITM3""]"
"GOCC_CYTOPLASMIC_VESICLE_MEMBRANE",0.00571368663836033,0.287496466764027,0.13842750764862,0.446406591504721,1.52560106102712,71,"[""ATAD3B"",""RAB5C"",""RCC2"",""CHMP1A"",""RAB14"",""CTSD"",""DSP"",""AP1G1"",""RALA"",""RAB10"",""RNF167"",""COPE"",""CLTA"",""CALM3"",""CORO1C"",""ATP6V1E1"",""DNM1L"",""RAB7A"",""PSAP"",""PLEKHB2""]"
"GSE43955_1H_VS_20H_ACT_CD4_TCELL_UP",0.00610832568321446,0.289221937979659,0.1097499875169,0.590178687874966,1.69729854671886,30,"[""NSUN2"",""ABCF2"",""CLPP"",""GORASP2"",""SMNDC1"",""RAB7A"",""LMAN2"",""IST1"",""COA6""]"
"GSE9946_MATURE_STIMULATORY_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_UP",0.00612765957446808,0.289221937979659,0.0908570113373508,0.873689837259963,1.66973552706245,6,"[""DSP"",""EIF3B"",""ITPA""]"
