Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
SRR2978718	(1, 0.03590108737555358)	(2, 0.0)	(3, 0.002863539112097726)	(4, 0.011154980720261292)	(5, 0.0009402665741216414)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.004701332870608207)	(19, 8.547877946560377e-05)	(20, 0.0005128726767936226)	(21, 0.00012821816919840565)	(22, 0.00017095755893120753)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.001453139250915264)	(27, 0.0015813574201136698)	(28, 0.0005556120665264245)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.02149791303559935)	(47, 0.001837793758510481)	(48, 0.0015813574201136698)	(49, 0.0)	(50, 0.0)
SRR2978719	(1, 0.03414362101433296)	(2, 0.0)	(3, 0.0029841757299700765)	(4, 0.012518035854290063)	(5, 0.001007643752976909)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.005387018525530399)	(19, 0.00011626658688195105)	(20, 0.00034879976064585317)	(21, 0.0)	(22, 7.75110579213007e-05)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0013951990425834127)	(27, 0.0010851548108982098)	(28, 0.0006200884633704056)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.022323184681334603)	(47, 0.0016664877453079648)	(48, 0.001356443513622762)	(49, 0.0)	(50, 0.0)
SRR2978720	(1, 0.025847349703321476)	(2, 0.0)	(3, 0.0015093342892450498)	(4, 0.008301338590847774)	(5, 0.00037733357231126244)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.004716669653890781)	(19, 0.00018866678615563122)	(20, 0.00037733357231126244)	(21, 0.0)	(22, 0.00018866678615563122)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0018866678615563123)	(27, 0.001698001075400681)	(28, 0.0015093342892450498)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.020564679690963806)	(47, 0.0020753346477119434)	(48, 0.001698001075400681)	(49, 0.0)	(50, 0.0)
SRR2978721	(1, 0.03533354830514271)	(2, 0.0)	(3, 0.003322291599487976)	(4, 0.01090493360302524)	(5, 0.0013680024233185784)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0041430930534791235)	(19, 0.0001563431340935518)	(20, 0.0003126862681871036)	(21, 3.908578352338795e-05)	(22, 0.0001563431340935518)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0014461739903653542)	(27, 0.0012116592892250267)	(28, 0.0006644583198975952)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.020129178514544797)	(47, 0.0017588602585524582)	(48, 0.0014070882068419664)	(49, 0.0)	(50, 0.0)
SRR2978722	(1, 0.03453296752755409)	(2, 0.0)	(3, 0.0024549502981673524)	(4, 0.011238216920499434)	(5, 0.0010910890214077121)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0038188115749269924)	(19, 5.455445107038561e-05)	(20, 0.00021821780428154245)	(21, 0.00010910890214077122)	(22, 0.00010910890214077122)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0013638612767596402)	(27, 0.001254752374618869)	(28, 0.000818316766055784)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.020512473602464987)	(47, 0.0017457424342523396)	(48, 0.0011456434724780977)	(49, 0.0)	(50, 0.0)
SRR2978723	(1, 0.03446140728409598)	(2, 0.0)	(3, 0.003298956514677819)	(4, 0.011419464858500141)	(5, 0.001370335783020017)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.004720045474846725)	(19, 0.00015225953144666857)	(20, 0.0002537658857444476)	(21, 0.00015225953144666857)	(22, 0.00010150635429777904)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0007612976572333428)	(27, 0.001268829428722238)	(28, 0.0006597913029355637)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.019590726379471356)	(47, 0.001674854845913354)	(48, 0.0010658167201266799)	(49, 0.0)	(50, 0.0)
SRR2978724	(1, 0.03144698881385684)	(2, 0.0)	(3, 0.00142442806473916)	(4, 0.01139542451791328)	(5, 0.0008765711167625599)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0038349986358361993)	(19, 0.00010957138959531999)	(20, 0.00021914277919063999)	(21, 0.00021914277919063999)	(22, 0.00032871416878595995)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0015339994543344796)	(27, 0.00142442806473916)	(28, 0.00142442806473916)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.021147278191896757)	(47, 0.0019722850127157597)	(48, 0.0010957138959531998)	(49, 0.0)	(50, 0.0)
SRR2978725	(1, 0.03436290369509528)	(2, 0.0)	(3, 0.002591022404698161)	(4, 0.012870160469238405)	(5, 0.0009769428739025852)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.004544908152503331)	(19, 4.247577712619935e-05)	(20, 0.0002973304398833955)	(21, 8.49515542523987e-05)	(22, 8.49515542523987e-05)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0013592248680383793)	(27, 0.001401700645164579)	(28, 0.0006371366568929904)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.020048566803566096)	(47, 0.001911409970678971)	(48, 0.0015291279765431768)	(49, 0.0)	(50, 0.0)
SRR2978726	(1, 0.03364626280384498)	(2, 0.0)	(3, 0.0024225309218768383)	(4, 0.011766578763401786)	(5, 0.0015381148710329133)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0047297032284262085)	(19, 0.0001153586153274685)	(20, 0.0006152459484131653)	(21, 7.690574355164567e-05)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0014996619992570905)	(27, 0.00203800220411861)	(28, 0.0005383402048615197)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.021956589783994836)	(47, 0.00203800220411861)	(48, 0.001422756255705445)	(49, 3.845287177582283e-05)	(50, 0.0)
SRR2978727	(1, 0.03673543690643291)	(2, 0.0)	(3, 0.0029431952417616875)	(4, 0.01100973034881224)	(5, 0.007848520644697833)	(6, 0.0)	(7, 0.0014534297490181175)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0005813718996072469)	(20, 0.002979530985487141)	(21, 0.0)	(22, 0.0012717510303908528)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.002034801648625364)	(27, 0.00457830370940707)	(28, 0.001562436980194476)	(29, 7.267148745090586e-05)	(30, 0.0)	(31, 0.0002543502060781705)	(32, 3.633574372545293e-05)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 3.633574372545293e-05)	(46, 0.010355686961754085)	(47, 0.0008720578494108705)	(48, 0.0)	(49, 0.00014534297490181172)	(50, 0.0)
SRR2978728	(1, 0.036023420941615376)	(2, 0.0)	(3, 0.002731934921498168)	(4, 0.012198407091340655)	(5, 0.007560471061820511)	(6, 0.0)	(7, 0.0013977341458827836)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.000762400443208791)	(20, 0.0024778014404285707)	(21, 0.0)	(22, 0.0009530005540109886)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0016518676269523806)	(27, 0.004701469399787544)	(28, 0.0019060011080219773)	(29, 6.353337026739925e-05)	(30, 6.353337026739925e-05)	(31, 0.00031766685133699626)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 6.353337026739925e-05)	(46, 0.009847672391446884)	(47, 0.000508266962139194)	(48, 0.0)	(49, 6.353337026739925e-05)	(50, 0.0)
SRR2978729	(1, 0.03785382432557557)	(2, 0.0)	(3, 0.0034858197940098364)	(4, 0.010076197842059684)	(5, 0.00751629893083371)	(6, 0.0)	(7, 0.0006535912113768443)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0005991252770954406)	(20, 0.0026143648455073773)	(21, 0.0)	(22, 0.0004901934085326333)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0013616483570350923)	(27, 0.0035947516625726436)	(28, 0.001416114291316496)	(29, 0.00010893186856280739)	(30, 0.0)	(31, 0.00043572747425122955)	(32, 5.4465934281403694e-05)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.00958600443352705)	(47, 0.00038126153996982583)	(48, 0.0)	(49, 5.4465934281403694e-05)	(50, 0.0)
SRR2978730	(1, 0.03800314004362159)	(2, 0.0)	(3, 0.0037593034215812724)	(4, 0.011551314149949728)	(5, 0.007313553929258112)	(6, 0.0)	(7, 0.0009569135982206875)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.00041010582780886607)	(20, 0.002323933024250241)	(21, 0.0)	(22, 0.0011619665121251205)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.002118880110345808)	(27, 0.004374462163294571)	(28, 0.0017771252538384195)	(29, 0.00013670194260295536)	(30, 0.0)	(31, 0.0003417548565073884)	(32, 6.835097130147768e-05)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.008543871412684709)	(47, 0.0007518606843162545)	(48, 0.0)	(49, 0.00020505291390443303)	(50, 0.0)
SRR2978731	(1, 0.04171797999732643)	(2, 0.0)	(3, 0.003164366903821974)	(4, 0.012140836284051656)	(5, 0.007361996470116429)	(6, 0.0)	(7, 0.0009686837460679511)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0007103680804498309)	(20, 0.0027768934053947936)	(21, 0.0)	(22, 0.0012269994116860716)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.001679051826517782)	(27, 0.004520524148317106)	(28, 0.0020019464085404325)	(29, 6.457891640453008e-05)	(30, 0.0)	(31, 0.00038747349842718044)	(32, 0.00012915783280906015)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.009880574209893103)	(47, 0.0007103680804498309)	(48, 0.0)	(49, 0.00012915783280906015)	(50, 0.0)
SRR2978732	(1, 0.0411706869588342)	(2, 0.0)	(3, 0.0040865718907287275)	(4, 0.00963699042888267)	(5, 0.00811215017114807)	(6, 0.0)	(7, 0.0014638466474252156)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0006099361030938399)	(20, 0.0028666996845410474)	(21, 0.0)	(22, 0.0010978849855689118)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0018298083092815197)	(27, 0.004574520773203799)	(28, 0.0017078210886627518)	(29, 0.00018298083092815195)	(30, 6.099361030938399e-05)	(31, 0.00042695527216568796)	(32, 6.099361030938399e-05)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.01024692653197651)	(47, 0.0006099361030938399)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2978733	(1, 0.03714710252600297)	(2, 0.0)	(3, 0.003437098454363264)	(4, 0.01064178559908626)	(5, 0.008130059805513106)	(6, 0.0)	(7, 0.0012558628967865775)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0009253726607901096)	(20, 0.002776117982370329)	(21, 0.0)	(22, 0.0013219609439858709)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.001916843368779513)	(27, 0.004759059398349135)	(28, 0.0017846472743809256)	(29, 6.609804719929355e-05)	(30, 0.0)	(31, 0.0005287843775943484)	(32, 0.0001321960943985871)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 6.609804719929355e-05)	(46, 0.01004690317429262)	(47, 0.0009914707079894032)	(48, 0.0)	(49, 6.609804719929355e-05)	(50, 0.0)
SRR2978734	(1, 0.03715879540197457)	(2, 0.0)	(3, 0.0035264937639835274)	(4, 0.012734560814384961)	(5, 0.00809787456914736)	(6, 0.0)	(7, 0.0010448870411803044)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0004571380805163832)	(20, 0.001959163202213071)	(21, 0.0)	(22, 0.0010448870411803044)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0013714142415491494)	(27, 0.0036571046441310658)	(28, 0.0015020251216966876)	(29, 0.0002612217602950761)	(30, 0.0)	(31, 0.00039183264044261414)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 6.530544007376902e-05)	(46, 0.0092733724904752)	(47, 0.0007836652808852283)	(48, 0.0)	(49, 0.00019591632022130707)	(50, 0.0)
SRR2978735	(1, 0.03900829762216563)	(2, 0.0)	(3, 0.0037416122209016013)	(4, 0.011543271745334727)	(5, 0.007722050753775645)	(6, 0.0)	(7, 0.001353349101177175)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0005572613946023662)	(20, 0.003104742055641754)	(21, 0.0)	(22, 0.0011145227892047323)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0014329578718346558)	(27, 0.004776526239448852)	(28, 0.0018310017251220603)	(29, 0.0)	(30, 0.0)	(31, 0.0003980438532874044)	(32, 0.00015921754131496176)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.010428748956129994)	(47, 0.0005572613946023662)	(48, 0.0)	(49, 7.960877065748088e-05)	(50, 0.0)
SRR2978736	(1, 0.0402842506050345)	(2, 0.0)	(3, 0.003905105925998243)	(4, 0.010584892378363658)	(5, 0.008221275633680511)	(6, 0.0)	(7, 0.0011818083723415733)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0006679786452365416)	(20, 0.0028774464717881785)	(21, 0.0)	(22, 0.0007193616179470446)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0020039359357096245)	(27, 0.004264786734971765)	(28, 0.0017470210721571085)	(29, 5.13829727105032e-05)	(30, 0.0)	(31, 0.0004624467543945287)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.009608615896864098)	(47, 0.0007193616179470446)	(48, 0.0)	(49, 0.0001027659454210064)	(50, 0.0)
SRR2978737	(1, 0.03774801889948769)	(2, 0.0)	(3, 0.003218303565142822)	(4, 0.011364634464410592)	(5, 0.00724118302157135)	(6, 0.0)	(7, 0.0011733398414583206)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0005363839275238037)	(20, 0.0023131556874464035)	(21, 0.0)	(22, 0.0011062918505178453)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0017097237689821245)	(27, 0.004458691397541618)	(28, 0.001609151782571411)	(29, 0.0)	(30, 0.0)	(31, 0.00023466796829166414)	(32, 0.00013409598188095093)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.010258342613892746)	(47, 0.0004693359365833283)	(48, 0.0)	(49, 6.704799094047547e-05)	(50, 0.0)
SRR2978738	(1, 0.038561698850311625)	(2, 0.0)	(3, 0.0029073247933751054)	(4, 0.011179985341796997)	(5, 0.008695544154730997)	(6, 0.0)	(7, 0.0013479414951102762)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0008193369872238934)	(20, 0.002854464342586467)	(21, 0.0)	(22, 0.0011629299173500421)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0020086971299682547)	(27, 0.0038852431329649134)	(28, 0.0013479414951102762)	(29, 2.6430225394319138e-05)	(30, 0.0)	(31, 0.00034359293012614883)	(32, 5.2860450788638275e-05)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.009911334522869677)	(47, 0.0005286045078863828)	(48, 0.0)	(49, 5.2860450788638275e-05)	(50, 0.0)
SRR2978739	(1, 0.03709327660196588)	(2, 0.0)	(3, 0.002718562617407923)	(4, 0.010088887935713848)	(5, 0.007974450344396575)	(6, 0.0)	(7, 0.001268662554790364)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0005437125234815846)	(20, 0.002778975120016988)	(21, 0.0)	(22, 0.0009061875391359744)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0016311375704447537)	(27, 0.00377578141306656)	(28, 0.0011780438008767665)	(29, 9.061875391359744e-05)	(30, 0.0)	(31, 0.0004833000208725197)	(32, 9.061875391359744e-05)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 9.061875391359744e-05)	(46, 0.010088887935713848)	(47, 0.0005739187747861171)	(48, 0.0)	(49, 3.020625130453248e-05)	(50, 0.0)
SRR2978740	(1, 0.03695395749275469)	(2, 0.0)	(3, 0.0033131134303849034)	(4, 0.010279146796835212)	(5, 0.008792493334483011)	(6, 0.0)	(7, 0.0013167502095119488)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0008070404509911942)	(20, 0.002463597166183646)	(21, 0.0)	(22, 0.0008919920774113201)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.001741508341612577)	(27, 0.004077678068166035)	(28, 0.0014441776491421372)	(29, 8.495162642012573e-05)	(30, 4.247581321006286e-05)	(31, 0.0003398065056805029)	(32, 8.495162642012573e-05)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.009047348213743388)	(47, 0.0005521855717308172)	(48, 0.0)	(49, 4.247581321006286e-05)	(50, 0.0)
SRR2978741	(1, 0.037914615024646756)	(2, 0.0)	(3, 0.003561539342386556)	(4, 0.010729700803645574)	(5, 0.008836224191237531)	(6, 0.0)	(7, 0.0016229799534926079)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0006762416472885865)	(20, 0.0028402149186120638)	(21, 0.0)	(22, 0.0008114899767463039)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0013975660710630789)	(27, 0.003381208236442933)	(28, 0.0010369038591758327)	(29, 4.508277648590577e-05)	(30, 4.508277648590577e-05)	(31, 0.00045082776485905776)	(32, 4.508277648590577e-05)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.008565727532322097)	(47, 0.0002704966589154346)	(48, 0.0)	(49, 0.0)	(50, 0.0)
SRR2978742	(1, 0.03697958633949699)	(2, 0.0)	(3, 0.0025543199355382534)	(4, 0.010159227016345326)	(5, 0.007430748903384009)	(6, 0.0)	(7, 0.0010449490645383765)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0009868963387306888)	(20, 0.0034831635484612543)	(21, 0.0)	(22, 0.001103001790346064)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0024962672097305657)	(27, 0.004353954435576568)	(28, 0.0017415817742306272)	(29, 0.00029026362903843784)	(30, 5.805272580768757e-05)	(31, 0.0006385799838845634)	(32, 0.00011610545161537514)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.01050754337119145)	(47, 0.0008707908871153136)	(48, 0.0)	(49, 5.805272580768757e-05)	(50, 0.0)
