Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SRR2978668	(1.0, 44.14949800433548)	(2.0, 14.7477993917196)	(3.0, 7.156137053467523)	(4.0, 4.234390877995801)	(5.0, 2.8627807600880737)	(6.0, 2.0599662037129747)	(7.0, 1.5638531384112864)	(8.0, 1.2465458244651975)	(9.0, 0.9857196865228075)	('>10', 8.964697789275549)	('>50', 1.6973840159451365)	('>100', 1.5146155378346209)	('>500', 0.5073286985347817)	('>1k', 2.719926020901944)	('>5k', 1.9001904002241972)	('>10k+', 3.6891665965650784)
SRR2978669	(1.0, 43.538047605775105)	(2.0, 15.158334462932308)	(3.0, 7.452137325245254)	(4.0, 4.383673249286956)	(5.0, 2.9457841682910417)	(6.0, 2.1777123223497306)	(7.0, 1.5857475948604864)	(8.0, 1.326646616427074)	(9.0, 1.092092466967371)	('>10', 9.775492066546116)	('>50', 1.8527616482352318)	('>100', 1.7926959738148607)	('>500', 0.44716044978814434)	('>1k', 2.7469285656226705)	('>5k', 1.7778807182588623)	('>10k+', 1.9469047655987508)
SRR2978670	(1.0, 44.519568087572175)	(2.0, 14.482269005921381)	(3.0, 6.744455392464048)	(4.0, 3.9638440879973342)	(5.0, 2.6957715629393926)	(6.0, 1.9965914063627033)	(7.0, 1.562729125285356)	(8.0, 1.3069003020122965)	(9.0, 1.0115064831855636)	('>10', 9.014883992455566)	('>50', 1.8688919862386781)	('>100', 2.126441917262368)	('>500', 0.5201808894179584)	('>1k', 3.2465134011092918)	('>5k', 1.904081865970113)	('>10k+', 3.035370493805793)
SRR2978671	(1.0, 40.70553860073359)	(2.0, 14.16058576815418)	(3.0, 7.091656719552848)	(4.0, 4.227404814313993)	(5.0, 2.8165506293995635)	(6.0, 1.9773470345827129)	(7.0, 1.5473002734524741)	(8.0, 1.1510604351497875)	(9.0, 0.986970887268475)	('>10', 9.064880172224084)	('>50', 1.8455793593946304)	('>100', 1.6593604910652653)	('>500', 0.5222340061060868)	('>1k', 2.586095964423733)	('>5k', 2.601723288189633)	('>10k+', 7.055711555988865)
SRR2978672	(1.0, 43.01264697492391)	(2.0, 13.794024792198314)	(3.0, 6.497969439867089)	(4.0, 3.899918666998982)	(5.0, 2.5481841208175475)	(6.0, 1.8528297981474775)	(7.0, 1.4046665205254694)	(8.0, 1.126870666893655)	(9.0, 0.9309461719763447)	('>10', 7.780515749622039)	('>50', 1.6019229290607089)	('>100', 1.974327707096712)	('>500', 0.501266986313312)	('>1k', 3.09522596122327)	('>5k', 3.1326313725128125)	('>10k+', 6.846052141822387)
SRR2978673	(1.0, 52.42123217916556)	(2.0, 13.250886940692668)	(3.0, 5.639455421369133)	(4.0, 3.2798500946358917)	(5.0, 2.0617568160657083)	(6.0, 1.4810533352193465)	(7.0, 1.241136676203348)	(8.0, 0.9256915361586099)	(9.0, 0.7757163077734757)	('>10', 7.774413461119913)	('>50', 1.8388595151979485)	('>100', 1.5609391760794038)	('>500', 0.5803813168470228)	('>1k', 3.641626859553503)	('>5k', 1.3803279246828632)	('>10k+', 2.1466724392356267)
SRR2978675	(1.0, 44.259478060883254)	(2.0, 13.75740907779329)	(3.0, 6.12821038893658)	(4.0, 3.6088557969958903)	(5.0, 2.292192579377284)	(6.0, 1.6612287888424018)	(7.0, 1.3100309128095253)	(8.0, 1.0362017236822965)	(9.0, 0.8238288808389971)	('>10', 8.095394350551551)	('>50', 1.982158441818584)	('>100', 1.9856142515559412)	('>500', 0.6278998210499942)	('>1k', 3.146459451074689)	('>5k', 3.887576640447844)	('>10k+', 5.397460833341886)
SRR2978676	(1.0, 39.04055882354677)	(2.0, 12.798924047663613)	(3.0, 5.750217761329131)	(4.0, 3.3058049233381253)	(5.0, 2.1364127190319984)	(6.0, 1.597542079218325)	(7.0, 1.2189147042063275)	(8.0, 0.9231603169091874)	(9.0, 0.7719333355540199)	('>10', 6.954758547892795)	('>50', 1.6142125159936276)	('>100', 2.1996098019410186)	('>500', 1.008012367421409)	('>1k', 3.801258554212814)	('>5k', 2.9541115358976926)	('>10k+', 13.924567965843169)
SRR2978677	(1.0, 37.27141878766744)	(2.0, 14.783881320141749)	(3.0, 8.25975148774114)	(4.0, 5.3841100388221435)	(5.0, 3.7825315679734843)	(6.0, 2.7318262446152013)	(7.0, 2.2041430277086587)	(8.0, 1.7391652548064989)	(9.0, 1.3775596578842204)	('>10', 11.96350685758098)	('>50', 1.810320377286061)	('>100', 1.6439143594171324)	('>500', 0.37092823169173766)	('>1k', 1.961821664790868)	('>5k', 1.7390926738867842)	('>10k+', 2.9760284479859553)
SRR2978678	(1.0, 45.828003308429885)	(2.0, 14.188951145025225)	(3.0, 6.848469182703953)	(4.0, 4.058923723888)	(5.0, 2.8039126117882756)	(6.0, 2.077063237777499)	(7.0, 1.592040984578226)	(8.0, 1.3060198831299668)	(9.0, 1.0580567428072642)	('>10', 9.14518243480399)	('>50', 1.7187276364583508)	('>100', 1.4118258815629952)	('>500', 0.5236297187136013)	('>1k', 3.069438224443919)	('>5k', 1.5098538655954319)	('>10k+', 2.8599014182933717)
SRR2978679	(1.0, 52.225908200418125)	(2.0, 14.13099846015912)	(3.0, 5.950191298614057)	(4.0, 3.2240026685900007)	(5.0, 2.0830154270529153)	(6.0, 1.4967351255586057)	(7.0, 1.1176910577243615)	(8.0, 0.934100598385827)	(9.0, 0.7738660763281745)	('>10', 6.790414773055765)	('>50', 1.2842129764454302)	('>100', 1.3972511063666346)	('>500', 0.6088293743956796)	('>1k', 3.2311752352214103)	('>5k', 1.8241291144924465)	('>10k+', 2.9274785071914904)
SRR2978680	(1.0, 40.40441055612746)	(2.0, 14.257616579914703)	(3.0, 6.782489358055434)	(4.0, 3.8468776665205047)	(5.0, 2.6098044016779998)	(6.0, 1.8967621357467328)	(7.0, 1.446825496710274)	(8.0, 1.1133165236770302)	(9.0, 0.8994756417659215)	('>10', 8.246842042592753)	('>50', 1.9566916997278294)	('>100', 2.751510818479039)	('>500', 0.6190435290956326)	('>1k', 3.334605892761622)	('>5k', 3.61668679722409)	('>10k+', 6.217040859922956)
SRR2978681	(1.0, 46.9533045245259)	(2.0, 14.965379366932513)	(3.0, 6.824627285896494)	(4.0, 3.9266161663652364)	(5.0, 2.533383496719473)	(6.0, 1.7902995466060758)	(7.0, 1.4516009485414798)	(8.0, 1.1070114009625631)	(9.0, 0.9849477020393148)	('>10', 8.993032544209726)	('>50', 2.173001434662887)	('>100', 2.3954632694145572)	('>500', 0.5476100156501503)	('>1k', 2.503896637803018)	('>5k', 1.2461717416397022)	('>10k+', 1.6036539180308709)
SRR2978682	(1.0, 49.08611411633592)	(2.0, 13.182314577188581)	(3.0, 5.482886281706252)	(4.0, 3.1421989113027085)	(5.0, 1.9941790829951715)	(6.0, 1.4216869210221206)	(7.0, 1.1218489171731272)	(8.0, 0.8684181210524926)	(9.0, 0.7732232969519861)	('>10', 6.74669045754319)	('>50', 1.1674958747633086)	('>100', 1.612355117299983)	('>500', 0.8954261047197607)	('>1k', 3.44746401927163)	('>5k', 3.6992566636612185)	('>10k+', 5.358441537012637)
SRR2978683	(1.0, 46.08939561756169)	(2.0, 14.126269980675826)	(3.0, 6.357016580193049)	(4.0, 3.8337428916286322)	(5.0, 2.681213642669175)	(6.0, 1.9511526219187476)	(7.0, 1.5140245623843342)	(8.0, 1.2071748689734683)	(9.0, 1.0066407585940857)	('>10', 9.54173990588021)	('>50', 1.6899820520704922)	('>100', 1.3211007859151218)	('>500', 0.715738259690472)	('>1k', 3.0558357323533065)	('>5k', 1.9073894179601703)	('>10k+', 3.001582321531212)
SRR2978684	(1.0, 45.350112446720956)	(2.0, 13.938852611749523)	(3.0, 6.35970544620261)	(4.0, 3.665866785008718)	(5.0, 2.3513986267731153)	(6.0, 1.7313307445574369)	(7.0, 1.3126704755732577)	(8.0, 1.0070869522052628)	(9.0, 0.9044359150169903)	('>10', 7.711741250008979)	('>50', 1.6297505008188404)	('>100', 1.6213468363359265)	('>500', 0.526784706333552)	('>1k', 2.8412016381434695)	('>5k', 3.3311083290072734)	('>10k+', 5.716606735544097)
SRR2978685	(1.0, 41.0274258306002)	(2.0, 14.846317096285663)	(3.0, 7.102698007815222)	(4.0, 4.186407195481109)	(5.0, 2.8878994534783713)	(6.0, 2.103554654899453)	(7.0, 1.5446132486307182)	(8.0, 1.2695225339675675)	(9.0, 1.0369587627880756)	('>10', 8.602394498946394)	('>50', 1.6207544659190616)	('>100', 1.9049637055610487)	('>500', 0.6251235987207543)	('>1k', 3.1299291908363287)	('>5k', 2.904788890913911)	('>10k+', 5.206648865156158)
SRR2978686	(1.0, 46.299162521499056)	(2.0, 15.327352138612719)	(3.0, 7.122631083007219)	(4.0, 4.023946300605609)	(5.0, 2.658225419261447)	(6.0, 1.8803146691668313)	(7.0, 1.5187968120758515)	(8.0, 1.1759096033491072)	(9.0, 1.0042222129533025)	('>10', 8.025541426421682)	('>50', 1.4901444504553545)	('>100', 1.7223281519891862)	('>500', 0.7414861788445223)	('>1k', 3.5151743543351786)	('>5k', 2.181218804357455)	('>10k+', 1.3135458730655498)
SRR2978687	(1.0, 51.09629001427485)	(2.0, 14.115480145005884)	(3.0, 5.895014740464171)	(4.0, 3.14159692319128)	(5.0, 1.9255166935768175)	(6.0, 1.4079843113947732)	(7.0, 1.1340497707823634)	(8.0, 0.815721646210881)	(9.0, 0.7328884567790356)	('>10', 6.3681615598909405)	('>50', 1.3496096892243552)	('>100', 1.4147795827480047)	('>500', 0.696905374239427)	('>1k', 4.157302667766546)	('>5k', 2.7536242325727973)	('>10k+', 2.9950741918778734)
SRR2978688	(1.0, 53.113283108856294)	(2.0, 14.313768994392568)	(3.0, 6.112432900295509)	(4.0, 3.3058195444802143)	(5.0, 2.2009543453410894)	(6.0, 1.6005228961946096)	(7.0, 1.2109202615285193)	(8.0, 0.9676378537389084)	(9.0, 0.7845917786932267)	('>10', 6.6465053179528795)	('>50', 1.095982155367731)	('>100', 1.135294681493919)	('>500', 0.7218818647842705)	('>1k', 3.4484776863782964)	('>5k', 1.9301750834908118)	('>10k+', 1.411751527011079)
SRR2978689	(1.0, 36.72760898935199)	(2.0, 13.614758672986959)	(3.0, 6.771860484907291)	(4.0, 4.028691876242623)	(5.0, 2.7081444029136454)	(6.0, 1.9829361292234269)	(7.0, 1.5120564232059632)	(8.0, 1.257216920827838)	(9.0, 1.0504456313585386)	('>10', 9.577028570667895)	('>50', 1.8951003917092302)	('>100', 2.668229562460031)	('>500', 0.9444025287379167)	('>1k', 3.0919064392431657)	('>5k', 3.3185493428336357)	('>10k+', 8.851063633329906)
SRR2978690	(1.0, 45.51522443823183)	(2.0, 14.144534136141765)	(3.0, 6.372418904365251)	(4.0, 3.6303363520599334)	(5.0, 2.3220357058005505)	(6.0, 1.6870883949340165)	(7.0, 1.3209110516013416)	(8.0, 1.0138476545032973)	(9.0, 0.8526701389244844)	('>10', 8.441332820143211)	('>50', 1.8414182685539717)	('>100', 2.0024208985339795)	('>500', 0.5217750029985408)	('>1k', 2.7110460527855587)	('>5k', 2.680308798466877)	('>10k+', 4.942631381955366)
SRR2978691	(1.0, 38.6839044515097)	(2.0, 15.36930236774962)	(3.0, 8.497607353756763)	(4.0, 5.315004474042304)	(5.0, 3.799825949276591)	(6.0, 2.7310538980427492)	(7.0, 2.1749416556620043)	(8.0, 1.7701580626136644)	(9.0, 1.4620153129410356)	('>10', 12.372562627364452)	('>50', 2.131535543073687)	('>100', 1.780259265104618)	('>500', 0.3835824756574136)	('>1k', 1.764402580756746)	('>5k', 1.0015667663292875)	('>10k+', 0.762277216119411)
SRR2978692	(1.0, 47.81962359368525)	(2.0, 15.721819872580179)	(3.0, 7.554443057023332)	(4.0, 4.473870448410213)	(5.0, 3.0234174382141514)	(6.0, 2.0366708848079664)	(7.0, 1.5347373741350898)	(8.0, 1.2217605911868572)	(9.0, 1.0763858864417255)	('>10', 7.911135003384009)	('>50', 0.9911121450874234)	('>100', 0.9237113210097797)	('>500', 0.40853368327814965)	('>1k', 2.9498889965987236)	('>5k', 1.19290686336676)	('>10k+', 1.1599828407903354)
SRR2978693	(1.0, 41.75339090194808)	(2.0, 14.910648258430292)	(3.0, 7.571699864795828)	(4.0, 4.506481300652039)	(5.0, 3.147564810942871)	(6.0, 2.207667460105596)	(7.0, 1.7425244640354987)	(8.0, 1.3595646178626373)	(9.0, 1.1459744746663982)	('>10', 9.464715036733987)	('>50', 1.631712623011493)	('>100', 1.5290187509915092)	('>500', 0.5436674061294688)	('>1k', 2.5444785618611916)	('>5k', 2.431651563030669)	('>10k+', 3.5092399048023957)
SRR2978694	(1.0, 39.43073207267509)	(2.0, 15.550677507489674)	(3.0, 8.085468525665116)	(4.0, 5.068411663514043)	(5.0, 3.4234867953132206)	(6.0, 2.4804152871934724)	(7.0, 1.924941512969439)	(8.0, 1.5542028344675478)	(9.0, 1.2191160180950134)	('>10', 9.674307233651689)	('>50', 1.6004347822098752)	('>100', 1.7635213842349327)	('>500', 0.4964206428189174)	('>1k', 2.4213465578097884)	('>5k', 2.0650258141871785)	('>10k+', 3.241491367704974)
SRR2978695	(1.0, 38.133363928638126)	(2.0, 15.238517341808864)	(3.0, 8.152039819025465)	(4.0, 5.308253274512598)	(5.0, 3.709242378548202)	(6.0, 2.7998093153006773)	(7.0, 2.109767510983798)	(8.0, 1.732946515155823)	(9.0, 1.446298575702643)	('>10', 12.189013063630375)	('>50', 2.3166218529665628)	('>100', 2.1277826156810526)	('>500', 0.47279221720808623)	('>1k', 1.9380781682257227)	('>5k', 1.4040519997960796)	('>10k+', 0.9214214228158925)
SRR2978696	(1.0, 37.97566889026012)	(2.0, 15.006919081765648)	(3.0, 8.604356035740496)	(4.0, 5.602039796375065)	(5.0, 4.004610909357152)	(6.0, 2.897884400611053)	(7.0, 2.2967298765170128)	(8.0, 1.8367955367419753)	(9.0, 1.4528463957714268)	('>10', 11.894835596240574)	('>50', 1.9634253533221635)	('>100', 1.6825972171884414)	('>500', 0.48211901240163607)	('>1k', 2.197953739313865)	('>5k', 1.2017373582742172)	('>10k+', 0.8994808001190711)
SRR2978697	(1.0, 58.409395911434956)	(2.0, 12.548269705500244)	(3.0, 4.90572306759492)	(4.0, 2.6381638452179725)	(5.0, 1.872854488417727)	(6.0, 1.3026837947193524)	(7.0, 1.0030742096981988)	(8.0, 0.8018669742058806)	(9.0, 0.6812879634017163)	('>10', 4.882793031445621)	('>50', 0.45190162059471256)	('>100', 1.28883767232076)	('>500', 1.672227828301356)	('>1k', 5.44227670308696)	('>5k', 2.0986431840596174)	('>10k+', 0.0)
SRR2978698	(1.0, 47.84080907699868)	(2.0, 13.576048110115666)	(3.0, 6.560549966942215)	(4.0, 3.890747960109648)	(5.0, 2.7411795595156363)	(6.0, 1.9113985046306834)	(7.0, 1.500099219551015)	(8.0, 1.2316431210015824)	(9.0, 0.9984981938710783)	('>10', 9.381492253411805)	('>50', 1.8667377542396058)	('>100', 1.7714250000719653)	('>500', 0.45538906686614217)	('>1k', 3.181892853030522)	('>5k', 1.226833534152318)	('>10k+', 1.8652558254914544)
SRR2978699	(1.0, 50.50853124173864)	(2.0, 14.477261578801787)	(3.0, 6.09481928855461)	(4.0, 3.2312523265238897)	(5.0, 1.9890351205447638)	(6.0, 1.3573460027262965)	(7.0, 1.0091392957059666)	(8.0, 0.7927450180434021)	(9.0, 0.616473272099794)	('>10', 7.340881642708812)	('>50', 2.1571874325868303)	('>100', 3.012861609136742)	('>500', 0.5593980045899772)	('>1k', 3.06383807250383)	('>5k', 1.6803918014121053)	('>10k+', 2.108838292322556)
SRR2978700	(1.0, 43.412192965915395)	(2.0, 16.23867879647757)	(3.0, 8.030615791324935)	(4.0, 4.570075632526032)	(5.0, 2.976304336145132)	(6.0, 2.1253734815300938)	(7.0, 1.5870820103873866)	(8.0, 1.2754711035789936)	(9.0, 1.0375510863867135)	('>10', 8.16201103979943)	('>50', 1.415989806987966)	('>100', 1.2294059953869028)	('>500', 0.5689137649315122)	('>1k', 2.927356584851649)	('>5k', 2.2684673653681613)	('>10k+', 2.1745102384021044)
SRR2978701	(1.0, 45.2921236904741)	(2.0, 15.006101060726332)	(3.0, 7.397689191987899)	(4.0, 4.4770769373760535)	(5.0, 2.993247559909796)	(6.0, 2.188882485817278)	(7.0, 1.621040212981345)	(8.0, 1.4023919570233352)	(9.0, 1.0876874389167543)	('>10', 9.559296876785265)	('>50', 1.782122742679373)	('>100', 1.4826319206467802)	('>500', 0.4135045859626728)	('>1k', 2.8012924182957715)	('>5k', 1.416843514562677)	('>10k+', 1.0780674058546091)
SRR2978702	(1.0, 42.787472705496974)	(2.0, 13.91713587143669)	(3.0, 6.918334003925242)	(4.0, 4.354428332752701)	(5.0, 3.0157145289585086)	(6.0, 2.1499648154656406)	(7.0, 1.6697323227821363)	(8.0, 1.313516060161819)	(9.0, 1.1446582968513228)	('>10', 10.954629893014165)	('>50', 2.875448665453626)	('>100', 3.319197746851795)	('>500', 0.48248957753122484)	('>1k', 2.336483077049414)	('>5k', 1.2243514253035546)	('>10k+', 1.5364426769651505)
SRR2978703	(1.0, 33.4578474801985)	(2.0, 14.399514284828681)	(3.0, 8.451924809431372)	(4.0, 5.5510254487830615)	(5.0, 3.9437457046215094)	(6.0, 2.880000445164541)	(7.0, 2.275803687404524)	(8.0, 1.892901298070765)	(9.0, 1.503502447118614)	('>10', 12.198232567473243)	('>50', 2.051117643679108)	('>100', 2.3159987357377405)	('>500', 0.4443657882006762)	('>1k', 1.891372073926186)	('>5k', 1.8302173299299982)	('>10k+', 4.912430255431468)
SRR2978704	(1.0, 44.34967918227682)	(2.0, 15.460584426572574)	(3.0, 7.764965720452574)	(4.0, 4.671060928993639)	(5.0, 3.1852758266406442)	(6.0, 2.239459540271624)	(7.0, 1.6563424585621742)	(8.0, 1.318084341953612)	(9.0, 1.0414524800295373)	('>10', 8.682985090509721)	('>50', 1.5549433472368372)	('>100', 1.2345640150123536)	('>500', 0.43845522951888505)	('>1k', 2.657021164359613)	('>5k', 1.2881508902776129)	('>10k+', 2.4569753573317312)
SRR2978705	(1.0, 42.233753325841704)	(2.0, 14.238680580722548)	(3.0, 7.264405208540077)	(4.0, 4.470059706367647)	(5.0, 3.082076521717962)	(6.0, 2.180048008701581)	(7.0, 1.7450463348632828)	(8.0, 1.301010474160038)	(9.0, 1.0962128374900517)	('>10', 9.897863177538351)	('>50', 1.8629134644614798)	('>100', 1.9692396492196278)	('>500', 0.41268201372901536)	('>1k', 2.287033049958294)	('>5k', 2.3277200090583383)	('>10k+', 3.6312556376299696)
SRR2978706	(1.0, 64.85602043596302)	(2.0, 10.382942454836073)	(3.0, 3.5708994621886205)	(4.0, 1.780466211539451)	(5.0, 1.0790810268234792)	(6.0, 0.675637260001454)	(7.0, 0.4812811296314381)	(8.0, 0.39931353914224127)	(9.0, 0.3418246949188526)	('>10', 2.3228064091807585)	('>50', 0.5717129027628404)	('>100', 2.2625859830241284)	('>500', 1.0750408538125693)	('>1k', 6.241781318459641)	('>5k', 0.0)	('>10k+', 3.958606317715436)
SRR2978707	(1.0, 40.82217663523412)	(2.0, 15.994643926958332)	(3.0, 8.674117980788644)	(4.0, 5.457552169422265)	(5.0, 3.4869255756631206)	(6.0, 2.72379301941078)	(7.0, 2.018462955323913)	(8.0, 1.6007255300686998)	(9.0, 1.2732868606775973)	('>10', 9.886054634172933)	('>50', 1.5839255599609983)	('>100', 1.3265108945147268)	('>500', 0.5456346311638528)	('>1k', 2.103431185545346)	('>5k', 1.0947302084137709)	('>10k+', 1.4080282326809264)
SRR2978708	(1.0, 34.1980118768172)	(2.0, 14.417238757287038)	(3.0, 8.374524314660897)	(4.0, 5.399774181403515)	(5.0, 3.876314672153516)	(6.0, 2.8778591950181593)	(7.0, 2.3008331627207066)	(8.0, 1.8085781219744805)	(9.0, 1.4755337167185447)	('>10', 13.017390142423304)	('>50', 2.813856552290982)	('>100', 2.7822552629790507)	('>500', 0.3360992675455732)	('>1k', 1.7862369841761292)	('>5k', 1.8343103263766611)	('>10k+', 2.701183465454313)
SRR2978709	(1.0, 37.7283920479251)	(2.0, 15.257438593232287)	(3.0, 8.637234723193732)	(4.0, 5.54405894521554)	(5.0, 3.9531963893638915)	(6.0, 2.908567499567485)	(7.0, 2.1801075054826877)	(8.0, 1.686699467377268)	(9.0, 1.4891497037181367)	('>10', 11.127145021305576)	('>50', 1.84062975600043)	('>100', 1.6514732747746217)	('>500', 0.531021396162154)	('>1k', 2.3225062215510626)	('>5k', 1.5027587032647574)	('>10k+', 1.6396207518652621)
SRR2978710	(1.0, 41.679288582062895)	(2.0, 16.66594490125376)	(3.0, 8.843639664220317)	(4.0, 5.365007149595083)	(5.0, 3.5520857160991)	(6.0, 2.462816819086093)	(7.0, 1.812694514639155)	(8.0, 1.3725911095325227)	(9.0, 1.0218706060437037)	('>10', 6.774414025950054)	('>50', 0.9164888226046509)	('>100', 1.1641628436526952)	('>500', 0.3969473061938341)	('>1k', 2.8956128484459076)	('>5k', 2.750140526303236)	('>10k+', 2.3262945643169832)
SRR2978711	(1.0, 45.62598197958277)	(2.0, 15.12227730366145)	(3.0, 7.293348756547463)	(4.0, 4.356427830527457)	(5.0, 2.8748203469299747)	(6.0, 2.1591787166892837)	(7.0, 1.566443126758172)	(8.0, 1.317608380276683)	(9.0, 1.008955948368884)	('>10', 10.307065088089695)	('>50', 2.138815890243446)	('>100', 1.9359164014529195)	('>500', 0.46444691770648167)	('>1k', 2.5748688403349154)	('>5k', 0.38780506603605824)	('>10k+', 0.8660394067943621)
SRR2978712	(1.0, 37.458560519392115)	(2.0, 14.726129214349998)	(3.0, 8.063700421397272)	(4.0, 5.088189255702602)	(5.0, 3.4942945397945624)	(6.0, 2.5839906975314415)	(7.0, 1.976951719024755)	(8.0, 1.616280374627142)	(9.0, 1.3358212121375008)	('>10', 10.975849627337912)	('>50', 2.23943467740421)	('>100', 2.685362139836785)	('>500', 0.6315564884773733)	('>1k', 3.093911087353698)	('>5k', 1.9182552374520083)	('>10k+', 2.111712788180654)
SRR2978713	(1.0, 44.86311826756875)	(2.0, 15.458066668054366)	(3.0, 7.73438506799487)	(4.0, 4.781580784004903)	(5.0, 3.208485401288922)	(6.0, 2.3692311423286103)	(7.0, 1.7947967748350564)	(8.0, 1.4485739208811081)	(9.0, 1.1771666728364176)	('>10', 10.3436070725659)	('>50', 2.1642298432163845)	('>100', 2.0073811664493815)	('>500', 0.28095083757184497)	('>1k', 1.593963216307401)	('>5k', 0.2385287037215391)	('>10k+', 0.5359344603745334)
SRR2978714	(1.0, 32.70477026559156)	(2.0, 14.465229002605415)	(3.0, 8.51176760241237)	(4.0, 5.687243152782234)	(5.0, 4.230901511311109)	(6.0, 3.0339279450364915)	(7.0, 2.52470471602491)	(8.0, 1.914127688778778)	(9.0, 1.6436077781175638)	('>10', 13.835801185908345)	('>50', 2.5476986456896853)	('>100', 3.428993965485204)	('>500', 0.5139564426635662)	('>1k', 2.1161849568685027)	('>5k', 1.3459692935641598)	('>10k+', 1.4951158471601227)
SRR2978715	(1.0, 43.45594950966364)	(2.0, 13.664733642853935)	(3.0, 6.674738475295154)	(4.0, 3.9667772094617013)	(5.0, 2.8369232118427115)	(6.0, 1.894308791321062)	(7.0, 1.5060638613141104)	(8.0, 1.2279543281164047)	(9.0, 0.9547437172717913)	('>10', 9.660874186833821)	('>50', 1.7721901772857394)	('>100', 1.627859460409962)	('>500', 0.6091605256374719)	('>1k', 5.1093073774025175)	('>5k', 2.111579612998045)	('>10k+', 2.9268359122919576)
SRR2978716	(1.0, 42.17423233188965)	(2.0, 14.832390742879875)	(3.0, 7.731680036004884)	(4.0, 4.554266342395623)	(5.0, 3.181571856761262)	(6.0, 2.2682524117958667)	(7.0, 1.6997867688016453)	(8.0, 1.3467377870615587)	(9.0, 1.0627711431279072)	('>10', 9.34712135724573)	('>50', 2.0565163934391326)	('>100', 2.1201313515917475)	('>500', 0.3342513819903221)	('>1k', 3.167285464346608)	('>5k', 2.455766115336464)	('>10k+', 1.6672385153317033)
SRR2978717	(1.0, 36.11097264446778)	(2.0, 14.653495353183171)	(3.0, 8.03301444182354)	(4.0, 5.159611022742602)	(5.0, 3.495012491052062)	(6.0, 2.660504806916493)	(7.0, 2.138756884936649)	(8.0, 1.5781171658043962)	(9.0, 1.3707623867383814)	('>10', 12.895332926934335)	('>50', 3.1146553571494864)	('>100', 3.8277309785616547)	('>500', 0.7383347536820121)	('>1k', 1.957172490976799)	('>5k', 0.9819841143963451)	('>10k+', 1.2845421806343045)
SRR2978718	(1.0, 35.54449812322061)	(2.0, 13.957649136457551)	(3.0, 7.608438689684552)	(4.0, 4.6994488093932)	(5.0, 3.3600051039497933)	(6.0, 2.5324100012804527)	(7.0, 1.9854360138827651)	(8.0, 1.6518281592183788)	(9.0, 1.3164358170433559)	('>10', 12.303577967759278)	('>50', 2.442744375088372)	('>100', 2.8680839786800005)	('>500', 0.5123257663582746)	('>1k', 1.934977846436017)	('>5k', 2.755092412928917)	('>10k+', 4.5270477986185345)
SRR2978719	(1.0, 42.908990924034555)	(2.0, 15.747657014460199)	(3.0, 7.995498997986951)	(4.0, 4.9414761497113044)	(5.0, 3.2954415707743197)	(6.0, 2.3930178808162905)	(7.0, 1.8771342998677023)	(8.0, 1.4804352079357779)	(9.0, 1.2126714755001318)	('>10', 10.539961682546338)	('>50', 1.915467394529452)	('>100', 1.4844158584965013)	('>500', 0.2911613637175878)	('>1k', 1.9559064784098197)	('>5k', 1.1227179076327591)	('>10k+', 0.8380457935803036)
SRR2978720	(1.0, 61.299637770575224)	(2.0, 13.326455963186303)	(3.0, 5.219919475908434)	(4.0, 2.714202551216098)	(5.0, 1.693590803068744)	(6.0, 1.0813088799727022)	(7.0, 0.8066972608150104)	(8.0, 0.6667156697667406)	(9.0, 0.45525254483279665)	('>10', 3.536468832787798)	('>50', 0.4420272092272936)	('>100', 1.2423171885453386)	('>500', 1.0981819824635408)	('>1k', 3.778455376186187)	('>5k', 0.0)	('>10k+', 2.638768491447783)
SRR2978721	(1.0, 39.72258487237088)	(2.0, 15.707525615647128)	(3.0, 8.327365359405691)	(4.0, 5.05076940397634)	(5.0, 3.4609089391120738)	(6.0, 2.496374271934432)	(7.0, 1.9216014731647066)	(8.0, 1.418261922051802)	(9.0, 1.1669279882965928)	('>10', 10.675941592851053)	('>50', 2.372075236925836)	('>100', 3.2646803995243676)	('>500', 0.46188248163635426)	('>1k', 1.8330899845201847)	('>5k', 1.2739629068602483)	('>10k+', 0.8460475517222722)
SRR2978722	(1.0, 46.29912584539168)	(2.0, 14.89072258624889)	(3.0, 7.00246952288099)	(4.0, 4.0114156651501895)	(5.0, 2.605294156065241)	(6.0, 1.9415666637155236)	(7.0, 1.4057664870306248)	(8.0, 1.116216879990092)	(9.0, 0.8981608773134497)	('>10', 8.87633820053398)	('>50', 2.090485678904884)	('>100', 1.9688184202192014)	('>500', 0.48190914926268585)	('>1k', 2.8814185307244644)	('>5k', 1.5571638249180708)	('>10k+', 1.9731275116500733)
SRR2978723	(1.0, 44.003730787076805)	(2.0, 15.814553613991405)	(3.0, 7.995163098938329)	(4.0, 4.667195927618946)	(5.0, 3.1191884593649215)	(6.0, 2.2548714906460736)	(7.0, 1.7493489299723042)	(8.0, 1.3266454932065523)	(9.0, 1.1107704371774272)	('>10', 10.351912120192274)	('>50', 2.172061357294458)	('>100', 2.093853521356409)	('>500', 0.290896350993254)	('>1k', 2.1043825552182036)	('>5k', 0.29705100363710496)	('>10k+', 0.6483748533154413)
