"","gene","zero.all","segIdx","rho","sigma","mu","mu.scaled","zero","segIdx_hESC","segIdx_non_hESC","segIdx_hESCvsnon_hESC"
"ENSG00000176182","ENSG00000176182",0.294117647058824,0.27040724793685,0.484513545914614,1.09495729555603,5.89075746734275,0.271923792256772,0.0799775859578742,19448,19448,0
"ENSG00000267424","ENSG00000267424",0.676470588235294,0.270257744288961,0.846049314447983,2.9954882811706,3.95359173778215,0.170003435060693,0.115002323717528,19449,19449,0
"ENSG00000137747","ENSG00000137747",0.735294117647059,0.270242793924172,0.217261395941229,0.510896821472755,7.14489069302468,0.33790766982721,0.248461521931772,19450.5,19450,0.5
"ENSG00000188185","ENSG00000188185",0.382352941176471,0.270242793924172,0.645366116221316,1.95879663004876,2.72923131559244,0.105585997945169,0.0403711168613882,19450.5,19451.5,-1
"ENSG00000261669","ENSG00000261669",0.617647058823529,0.270197942829805,0.61497965214406,1.00824180884721,7.16603383857491,0.339020076945426,0.209394753407469,19452,19451.5,0.5
"ENSG00000125285","ENSG00000125285",0.352941176470588,0.270168042100227,0.632220975138349,1.21406931317293,7.9177322625002,0.378569285720441,0.133612689077803,19453,19453.5,-0.5
"ENSG00000123329","ENSG00000123329",0.352941176470588,0.270123191005861,0.545545538135711,1.11013792723548,6.50664055866037,0.304327330942312,0.107409646214934,19454,19453.5,0.5
"ENSG00000289421","ENSG00000289421",0.647058823529412,0.270003588087549,0.691340619280995,1.75501395689766,3.01131813469708,0.120427469134097,0.0779236564985331,19455,19455,0
"ENSG00000236200","ENSG00000236200",0.529411764705882,0.269973687357972,0.303076867093481,0.703448555620676,6.26250904358784,0.291482807193352,0.154314427337657,19456,19456,0
"ENSG00000289155","ENSG00000289155",0.676470588235294,0.269973687357972,0.346854518717328,0.630841278876107,7.37603328763077,0.350068805782689,0.236811250970643,19457,19457,0
"ENSG00000196937","ENSG00000196937",0.0294117647058824,0.269869034804449,0.321670405811422,1.85254198122255,6.19486825784786,0.287924013571081,0.0084683533403259,19458,19458,0
"ENSG00000124215","ENSG00000124215",0.352941176470588,0.269839134074871,0.751868787745641,1.9270129741835,6.1552413487823,0.285839117754007,0.100884394501414,19459.5,19459,0.5
"ENSG00000291140","ENSG00000291140",0.323529411764706,0.269839134074871,0.470970909425867,1.02459813337312,6.30343578232181,0.293636091120991,0.0949999118332618,19459.5,19460.5,-1
"ENSG00000256039","ENSG00000256039",0.764705882352941,0.269704580791771,0.237958225082726,0.610429077950416,5.21312315854795,0.236271328584317,0.180678074799772,19461,19460.5,0.5
"ENSG00000179909","ENSG00000179909",0.0882352941176471,0.269614878603038,0.527998097430618,1.47086675495527,7.82127681176148,0.373494462310763,0.0329553937333026,19462,19462,0
"ENSG00000110693","ENSG00000110693",0.470588235294118,0.269599928238249,0.774041529422486,2.48832609315734,3.99310622444847,0.17208241598318,0.0809799604626728,19463,19463,0
"ENSG00000219928","ENSG00000219928",0.117647058823529,0.269599928238249,0.467856392303872,1.39466862799815,4.70505985114182,0.209540526475403,0.0246518266441651,19464,19464,0
"ENSG00000284052","ENSG00000284052",0.735294117647059,0.269555077143882,0.333333333350074,0.670275070696658,5.69087770921121,0.26140749205893,0.192211391219801,19465,19465,0
"ENSG00000235381","ENSG00000235381",0.558823529411765,0.269480325319938,0.669632991944706,1.31108166933413,5.40295882826918,0.246259177827827,0.137615422903786,19466,19466,0
"ENSG00000225439","ENSG00000225439",0.441176470588235,0.26945042459036,0.796243465878174,2.82640827098974,4.37204589436759,0.192019619044624,0.0847145378138047,19467,19467,0
"ENSG00000107242","ENSG00000107242",0.205882352941176,0.269435474225571,0.711558838268647,2.20081462986053,5.94586801954409,0.274823331041669,0.0565812740379907,19468.5,19468,0.5
"ENSG00000270049","ENSG00000270049",0.705882352941177,0.269435474225571,0.600000414055181,0.977358912488686,6.4786766278648,0.302856060946255,0.213780748903239,19468.5,19469,-0.5
"ENSG00000249637","ENSG00000249637",0.529411764705882,0.269405573495993,0.239127638163075,0.654163732830968,6.26160994450613,0.291435502774239,0.154289383821656,19470,19470,0
"ENSG00000113205","ENSG00000113205",0.588235294117647,0.269405573495993,0.573250689015671,0.967178120643877,6.99488235767386,0.330015261403893,0.194126624355231,19471.5,19472,-0.5
"ENSG00000180855","ENSG00000180855",0.0882352941176471,0.269405573495993,0.307053674736058,1.0841785275822,7.45574156900731,0.354262508151781,0.0312584566016278,19471.5,19472,-0.5
"ENSG00000261596","ENSG00000261596",0.764705882352941,0.269390623131204,0.732529384120344,1.74546141848668,3.33955464148458,0.137697019955731,0.105297721142618,19473,19472,1
"ENSG00000260077","ENSG00000260077",0.352941176470588,0.269345772036838,0.760179625836103,2.80134347712709,4.07219464304663,0.176243505429784,0.0622035901516883,19474,19474,0
"ENSG00000161647","ENSG00000161647",0.117647058823529,0.269330821672049,0.601665924559873,1.61682102587761,8.19069397779098,0.39293065661337,0.0462271360721612,19475,19475,0
"ENSG00000214654","ENSG00000214654",0.676470588235294,0.269285970577682,0.545448142158957,0.879828700188214,6.91859443283377,0.326001514706437,0.22053043641906,19476.5,19476.5,0
"ENSG00000290763","ENSG00000290763",0.294117647058824,0.269285970577682,0.615663267951596,1.58834691106854,4.32091663176566,0.189329548376926,0.0556851612873312,19476.5,19476.5,0
"ENSG00000291317","ENSG00000291317",0.294117647058824,0.269256069848104,0.703390276185229,1.67705431766903,6.81637280168575,0.320623314482889,0.0943009748479085,19478,19478,0
"ENSG00000249158","ENSG00000249158",0.176470588235294,0.269196268388949,0.586401090002663,1.4186650088711,7.48514373651784,0.355809448286682,0.0627899026388263,19479,19479.5,-0.5
"ENSG00000132010","ENSG00000132010",0.558823529411765,0.26918131802416,0.522105143823593,0.959758693838537,5.94762464908263,0.274915752824327,0.153629391284183,19480,19479.5,0.5
"ENSG00000102984","ENSG00000102984",0.235294117647059,0.269166367659371,0.683129826430187,1.80108919147956,6.44147937568402,0.300898996988781,0.0707997639973602,19481,19481,0
"ENSG00000102057","ENSG00000102057",0.323529411764706,0.269151417294582,0.660056418028229,1.3892009795207,7.16950323973565,0.339202613008378,0.109742021855652,19482,19482.5,-0.5
"ENSG00000120832","ENSG00000120832",0.294117647058824,0.269136466929793,0.724880938642376,1.83687010475436,6.66240168924857,0.312522411943675,0.0919183564540221,19483,19482.5,0.5
"ENSG00000166439","ENSG00000166439",0.382352941176471,0.268942112187537,0.118819162449794,0.592723570322043,8.23599509495868,0.39531409029313,0.151149505112079,19484,19484,0
"ENSG00000229021","ENSG00000229021",0.735294117647059,0.268897261093171,0.578944229026992,1.28875822362493,2.89498156215426,0.114306637628771,0.084048998256449,19485.5,19486,-0.5
"ENSG00000259305","ENSG00000259305",0.588235294117647,0.268897261093171,0.580879145264714,1.0865519081197,5.4191547081913,0.247111293804059,0.145359584590623,19485.5,19486,-0.5
"ENSG00000167705","ENSG00000167705",0.558823529411765,0.268867360363593,0.23003048893928,0.568168466849593,7.78323896996807,0.371493172300625,0.207599125697408,19487.5,19486,1.5
"ENSG00000176928","ENSG00000176928",0.441176470588235,0.268867360363593,0.416940618179022,0.779199209237146,8.33724968591489,0.400641411502938,0.176753563898355,19487.5,19488,-0.5
"ENSG00000090061","ENSG00000090061",0.235294117647059,0.268837459634015,0.493483153464649,1.09920776567469,7.58060044764163,0.360831724876671,0.0849015823239225,19489,19489,0
"ENSG00000186638","ENSG00000186638",0.147058823529412,0.268822509269226,0.438267056250094,1.13971204817434,7.58861669767875,0.361253484901994,0.0531255124855874,19490,19490,0
"ENSG00000171970","ENSG00000171970",0.441176470588235,0.268777658174859,0.702615179244088,1.60135750485117,5.15946113399332,0.233448001376421,0.102991765313127,19491.5,19491,0.5
"ENSG00000197608","ENSG00000197608",0.323529411764706,0.268777658174859,0.390772907611595,0.888253712186937,7.11474300981846,0.336321505776233,0.108809898927605,19491.5,19492,-0.5
"ENSG00000163491","ENSG00000163491",0.647058823529412,0.268747757445282,0.415592931102426,0.687694438424864,8.20340713854251,0.393599535824433,0.25468205259228,19493,19494,-1
"ENSG00000290842","ENSG00000290842",0.676470588235294,0.268732807080493,0.819271805674958,2.34536505134337,4.1385884385436,0.179736690989178,0.121586585080915,19494,19494,0
"ENSG00000285825","ENSG00000285825",0.264705882352941,0.268702906350915,0.546804307757665,1.18462668502458,7.14508864250196,0.337918084569285,0.0894489047389285,19495,19494,1
"ENSG00000095951","ENSG00000095951",0.0588235294117647,0.268673005621337,0.553809627138918,2.41744043291764,5.18806653006133,0.234953020869848,0.0138207659335205,19496.5,19496,0.5
"ENSG00000127080","ENSG00000127080",0.147058823529412,0.268673005621337,0.688374554700243,2.59816048009377,5.10978222055779,0.23083423812158,0.0339462114884677,19496.5,19497,-0.5
"ENSG00000188766","ENSG00000188766",0.5,0.268613204162182,0.517722625919748,0.940179310882433,6.8543352286486,0.322620636682555,0.161310318341277,19498,19498,0
"ENSG00000172572","ENSG00000172572",0.352941176470588,0.26849360124387,0.46511364896415,1.03081611805656,5.7394457065662,0.263962806538833,0.0931633434842941,19499,19499,0
"ENSG00000170743","ENSG00000170743",0.352941176470588,0.268463700514293,0.355530171997477,0.766948484517134,8.69410944139385,0.419416921100442,0.148029501564862,19500,19500.5,-0.5
"ENSG00000197724","ENSG00000197724",0.294117647058824,0.268433799784715,0.625804042842938,1.36804659749558,6.82085456753611,0.32085911422339,0.0943703277127617,19501,19500.5,0.5
"ENSG00000246273","ENSG00000246273",0.558823529411765,0.268418849419926,0.392141458356293,0.748497959465622,6.92942913454746,0.326571562303254,0.182495873051818,19502,19502,0
"ENSG00000103196","ENSG00000103196",0.235294117647059,0.268403899055137,0.473246907569854,1.15516278364463,5.76203995354308,0.265151560648675,0.0623886025055706,19503,19503,0
"ENSG00000170921","ENSG00000170921",0.0588235294117647,0.26835904796077,0.461808269133996,1.43835118072668,8.00716729031586,0.38327474268869,0.0225455730993347,19504,19504.5,-0.5
"ENSG00000184545","ENSG00000184545",0.352941176470588,0.268299246501615,0.503858023655752,1.07600563013474,6.10141497440564,0.283007143587149,0.099884874207229,19505,19504.5,0.5
"ENSG00000243155","ENSG00000243155",0.705882352941177,0.268239445042459,0.599546797264828,0.96740703578215,6.76153578951469,0.317738167495848,0.224285765291187,19506,19506,0
"ENSG00000149328","ENSG00000149328",0.176470588235294,0.268209544312881,0.635709979853718,1.65617073304303,7.17091021444928,0.339276638355405,0.0598723479450714,19507.5,19508,-0.5
"ENSG00000229531","ENSG00000229531",0.735294117647059,0.268209544312881,0.79808406850627,1.5800244086135,5.88393854356391,0.271565027316516,0.199680167144497,19507.5,19508,-0.5
"ENSG00000139194","ENSG00000139194",0.794117647058823,0.268194593948092,0.679595221720131,1.38503376330199,3.77208540029473,0.160453818077604,0.127419208473391,19509,19508,1
"ENSG00000130590","ENSG00000130590",0.676470588235294,0.268179643583303,0.363636370501775,0.691425791960849,6.31782459244762,0.2943931314946,0.199148294834583,19510,19510,0
"ENSG00000260269","ENSG00000260269",0.529411764705882,0.268164693218515,0.562966506836113,1.27445427618338,3.55875740597749,0.149229964047486,0.0790040986133747,19511,19511,0
"ENSG00000095539","ENSG00000095539",0.5,0.268149742853726,0.34806959064915,0.708506119283569,7.52977007134614,0.358157379553814,0.179078689776907,19512.5,19512,0.5
"ENSG00000160325","ENSG00000160325",0.264705882352941,0.268149742853726,0.684071727126622,1.59365204453369,7.50006889454442,0.356594707603459,0.0943927167185626,19512.5,19513,-0.5
"ENSG00000164932","ENSG00000164932",0.5,0.268104891759359,0.801870282494586,2.21864640997304,5.19857323626828,0.235505811595611,0.117752905797805,19514.5,19514,0.5
"ENSG00000189143","ENSG00000189143",0.294117647058824,0.268104891759359,0.290424185213382,0.778098129486493,8.17623056802255,0.392169691318879,0.115344026858494,19514.5,19515,-0.5
"ENSG00000101439","ENSG00000101439",0.411764705882353,0.268074991029781,0.778238298349319,2.11989627350319,5.68825270555785,0.261269382393913,0.107581510397494,19516,19516,0
"ENSG00000206337","ENSG00000206337",0.5,0.268060040664992,0.588741355218237,1.09591140564201,6.36425515549562,0.296835988860108,0.148417994430054,19517,19517,0
"ENSG00000176244","ENSG00000176244",0.235294117647059,0.268045090300203,0.539255920394517,1.27477180350071,6.06337126156603,0.281005544682879,0.0661189516900892,19518,19518,0
"ENSG00000185904","ENSG00000185904",0.676470588235294,0.268030139935414,0.329804328266462,0.598147638298455,8.44234670599058,0.406170894945115,0.274762664227578,19519,19519,0
"ENSG00000139915","ENSG00000139915",0.676470588235294,0.268015189570626,0.272426478953001,0.553023479422663,8.04081844140317,0.385045235159489,0.260471776725537,19520,19520,0
"ENSG00000082497","ENSG00000082497",0.176470588235294,0.268000239205837,0.515317292512913,1.22720523254872,7.81673929451223,0.373255729314526,0.0658686581143281,19521.5,19522,-0.5
"ENSG00000114854","ENSG00000114854",0.382352941176471,0.268000239205837,0.270702352695539,0.728595727447655,7.12962217280073,0.337104345149649,0.128892837851336,19521.5,19522,-0.5
"ENSG00000229153","ENSG00000229153",0.294117647058824,0.267985288841048,0.546767915083657,1.15079069802886,7.15866429008322,0.338632341914197,0.0995977476218228,19523,19522,1
"ENSG00000165025","ENSG00000165025",0.205882352941176,0.267970338476259,0.632267344163592,1.56475607810426,7.06580156028898,0.333746542807593,0.0687125235192103,19524,19524,0
"ENSG00000261308","ENSG00000261308",0.705882352941177,0.26795538811147,0.600894094229501,1.09601095920303,4.95887824398536,0.222894707208002,0.157337440382119,19525,19525,0
"ENSG00000285636","ENSG00000285636",0.617647058823529,0.267835785193159,0.693540049437581,1.33295636431472,5.45053893279135,0.248762516171225,0.153647436458698,19526,19526,0
"ENSG00000172575","ENSG00000172575",0.441176470588235,0.26782083482837,0.645392814542393,1.34027646092471,5.61880540972107,0.257615542616564,0.113653915860249,19527,19527,0
"ENSG00000213015","ENSG00000213015",0.205882352941176,0.267805884463581,0.607502585375646,1.56518235678662,5.88668006555006,0.271709267376014,0.0559401432832971,19528,19528,0
"ENSG00000261732","ENSG00000261732",0.558823529411765,0.267790934098792,0.848813416450961,2.86800583024393,5.01149202079843,0.225662882818583,0.126105728633914,19529,19529,0
"ENSG00000005961","ENSG00000005961",0.411764705882353,0.267746083004425,0.729963523626848,2.3044068326607,3.68804151414096,0.156032005959917,0.0642484730423188,19530.5,19530,0.5
"ENSG00000260920","ENSG00000260920",0.264705882352941,0.267746083004425,0.441295645547991,0.980362249580631,7.86354632089188,0.375718393595182,0.0994548688928422,19530.5,19531,-0.5
"ENSG00000113749","ENSG00000113749",0.264705882352941,0.267701231910059,0.425873663816614,1.00464339812383,6.79388339201736,0.319440076192249,0.08455766722736,19532,19532.5,-0.5
"ENSG00000187105","ENSG00000187105",0.735294117647059,0.267581628991747,0.842279098815325,2.44835643143824,4.29594057543493,0.18801547981597,0.138246676335272,19533.5,19532.5,1
"ENSG00000240175","ENSG00000240175",0.735294117647059,0.267581628991747,0.809308164024846,2.38215623477527,3.6564410216476,0.154369405061425,0.113506915486342,19533.5,19534.5,-1
"ENSG00000145428","ENSG00000145428",0.294117647058824,0.26755172826217,0.471344779032368,1.00711670467077,7.46674150257412,0.354841249113979,0.104365073268817,19535,19534.5,0.5
"ENSG00000112874","ENSG00000112874",0.0588235294117647,0.267521827532592,0.439413646967228,1.45422338531963,7.12923137693993,0.337083784155246,0.0198284578914851,19536,19536,0
"ENSG00000175265","ENSG00000175265",0.176470588235294,0.267506877167803,0.629432741228539,1.7861979232169,5.84650264242363,0.269595407289716,0.0475756601099498,19537,19537,0
"ENSG00000185467","ENSG00000185467",0.588235294117647,0.267462026073436,0.139530005331627,0.479929971525468,8.48580574700958,0.408457411228396,0.240269065428469,19538,19538,0
"ENSG00000286722","ENSG00000286722",0.764705882352941,0.267432125343858,0.742330245688435,2.08444545513475,2.85903221469625,0.112415229847818,0.0859645875306842,19539,19539,0
"ENSG00000127419","ENSG00000127419",0.205882352941176,0.26741717497907,0.603472027932332,1.74503154996718,4.34931963380451,0.19082391928648,0.0392872775001577,19540,19540.5,-0.5
"ENSG00000146555","ENSG00000146555",0.5,0.267402224614281,0.758580601944383,1.78134803841385,5.5375786569574,0.253341948711189,0.126670974355595,19541,19540.5,0.5
"ENSG00000132326","ENSG00000132326",0.264705882352941,0.267372323884703,0.728882393779452,1.89464527810052,7.37677631643523,0.350107898855627,0.0926756202853129,19542,19542.5,-0.5
"ENSG00000227409","ENSG00000227409",0.794117647058823,0.267372323884703,0.279987945335209,0.599225882614964,5.89134311780064,0.27195460516191,0.215963951157987,19543,19542.5,0.5
"ENSG00000249858","ENSG00000249858",0.0294117647058824,0.267357373519914,0.0967894422853913,1.62866027761727,3.58573348447794,0.150649260039852,0.00443086058940741,19544,19544.5,-0.5
"ENSG00000159674","ENSG00000159674",0.647058823529412,0.267342423155125,0.393999878214722,0.710445381480405,6.96273774950822,0.328324032875442,0.212444962448816,19545.5,19544.5,1
"ENSG00000167646","ENSG00000167646",0.205882352941176,0.267342423155125,0.67488527475967,2.08626782707971,5.21918883121972,0.236590462624274,0.0487098011285271,19545.5,19546,-0.5
"ENSG00000226636","ENSG00000226636",0.705882352941177,0.267327472790336,0.842402410509907,2.69560886044485,4.13178174759377,0.179378569656375,0.126620166816265,19547,19547,0
"ENSG00000149781","ENSG00000149781",0.735294117647059,0.267252720966392,0.413636750846656,0.789766559666453,5.18109942334239,0.23458645956093,0.172490043794802,19548,19548,0
"ENSG00000168152","ENSG00000168152",0.147058823529412,0.267222820236814,0.587260897217277,1.48816859230286,7.99934895169968,0.382863395403178,0.0563034405004673,19549,19549,0
"ENSG00000188827","ENSG00000188827",0.264705882352941,0.267192919507236,0.699727101609672,1.99683453501868,5.48696323950875,0.250678913046623,0.0663561828652825,19550,19550,0
"ENSG00000182359","ENSG00000182359",0.411764705882353,0.267163018777658,0.474621643326202,0.959613794153476,6.52854066427538,0.30547956410071,0.125785702864998,19551,19551,0
"ENSG00000165863","ENSG00000165863",0.205882352941176,0.267103217318503,0.697666935002224,2.03790947392961,6.38304197387118,0.29782442222448,0.0613167928109223,19552,19552,0
"ENSG00000182253","ENSG00000182253",0.529411764705882,0.267088266953714,0.43358239466793,0.816601074162238,6.9094610891336,0.325520980884208,0.172334636938698,19553,19553,0
"ENSG00000150054","ENSG00000150054",0.117647058823529,0.267058366224136,0.304209273552291,1.00991624287368,8.14409571459084,0.390478976017537,0.0459387030608867,19554,19554,0
"ENSG00000133985","ENSG00000133985",0.117647058823529,0.267028465494558,0.495902802680055,1.32838756802195,7.30755354838796,0.346465872188616,0.0407606908457195,19555.5,19555,0.5
"ENSG00000141664","ENSG00000141664",0.147058823529412,0.267028465494558,0.434444850590473,1.12204415118543,8.24113424843198,0.395584477255739,0.0581741878317263,19555.5,19556,-0.5
"ENSG00000132274","ENSG00000132274",0.176470588235294,0.26699856476498,0.366671089613849,0.975364297546724,8.51306514302372,0.409891613442649,0.0723338141369381,19557,19557,0
"ENSG00000155849","ENSG00000155849",0.176470588235294,0.266893912211458,0.399853319181499,1.04559290488295,7.73587897846566,0.369001414792699,0.0651178967281233,19558.5,19558,0.5
"ENSG00000167964","ENSG00000167964",0.470588235294118,0.266893912211458,0.444756547776959,0.911510707352685,5.99373333461693,0.277341675205559,0.130513729508498,19558.5,19559,-0.5
"ENSG00000288830","ENSG00000288830",0.647058823529412,0.266849061117091,0.770519495202298,2.40310029323128,3.28942410793966,0.135059495552237,0.0873914382985064,19560,19560,0
"ENSG00000146530","ENSG00000146530",0.205882352941176,0.266834110752302,0.627366803167824,1.59339432968623,6.68466474305124,0.313693740943161,0.0645840054882978,19561,19561,0
"ENSG00000105929","ENSG00000105929",0.529411764705882,0.266774309293147,0.423721684397402,0.769244551013987,7.6629144732765,0.365162523613677,0.19332133603077,19562,19562,0
"ENSG00000289519","ENSG00000289519",0.323529411764706,0.266759358928358,0.619427104747265,1.46138460168575,5.25770493555438,0.238616915524864,0.0771995903168677,19563,19563,0
"ENSG00000196544","ENSG00000196544",0.411764705882353,0.26672945819878,0.652084860314936,1.36190050629048,6.00461980546672,0.277914446538793,0.114435360339503,19564.5,19564,0.5
"ENSG00000197921","ENSG00000197921",0.676470588235294,0.26672945819878,0.633240009166871,1.04910360675242,6.93512374582485,0.326871173640904,0.221118735110023,19564.5,19565,-0.5
"ENSG00000151468","ENSG00000151468",0.176470588235294,0.266714507833991,0.724207197949792,2.48785602044075,6.61823147691826,0.310198478709964,0.0547409080076408,19566,19566,0
"ENSG00000196890","ENSG00000196890",0.205882352941176,0.266639756010047,0.72421285126993,2.3960441785579,6.08878909633694,0.282342856591442,0.0581294116511793,19568,19567,1
"ENSG00000291122","ENSG00000291122",0.352941176470588,0.266639756010047,0.734803898025324,1.91864947650497,5.83672657602224,0.26908105781285,0.0949697851104175,19568,19568,0
"ENSG00000293311","ENSG00000293311",0.147058823529412,0.266639756010047,0.55175412195397,1.61832459122864,4.80122569285766,0.214600112647188,0.0315588400951747,19568,19569,-1
"ENSG00000101180","ENSG00000101180",0.176470588235294,0.266624805645258,0.416597365766021,1.06586744336034,7.85957863288972,0.375509641100621,0.0662664072530508,19570,19570,0
"ENSG00000144134","ENSG00000144134",0.470588235294118,0.266609855280469,0.608118607292254,1.16968964885185,6.30626757603413,0.293785080658779,0.138251802662955,19571,19571,0
"ENSG00000074855","ENSG00000074855",0.235294117647059,0.26659490491568,0.571403891778951,1.41387433179987,5.53632119367229,0.25327578962876,0.0595943034420613,19572,19572.5,-0.5
"ENSG00000196741","ENSG00000196741",0.5,0.266565004186102,0.650730917948456,1.26361821946217,6.0854331488199,0.282166289680079,0.141083144840039,19573,19572.5,0.5
"ENSG00000181856","ENSG00000181856",0.294117647058824,0.266415500538213,0.297792696230146,0.837438837094529,7.03350320543386,0.332047225184198,0.0976609485835876,19574.5,19574,0.5
"ENSG00000267060","ENSG00000267060",0.352941176470588,0.266415500538213,0.750002831737611,2.36804365133277,4.77694511893373,0.213322635594249,0.075290341974441,19574.5,19575,-0.5
"ENSG00000145087","ENSG00000145087",0.5,0.266400550173424,0.529273463210055,0.951751469409168,7.20138281637376,0.340879897397955,0.170439948698978,19576,19576,0
"ENSG00000088882","ENSG00000088882",0.264705882352941,0.266385599808635,0.698942135339713,1.74358527160211,7.06175852394313,0.333533826000643,0.0882883657060524,19577,19577.5,-0.5
"ENSG00000134698","ENSG00000134698",0.205882352941176,0.266355699079058,0.680737003323474,1.90787511138394,6.64973606400862,0.311856033724781,0.0642056540021607,19578,19577.5,0.5
"ENSG00000175497","ENSG00000175497",0.0588235294117647,0.266265996890324,0.489242241661133,1.58005407871508,7.54927241433314,0.359183458909372,0.0211284387593748,19579.5,19579,0.5
"ENSG00000288885","ENSG00000288885",0.735294117647059,0.266265996890324,0.666354856535157,1.11697506561603,6.44748035467332,0.30121472729145,0.221481417126066,19579.5,19580,-0.5
"ENSG00000143107","ENSG00000143107",0.617647058823529,0.266251046525535,0.694453606629349,1.33640309251226,5.54497157797807,0.253730913444382,0.15671615242153,19581,19581,0
"ENSG00000116678","ENSG00000116678",0.176470588235294,0.266206195431169,0.500254336224098,1.23643056593717,7.11451437636505,0.336309476654057,0.0593487311742453,19582,19582,0
"ENSG00000177943","ENSG00000177943",0.647058823529412,0.266161344336802,0.247843566386935,0.602849116172664,6.60431742081629,0.309466416632714,0.200242975468227,19583,19583,0
"ENSG00000163734","ENSG00000163734",0.205882352941176,0.266116493242435,0.312458841905016,0.926846768207592,7.39697995739936,0.351170875694574,0.0722998861724122,19584,19584,0
"ENSG00000267226","ENSG00000267226",0.794117647058823,0.266101542877646,0.285713891988003,0.611325027628714,5.98049606641988,0.276645221060023,0.219688852018253,19585,19585,0
"ENSG00000280734","ENSG00000280734",0.411764705882353,0.26605669178328,0.451182378327736,0.938420115503074,6.45973664999327,0.301859569381029,0.124295116803953,19586,19586.5,-0.5
"ENSG00000135473","ENSG00000135473",0.147058823529412,0.266026791053702,0.168097059618783,0.853869619319518,8.48205101632728,0.408259863085522,0.0600382151596356,19587,19586.5,0.5
"ENSG00000173156","ENSG00000173156",0.264705882352941,0.265952039229757,0.576113743138326,1.27487168425729,7.19412822691964,0.340498210721801,0.0901318793087121,19588,19588,0
"ENSG00000176769","ENSG00000176769",0.205882352941176,0.265952039229757,0.481540739132186,1.14096530998227,7.4465307521734,0.353777898225302,0.0728366261052093,19589,19589,0
"ENSG00000165895","ENSG00000165895",0.0882352941176471,0.265937088864968,0.562884109406387,2.00899475117165,5.14906232533769,0.232900887478822,0.0205500783069549,19590,19590,0
"ENSG00000204740","ENSG00000204740",0.588235294117647,0.26590718813539,0.770374231484639,2.32169034245624,3.72656709983179,0.158058957704355,0.0929758574731498,19591,19591,0
"ENSG00000074935","ENSG00000074935",0.0882352941176471,0.265892237770602,0.657113324596216,2.47439934117809,7.05339690967839,0.333093895281452,0.0293906378189516,19592,19592,0
"ENSG00000178607","ENSG00000178607",0.352941176470588,0.265892237770602,0.744581442095129,1.97390252532684,6.01694171531541,0.278562740814266,0.0983162614638587,19593,19594,-1
"ENSG00000108515","ENSG00000108515",0.147058823529412,0.265787585217079,0.662052777482192,1.95556680136809,7.4925050471651,0.356196749899111,0.0523818749851633,19594.5,19594,0.5
"ENSG00000188060","ENSG00000188060",0.264705882352941,0.265787585217079,0.65808764012504,1.61044779466937,6.52904923703352,0.305506321706618,0.0808693204517519,19594.5,19594,0.5
"ENSG00000002822","ENSG00000002822",0.676470588235294,0.265742734122713,0.545575889324768,0.952589676223717,5.92500025019851,0.273725412328194,0.185167190692602,19596,19596,0
"ENSG00000101096","ENSG00000101096",0.5,0.265727783757924,0.352939168417897,0.721669244394225,7.56563904659521,0.36004455870109,0.180022279350545,19597,19597.5,-0.5
"ENSG00000125414","ENSG00000125414",0.617647058823529,0.265682932663557,0.461537716987584,0.775120838375804,7.78325430061656,0.371493978894065,0.22945216343457,19598,19597.5,0.5
"ENSG00000229891","ENSG00000229891",0.558823529411765,0.265667982298768,0.663206854413254,1.32835599293051,5.26616199685481,0.23906186801159,0.133593396830006,19599,19599,0
"ENSG00000163517","ENSG00000163517",0.411764705882353,0.265608180839613,0.501363285947132,1.0604805405465,5.69459202285421,0.261602913734761,0.10771884683196,19600,19600,0
"ENSG00000232160","ENSG00000232160",0.676470588235294,0.265563329745246,0.54557072840912,0.932039904722873,6.22564481409227,0.289543264602538,0.195867502525246,19601,19601.5,-0.5
"ENSG00000176658","ENSG00000176658",0.117647058823529,0.265548379380457,0.414731636344345,1.14566128808772,8.48700693227338,0.408520609347833,0.0480612481585686,19602.5,19601.5,1
"ENSG00000213420","ENSG00000213420",0.117647058823529,0.265548379380457,0.603371880843411,2.01686213105416,5.14751487698545,0.232819471373635,0.027390526043957,19602.5,19603,-0.5
"ENSG00000228915","ENSG00000228915",0.764705882352941,0.265488577921301,0.863502691673489,3.04101412018995,4.26141917743584,0.186199200929097,0.142387624239898,19604,19604,0
"ENSG00000197261","ENSG00000197261",0.294117647058824,0.265458677191724,0.608560689545074,1.3068826328795,7.2758282513439,0.344796704931761,0.101410795568165,19605,19605,0
"ENSG00000099840","ENSG00000099840",0.794117647058823,0.265458677191723,0.284408339923812,0.614347438886099,5.89471205675563,0.27213185559352,0.216104708853677,19606,19606.5,-0.5
"ENSG00000171811","ENSG00000171811",0.676470588235294,0.265443726826935,0.181792648509507,0.503316123536122,8.01116721325314,0.383485191164162,0.259416452846345,19607,19606.5,0.5
"ENSG00000203499","ENSG00000203499",0.205882352941176,0.26536897500299,0.623468567195663,1.55563468428329,7.02798217651862,0.331756746558366,0.068302859585546,19608,19608,0
"ENSG00000135636","ENSG00000135636",0.323529411764706,0.265339074273412,0.367047186748582,0.862100425965431,7.41866101500869,0.352311584051227,0.113983159545985,19609,19609,0
