Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
SRR2978731	(1, 32.3854005152106)	(2, 32.50828773523678)	(3, 32.627388047604995)	(4, 36.15443854121394)	(5, 35.964578464352115)	(6, 36.08257706040647)	(7, 36.068901183279486)	(8, 36.10783322882312)	(9, 37.84005998089756)	(10, 37.783250553925654)	(11, 37.858000003874736)	(12, 37.81034076356819)	(13, 37.79869201862714)	(14, 39.19875388522906)	(15, 39.2106829026673)	(16, 39.19707225024588)	(17, 39.193857511787265)	(18, 39.17356875362046)	(19, 39.23309114087051)	(20, 38.96842736776983)	(21, 39.076445938083026)	(22, 39.08636525964276)	(23, 39.072544079953865)	(24, 39.06953470244942)	(25, 39.03794915443596)	(26, 38.944245792522146)	(27, 38.88143763000543)	(28, 38.79733909032847)	(29, 38.76548941454692)	(30, 38.69501508886382)	(31, 38.606671777011584)	(32, 38.53679609788355)	(33, 38.44898556209166)	(34, 38.34971420600545)	(35, 38.27548203317677)	(36, 38.19681458036943)	(37, 38.12128437132102)	(38, 38.018060139761694)	(39, 37.96729336199776)	(40, 37.867911575964506)	(41, 37.78540232342026)	(42, 37.94415990256333)	(43, 37.92484757761255)	(44, 37.8610881676572)	(45, 37.75158557384502)	(46, 37.59939954523527)	(47, 37.44817186774496)	(48, 37.34253367629043)	(49, 37.258692806489925)	(50, 37.16462651106592)
SRR2978732	(1, 32.41053884195092)	(2, 32.53364834499938)	(3, 32.653940553187645)	(4, 36.17212091861256)	(5, 35.9795165158498)	(6, 36.10112252640413)	(7, 36.09011134993498)	(8, 36.127404063150344)	(9, 37.86745173575616)	(10, 37.81256846532757)	(11, 37.88572481146875)	(12, 37.838891477728794)	(13, 37.832360891872966)	(14, 39.24218610858326)	(15, 39.25695754112799)	(16, 39.243826836700585)	(17, 39.23757743138829)	(18, 39.21021020837857)	(19, 39.270101664149664)	(20, 39.01056409330558)	(21, 39.114699704059)	(22, 39.12778588315088)	(23, 39.116936949685154)	(24, 39.12041968483382)	(25, 39.08777895427675)	(26, 38.99917414651641)	(27, 38.93424339866156)	(28, 38.85160071630896)	(29, 38.822183498056745)	(30, 38.765316715420894)	(31, 38.6803690845347)	(32, 38.61532610843688)	(33, 38.540671149290404)	(34, 38.44521980877283)	(35, 38.37384020649997)	(36, 38.30185554761283)	(37, 38.23609894627439)	(38, 38.14152774355359)	(39, 38.090032668177685)	(40, 38.00610851007249)	(41, 37.92319806577063)	(42, 38.08456520094955)	(43, 38.07635607093801)	(44, 38.01814742887535)	(45, 37.91378431195548)	(46, 37.77132519597247)	(47, 37.639558869812795)	(48, 37.543871484023335)	(49, 37.46738915631199)	(50, 37.37478926707638)
SRR2978733	(1, 32.38309172293814)	(2, 32.501921470232084)	(3, 32.625946524035896)	(4, 36.1526032054909)	(5, 35.960047696350856)	(6, 36.07963624922665)	(7, 36.06628973153617)	(8, 36.10547794175969)	(9, 37.83824882477672)	(10, 37.777785636101164)	(11, 37.85406212158868)	(12, 37.808045322109)	(13, 37.795862791029705)	(14, 39.19981968452724)	(15, 39.216336925541874)	(16, 39.20489337063026)	(17, 39.19788631664666)	(18, 39.173859015509244)	(19, 39.22903766531122)	(20, 38.96670244774288)	(21, 39.068955465779716)	(22, 39.0784220280996)	(23, 39.06653826019364)	(24, 39.06185785747146)	(25, 39.028950283692815)	(26, 38.93945815464828)	(27, 38.87479509605368)	(28, 38.79909696847916)	(29, 38.765905173097565)	(30, 38.70536134480443)	(31, 38.613101690523656)	(32, 38.54579933690439)	(33, 38.46057581974798)	(34, 38.365057531740284)	(35, 38.2901539026931)	(36, 38.215974708243216)	(37, 38.136001358975854)	(38, 38.0470618096059)	(39, 37.99743275184678)	(40, 37.90636352339607)	(41, 37.82727390501975)	(42, 37.98425412319619)	(43, 37.973628862108896)	(44, 37.912326228233916)	(45, 37.814376193069755)	(46, 37.66788837890574)	(47, 37.52805729907516)	(48, 37.42691208430938)	(49, 37.346405323801115)	(50, 37.24950095974364)
SRR2978734	(1, 32.37751376965204)	(2, 32.494345201944014)	(3, 32.620109765383674)	(4, 36.147152095063824)	(5, 35.94775826015859)	(6, 36.06695179021803)	(7, 36.052528430723335)	(8, 36.0905603598591)	(9, 37.822488058900284)	(10, 37.76559330645362)	(11, 37.839242169551206)	(12, 37.78683259472881)	(13, 37.779309408032304)	(14, 39.178949966890144)	(15, 39.196740474875035)	(16, 39.1809515786284)	(17, 39.1682059158892)	(18, 39.14296079191989)	(19, 39.199670076916746)	(20, 38.93993336232895)	(21, 39.039664565137606)	(22, 39.04749534045685)	(23, 39.03156734362286)	(24, 39.03053551766969)	(25, 38.99633440564866)	(26, 38.90201898298532)	(27, 38.835963836459506)	(28, 38.7569971513767)	(29, 38.72386770162728)	(30, 38.66412367283019)	(31, 38.57217426626073)	(32, 38.50482803118465)	(33, 38.42735357540754)	(34, 38.33297088814093)	(35, 38.26008479258339)	(36, 38.18034946247092)	(37, 38.099816099880755)	(38, 38.0061060586469)	(39, 37.95145716028436)	(40, 37.85985321949289)	(41, 37.77694077972083)	(42, 37.948277438407175)	(43, 37.94181415900307)	(44, 37.883856887046406)	(45, 37.787514383523174)	(46, 37.63304285473588)	(47, 37.49491727759906)	(48, 37.39754033590506)	(49, 37.31438757211353)	(50, 37.214484615997485)
SRR2978735	(1, 32.4027049468094)	(2, 32.51845769152079)	(3, 32.64210603410599)	(4, 36.15944363022363)	(5, 35.97142761612332)	(6, 36.093026032864095)	(7, 36.08254713038245)	(8, 36.11505298361731)	(9, 37.85455159165796)	(10, 37.798686932936775)	(11, 37.87585649086131)	(12, 37.83255966876383)	(13, 37.81922997620494)	(14, 39.222856792578554)	(15, 39.235295662993785)	(16, 39.22577126967232)	(17, 39.21608925098496)	(18, 39.19904342101178)	(19, 39.25641507376151)	(20, 39.00464517176786)	(21, 39.099827806229065)	(22, 39.107486169966315)	(23, 39.0934622889273)	(24, 39.088865678509535)	(25, 39.05871783706154)	(26, 38.97354043289657)	(27, 38.897436040323434)	(28, 38.82086752861736)	(29, 38.782327330566666)	(30, 38.72029458429494)	(31, 38.62492327704728)	(32, 38.54460996876948)	(33, 38.460358414607256)	(34, 38.369879862404204)	(35, 38.288073889676575)	(36, 38.200548026777206)	(37, 38.12555258437933)	(38, 38.02577493167577)	(39, 37.9539526948763)	(40, 37.872532028598656)	(41, 37.7888218140769)	(42, 37.95468429947864)	(43, 37.93775071787209)	(44, 37.878077575562656)	(45, 37.77656683992189)	(46, 37.62180340932521)	(47, 37.47610821379413)	(48, 37.374903971920396)	(49, 37.29074874437067)	(50, 37.200260639115136)
SRR2978736	(1, 32.36288813413011)	(2, 32.479804436405864)	(3, 32.604535061171426)	(4, 36.12976461460201)	(5, 35.93087654213147)	(6, 36.06500511260578)	(7, 36.04998792500141)	(8, 36.09024031816337)	(9, 37.81952552962999)	(10, 37.76288453732202)	(11, 37.837147320121055)	(12, 37.79004865967516)	(13, 37.78131766495219)	(14, 39.159197295200315)	(15, 39.175354670969135)	(16, 39.16301659156189)	(17, 39.16397899464076)	(18, 39.1414722249341)	(19, 39.20050098398393)	(20, 38.94223063761131)	(21, 39.04208522379854)	(22, 39.05311714803948)	(23, 39.03886402523931)	(24, 39.03996053787696)	(25, 38.99551375265265)	(26, 38.9103562381498)	(27, 38.83135543143713)	(28, 38.753780502217175)	(29, 38.73164831438158)	(30, 38.66611190183797)	(31, 38.57319607228557)	(32, 38.50101892434885)	(33, 38.429303195507075)	(34, 38.31472790146801)	(35, 38.24512195748573)	(36, 38.1718924862679)	(37, 38.07733959520494)	(38, 37.985440634682476)	(39, 37.93987678363144)	(40, 37.853253826746894)	(41, 37.76578561996126)	(42, 37.93243241854514)	(43, 37.92023615614258)	(44, 37.844707296895955)	(45, 37.73913841031359)	(46, 37.57121063422003)	(47, 37.418185461701704)	(48, 37.29228433281779)	(49, 37.20627540245713)	(50, 37.09123714783395)
SRR2978737	(1, 32.42150222364662)	(2, 32.54425267974058)	(3, 32.66821536351074)	(4, 36.17469253467554)	(5, 35.9959687395447)	(6, 36.111626523917025)	(7, 36.09831682723543)	(8, 36.13424784558043)	(9, 37.87098826727207)	(10, 37.81693618841558)	(11, 37.89255559451789)	(12, 37.85205089747088)	(13, 37.8483133072159)	(14, 39.26015525632782)	(15, 39.282788311389645)	(16, 39.27206968431794)	(17, 39.26123338802214)	(18, 39.23902508198293)	(19, 39.30679585026574)	(20, 39.050937364437345)	(21, 39.15677731149625)	(22, 39.17404418060315)	(23, 39.17135991428585)	(24, 39.18047743533389)	(25, 39.15039870087813)	(26, 39.06878486914579)	(27, 39.01195968538401)	(28, 38.942485227651396)	(29, 38.921886743874666)	(30, 38.877953212570965)	(31, 38.80305524285117)	(32, 38.75050906187121)	(33, 38.690251020973285)	(34, 38.60116100301113)	(35, 38.542484624219476)	(36, 38.48524005527436)	(37, 38.4164142868541)	(38, 38.33955114051985)	(39, 38.30275687929149)	(40, 38.23638037398028)	(41, 38.165236421273256)	(42, 38.32234360888493)	(43, 38.32008643826992)	(44, 38.28187511775303)	(45, 38.2054018554861)	(46, 38.08725290301039)	(47, 37.983169278074165)	(48, 37.90692666089607)	(49, 37.85760247112076)	(50, 37.78312187514457)
SRR2978738	(1, 32.421512670517906)	(2, 32.54697007860614)	(3, 32.674334956061074)	(4, 36.176664648278454)	(5, 35.98880679954551)	(6, 36.10559297928637)	(7, 36.09179508011926)	(8, 36.12782106314524)	(9, 37.87056431438542)	(10, 37.816291960956214)	(11, 37.892062659721155)	(12, 37.85008538284313)	(13, 37.84503985281536)	(14, 39.26219127184095)	(15, 39.29022105447613)	(16, 39.27671283057935)	(17, 39.262312057971)	(18, 39.23394872589134)	(19, 39.29968413237631)	(20, 39.04717663081759)	(21, 39.153617227432356)	(22, 39.17511107962978)	(23, 39.169972779510864)	(24, 39.17914168900241)	(25, 39.1490593350631)	(26, 39.07417801338268)	(27, 39.01911037447136)	(28, 38.95185787304876)	(29, 38.93669247401975)	(30, 38.89558845178876)	(31, 38.83839740856926)	(32, 38.79658532059995)	(33, 38.74643846105255)	(34, 38.667711805879506)	(35, 38.61420857200928)	(36, 38.56997018934878)	(37, 38.51314969788931)	(38, 38.440407902954554)	(39, 38.41243230228143)	(40, 38.34530983756776)	(41, 38.28578791277074)	(42, 38.451085449711606)	(43, 38.46277765282154)	(44, 38.431726631121535)	(45, 38.37571437595463)	(46, 38.278409651049664)	(47, 38.18959722186615)	(48, 38.130893841149586)	(49, 38.0874340929292)	(50, 38.01838090025048)
SRR2978739	(1, 32.44514590072474)	(2, 32.5760486175656)	(3, 32.700506226565615)	(4, 36.19745584827763)	(5, 36.01616155269798)	(6, 36.13033212075372)	(7, 36.11844445055282)	(8, 36.1555612880308)	(9, 37.9015964910002)	(10, 37.84889504022416)	(11, 37.92387239308724)	(12, 37.88443299694645)	(13, 37.878725223699945)	(14, 39.314442243079974)	(15, 39.34230116659563)	(16, 39.32901796758446)	(17, 39.31255525856098)	(18, 39.28439548078233)	(19, 39.3484433057359)	(20, 39.092107317977884)	(21, 39.20210579860344)	(22, 39.2212538433679)	(23, 39.220626157465794)	(24, 39.226551717784204)	(25, 39.20483040247111)	(26, 39.12781654414508)	(27, 39.07581497221176)	(28, 39.005100023470256)	(29, 38.98912907221801)	(30, 38.95010984503287)	(31, 38.88653837266238)	(32, 38.84705034445699)	(33, 38.79737012293642)	(34, 38.723791319508734)	(35, 38.673919892417416)	(36, 38.62410374276598)	(37, 38.56840190504786)	(38, 38.49814548720116)	(39, 38.4685892744247)	(40, 38.40148306652655)	(41, 38.34827475485361)	(42, 38.50800873443963)	(43, 38.51868694633829)	(44, 38.489933615721505)	(45, 38.43290209882096)	(46, 38.338395498301956)	(47, 38.248757239305704)	(48, 38.19125601519737)	(49, 38.15060625456681)	(50, 38.08498679835787)
SRR2978740	(1, 32.38260471031283)	(2, 32.51995534942515)	(3, 32.64358205328931)	(4, 36.15911991814061)	(5, 35.96342662579361)	(6, 36.087215587264225)	(7, 36.07243697757404)	(8, 36.111539786457094)	(9, 37.848205885363726)	(10, 37.78931444462237)	(11, 37.86499062771181)	(12, 37.81917154324399)	(13, 37.815145685667936)	(14, 39.22701028466865)	(15, 39.25225578425005)	(16, 39.23689950350022)	(17, 39.217010203964605)	(18, 39.180802971268086)	(19, 39.2322666665534)	(20, 38.97640298672928)	(21, 39.0805515569297)	(22, 39.093221242493996)	(23, 39.086156240482765)	(24, 39.089160979509245)	(25, 39.05468633523356)	(26, 38.97337191269861)	(27, 38.91361523964217)	(28, 38.83406653666236)	(29, 38.813696835679345)	(30, 38.766301473783294)	(31, 38.69948234726441)	(32, 38.653691721591436)	(33, 38.59261405074415)	(34, 38.50802261922005)	(35, 38.44840824013786)	(36, 38.39466359368317)	(37, 38.32298226082613)	(38, 38.2335184287687)	(39, 38.199827888004876)	(40, 38.12431268824749)	(41, 38.0512610856563)	(42, 38.24029884283142)	(43, 38.252049776555985)	(44, 38.21053391672447)	(45, 38.1451003512325)	(46, 38.02997815468927)	(47, 37.92590943901769)	(48, 37.843688582628836)	(49, 37.78343196925091)	(50, 37.69489113661454)
SRR2978741	(1, 32.38305122034568)	(2, 32.52037561166057)	(3, 32.64106671259099)	(4, 36.15992078054516)	(5, 35.9629302362067)	(6, 36.08506984674561)	(7, 36.07404485375598)	(8, 36.111580773458144)	(9, 37.84893798503432)	(10, 37.79701885632209)	(11, 37.86650809551417)	(12, 37.8248259128586)	(13, 37.81725426054779)	(14, 39.22627316014935)	(15, 39.25156459775794)	(16, 39.236757610648915)	(17, 39.22712883124705)	(18, 39.19701443821)	(19, 39.253974272161116)	(20, 38.99211817818697)	(21, 39.10040294985623)	(22, 39.119811986788946)	(23, 39.11385429787633)	(24, 39.11646639394593)	(25, 39.081543021141115)	(26, 38.99052269872713)	(27, 38.93344790369598)	(28, 38.8574234652245)	(29, 38.82695697570309)	(30, 38.773041130820296)	(31, 38.6927897312255)	(32, 38.634622580520094)	(33, 38.56354868173453)	(34, 38.47066779313497)	(35, 38.40704337233595)	(36, 38.346105885015476)	(37, 38.27629295148823)	(38, 38.179638183669034)	(39, 38.13817239834059)	(40, 38.05673126427433)	(41, 37.97670753270079)	(42, 38.13324394921516)	(43, 38.132882836175504)	(44, 38.07852563091092)	(45, 37.98942763808629)	(46, 37.850780968937066)	(47, 37.721956484300826)	(48, 37.625956318396206)	(49, 37.55130465046872)	(50, 37.460718926020064)
SRR2978742	(1, 32.423307124462724)	(2, 32.543020552987045)	(3, 32.670968760667186)	(4, 36.173124258376426)	(5, 35.98666122519117)	(6, 36.10922736466168)	(7, 36.10101754817796)	(8, 36.14161149722624)	(9, 37.88014376177019)	(10, 37.821407755379745)	(11, 37.88939272204587)	(12, 37.85104541348635)	(13, 37.8477143480795)	(14, 39.24601526090056)	(15, 39.27374530643712)	(16, 39.26352976827674)	(17, 39.25864288981825)	(18, 39.23246517416979)	(19, 39.29046391094248)	(20, 39.02855903846109)	(21, 39.12655668384253)	(22, 39.14289388193933)	(23, 39.128917688201135)	(24, 39.12881087118564)	(25, 39.0898656195503)	(26, 39.00615649157191)	(27, 38.93124699577144)	(28, 38.857288403619705)	(29, 38.839355916617706)	(30, 38.78724604835095)	(31, 38.70598616487439)	(32, 38.6357075350116)	(33, 38.56123691781824)	(34, 38.454399583878065)	(35, 38.386807634165656)	(36, 38.32306283859252)	(37, 38.223023478844425)	(38, 38.14513703926454)	(39, 38.107394640107934)	(40, 38.03298091458586)	(41, 37.953863757218855)	(42, 38.11847516388284)	(43, 38.11487647541003)	(44, 38.05493297232278)	(45, 37.96203119521274)	(46, 37.80752154336655)	(47, 37.67635895625843)	(48, 37.565183342118644)	(49, 37.49241657242774)	(50, 37.382771808667506)
SRR2978743	(1, 32.39923971623332)	(2, 32.53062778921501)	(3, 32.65511758404408)	(4, 36.16964085078764)	(5, 35.971750366024004)	(6, 36.09390177052603)	(7, 36.08201926756769)	(8, 36.11788454938348)	(9, 37.85622715852749)	(10, 37.80673238641246)	(11, 37.87891877869946)	(12, 37.83410986111104)	(13, 37.82935088184697)	(14, 39.24368418440031)	(15, 39.26347323287667)	(16, 39.251188810740906)	(17, 39.2383556861956)	(18, 39.21356746771169)	(19, 39.26767977343074)	(20, 39.011395182627695)	(21, 39.114889103933734)	(22, 39.12947401963479)	(23, 39.122030241615875)	(24, 39.122730531072406)	(25, 39.0896423880084)	(26, 39.00505628202877)	(27, 38.947089715512746)	(28, 38.86889748712444)	(29, 38.83679252483706)	(30, 38.780760828199035)	(31, 38.69394788714878)	(32, 38.63310703806916)	(33, 38.5604941737732)	(34, 38.4691656467456)	(35, 38.40164055615366)	(36, 38.3296500527619)	(37, 38.26337021773558)	(38, 38.16656480799953)	(39, 38.11342447415574)	(40, 38.03203557385038)	(41, 37.949586631730476)	(42, 38.11525739640707)	(43, 38.112298780204654)	(44, 38.05604610808263)	(45, 37.966601210241095)	(46, 37.81944434807161)	(47, 37.689374655393)	(48, 37.58700589428084)	(49, 37.51467698881939)	(50, 37.42726143588161)
SRR2978744	(1, 32.25649254579318)	(2, 32.399196178850204)	(3, 32.51558355189047)	(4, 36.08328743008527)	(5, 35.89981594479843)	(6, 36.02834196314397)	(7, 36.01982097444857)	(8, 36.05813456505928)	(9, 37.77095538550365)	(10, 37.69173032077286)	(11, 37.779960304985984)	(12, 37.727109756540706)	(13, 37.72709706705643)	(14, 39.104315635924856)	(15, 39.12368267291297)	(16, 39.109841906329684)	(17, 39.09315696488301)	(18, 39.06204811737081)	(19, 39.12549092442316)	(20, 38.86696171640271)	(21, 38.97742886823067)	(22, 38.989120497612355)	(23, 38.974708127441644)	(24, 38.974400119050436)	(25, 38.94984423658044)	(26, 38.86136796101329)	(27, 38.79626456190421)	(28, 38.71756611077112)	(29, 38.6922488592442)	(30, 38.64290176205025)	(31, 38.56342521481278)	(32, 38.504477945964716)	(33, 38.434648867550045)	(34, 38.34429166433546)	(35, 38.281433150354815)	(36, 38.21522230534475)	(37, 38.14258308295635)	(38, 38.05828510848644)	(39, 38.01557288118778)	(40, 37.94093910258814)	(41, 37.857097949552376)	(42, 38.03416759001891)	(43, 38.03333931277214)	(44, 37.990258513634565)	(45, 37.90278932168362)	(46, 37.77007000557761)	(47, 37.65359034537892)	(48, 37.56590254822148)	(49, 37.50769357664073)	(50, 37.42123262189548)
SRR2978745	(1, 32.42075263278044)	(2, 32.54749179978253)	(3, 32.67182947452526)	(4, 36.175709183642816)	(5, 35.99249477348776)	(6, 36.1125896617185)	(7, 36.100312989985525)	(8, 36.13885063288858)	(9, 37.874273094275466)	(10, 37.8218855694195)	(11, 37.89678877381217)	(12, 37.85612973765311)	(13, 37.853672300686654)	(14, 39.26087467484486)	(15, 39.28174167512721)	(16, 39.26907076216966)	(17, 39.26709204669017)	(18, 39.246918535495226)	(19, 39.31153129299107)	(20, 39.055509164418865)	(21, 39.161504484587795)	(22, 39.17722945289831)	(23, 39.16974675445605)	(24, 39.17615824317099)	(25, 39.14313396992653)	(26, 39.067583834457736)	(27, 39.00590723541533)	(28, 38.933807649331065)	(29, 38.91548294174542)	(30, 38.860284289224374)	(31, 38.78085857478418)	(32, 38.72314503871824)	(33, 38.656690986969764)	(34, 38.56740248349443)	(35, 38.50622563213764)	(36, 38.45289906223154)	(37, 38.37915229876426)	(38, 38.293843754317884)	(39, 38.251264575661274)	(40, 38.17819740897158)	(41, 38.10881358172283)	(42, 38.263177794531984)	(43, 38.25603864915685)	(44, 38.20599967559579)	(45, 38.11822618482629)	(46, 37.97935903135306)	(47, 37.857347379835275)	(48, 37.76956938345178)	(49, 37.704269144353866)	(50, 37.622312025784126)
SRR2978746	(1, 31.883155711137043)	(2, 32.062041574830374)	(3, 32.15403517870262)	(4, 35.84421712260686)	(5, 35.59558321448637)	(6, 35.76040105449674)	(7, 35.76046415143264)	(8, 35.80939539305934)	(9, 37.49625999394961)	(10, 37.350202688102335)	(11, 37.47375772505294)	(12, 37.39639050952937)	(13, 37.416441505683046)	(14, 38.677268680582564)	(15, 38.6841004364925)	(16, 38.65440598124379)	(17, 38.634986818790786)	(18, 38.59680798651627)	(19, 38.66193093910714)	(20, 38.4081939582523)	(21, 38.52485587104024)	(22, 38.51846492934008)	(23, 38.49873978996499)	(24, 38.49566273391244)	(25, 38.462017373265915)	(26, 38.35151475863261)	(27, 38.27345261247245)	(28, 38.17899909244133)	(29, 38.144747828341764)	(30, 38.08336747482605)	(31, 37.99076710315917)	(32, 37.92557154587493)	(33, 37.83516228013311)	(34, 37.73727905268162)	(35, 37.661778814987684)	(36, 37.57931889882882)	(37, 37.493069709149054)	(38, 37.39004364925018)	(39, 37.3347162798738)	(40, 37.243082242102076)	(41, 37.140591209646054)	(42, 37.35691862223951)	(43, 37.358090669432556)	(44, 37.29685725398677)	(45, 37.19844332080038)	(46, 37.03977699987035)	(47, 36.894121612861404)	(48, 36.79432300445136)	(49, 36.70117377587623)	(50, 36.59506893124163)
SRR2978747	(1, 31.606635713970622)	(2, 31.80303939300366)	(3, 31.85950747717147)	(4, 35.629217212933966)	(5, 35.28929154351758)	(6, 35.501491022982925)	(7, 35.518624553354805)	(8, 35.58417993735939)	(9, 37.2894900524946)	(10, 37.05625634125899)	(11, 37.21489368741453)	(12, 37.10547553928272)	(13, 37.15444660108518)	(14, 38.331125104768624)	(15, 38.33109753407737)	(16, 38.28203934889056)	(17, 38.25705147999471)	(18, 38.20212735453703)	(19, 38.27722109488729)	(20, 38.020504874498215)	(21, 38.130313423618155)	(22, 38.12986457276457)	(23, 38.10373086594027)	(24, 38.09324848912612)	(25, 38.05252326966342)	(26, 37.91999426529622)	(27, 37.838333186289645)	(28, 37.7395385769112)	(29, 37.69041201641008)	(30, 37.62733027482465)	(31, 37.53703846662844)	(32, 37.45488001235167)	(33, 37.36299902951167)	(34, 37.247515329304335)	(35, 37.16426507565398)	(36, 37.06550575676033)	(37, 36.981588292381666)	(38, 36.85245048303851)	(39, 36.79285477965504)	(40, 36.68328664696281)	(41, 36.574157439675325)	(42, 36.81349419912656)	(43, 36.81207706559619)	(44, 36.73687304248092)	(45, 36.63183201729234)	(46, 36.44747452468128)	(47, 36.30154837002073)	(48, 36.16901164585998)	(49, 36.06365962327408)	(50, 35.942958445454146)
SRR2978748	(1, 31.90420876713066)	(2, 32.086252505454034)	(3, 32.18501427901084)	(4, 35.85851988893312)	(5, 35.624804252130374)	(6, 35.78496616796295)	(7, 35.78452106163991)	(8, 35.832133194803056)	(9, 37.525033175257946)	(10, 37.37876332450506)	(11, 37.49467850662674)	(12, 37.42478771395766)	(13, 37.44664461049438)	(14, 38.73526737635738)	(15, 38.7557976582264)	(16, 38.7280475539726)	(17, 38.698178347971066)	(18, 38.65431697742341)	(19, 38.72269994769506)	(20, 38.477629154028946)	(21, 38.58351895915546)	(22, 38.589031947160144)	(23, 38.575787956886806)	(24, 38.57641901874036)	(25, 38.55031917090738)	(26, 38.45161278835966)	(27, 38.39177190298977)	(28, 38.309785692185834)	(29, 38.29348767906133)	(30, 38.25388152496196)	(31, 38.19096802118785)	(32, 38.145779244672376)	(33, 38.08349996795234)	(34, 37.99852580785809)	(35, 37.935250679924636)	(36, 37.88509293424375)	(37, 37.82246350721626)	(38, 37.741834376135024)	(39, 37.71430187941694)	(40, 37.652876811187085)	(41, 37.583152982845405)	(42, 37.79396918519034)	(43, 37.81991433384794)	(44, 37.79859116924881)	(45, 37.74325673811843)	(46, 37.640366356134116)	(47, 37.55060918240497)	(48, 37.48307092502194)	(49, 37.43531596218535)	(50, 37.3525977987613)
SRR2978749	(1, 32.36354346610587)	(2, 32.499358252176016)	(3, 32.62322392742992)	(4, 36.14648874646371)	(5, 35.96283912909229)	(6, 36.08533410109406)	(7, 36.07235602400087)	(8, 36.11095519448548)	(9, 37.838828664179786)	(10, 37.78301538025019)	(11, 37.85976015822547)	(12, 37.81677348555024)	(13, 37.812031728546515)	(14, 39.22122983584942)	(15, 39.24808894341103)	(16, 39.23419038796953)	(17, 39.2213875606072)	(18, 39.19364928356241)	(19, 39.25723238948835)	(20, 39.003032654866516)	(21, 39.10909420924818)	(22, 39.12618189253019)	(23, 39.12055595890811)	(24, 39.13110015104858)	(25, 39.1002778960018)	(26, 39.01916105450267)	(27, 38.963599796376506)	(28, 38.88720802143054)	(29, 38.86637166295304)	(30, 38.82045289537591)	(31, 38.751957789850536)	(32, 38.704615326840745)	(33, 38.64685301554715)	(34, 38.56040983401347)	(35, 38.50974722312629)	(36, 38.449695816538565)	(37, 38.38921671715528)	(38, 38.31128357910022)	(39, 38.281538275375745)	(40, 38.21308531323803)	(41, 38.14505670580577)	(42, 38.308349397891995)	(43, 38.312244114529875)	(44, 38.27413397424664)	(45, 38.20180340318287)	(46, 38.08705238297908)	(47, 37.982481285832314)	(48, 37.90557502774787)	(49, 37.85395271595357)	(50, 37.77512371796477)
SRR2978750	(1, 32.45174529709609)	(2, 32.58079022559717)	(3, 32.70553413241313)	(4, 36.19916448811319)	(5, 36.024952252864125)	(6, 36.139719793882435)	(7, 36.12887275325299)	(8, 36.16418519673612)	(9, 37.90723617572738)	(10, 37.85561495679381)	(11, 37.92989191873776)	(12, 37.89201336415877)	(13, 37.88715802216274)	(14, 39.31846765708962)	(15, 39.34868147355136)	(16, 39.33582712149301)	(17, 39.324559861274345)	(18, 39.29989596695579)	(19, 39.364175566120615)	(20, 39.11338817931534)	(21, 39.22081657540912)	(22, 39.240973397664355)	(23, 39.23918977407808)	(24, 39.24811601084228)	(25, 39.22167437209227)	(26, 39.148215732506294)	(27, 39.09932860052039)	(28, 39.02857689178604)	(29, 39.0144529222479)	(30, 38.97437080445315)	(31, 38.91342328626837)	(32, 38.8724254201216)	(33, 38.82416735770066)	(34, 38.745192671101606)	(35, 38.69342923261352)	(36, 38.648049716372775)	(37, 38.58749442180192)	(38, 38.52036539227121)	(39, 38.49466424706784)	(40, 38.43204004992242)	(41, 38.37522613749047)	(42, 38.535292846300415)	(43, 38.54453207806846)	(44, 38.51446160100024)	(45, 38.45593349500076)	(46, 38.3552809648085)	(47, 38.26741475645461)	(48, 38.21008515815766)	(49, 38.16767209545956)	(50, 38.10645273635462)
SRR2978751	(1, 32.13082530606505)	(2, 32.291916283626044)	(3, 32.40077569450817)	(4, 36.01074638996376)	(5, 35.798023879807275)	(6, 35.9422924519645)	(7, 35.93316621361213)	(8, 35.97890704417371)	(9, 37.681971806144304)	(10, 37.584908695906066)	(11, 37.679640194060674)	(12, 37.62046086431126)	(13, 37.622163245022456)	(14, 38.96274783433577)	(15, 38.98160511202821)	(16, 38.96274664260969)	(17, 38.941064974097834)	(18, 38.90506829186325)	(19, 38.97090460351869)	(20, 38.713332673911566)	(21, 38.823742520429164)	(22, 38.824974169337125)	(23, 38.80880185051226)	(24, 38.81507748007136)	(25, 38.78236757837684)	(26, 38.687740952117636)	(27, 38.6215250757044)	(28, 38.54165380595601)	(29, 38.51404925880596)	(30, 38.45617844429694)	(31, 38.38221158143243)	(32, 38.32871320992612)	(33, 38.25362493281644)	(34, 38.16590197576267)	(35, 38.09784547841248)	(36, 38.02915974968985)	(37, 37.95607893516891)	(38, 37.86078136712433)	(39, 37.82146513188237)	(40, 37.739576269873524)	(41, 37.663162793358275)	(42, 37.862604112170025)	(43, 37.86611374548783)	(44, 37.820813853577384)	(45, 37.737695130249705)	(46, 37.602067763928595)	(47, 37.4754653392427)	(48, 37.38683786209108)	(49, 37.317008076327674)	(50, 37.22646549535882)
