"","segIdx","rho","sigma","mu","mu.scaled","zero","f_stats"
"ENSMUSG00000027291",0.489979216152019,0.616418962559025,0.960545894425145,5.27839113550543,0.376169588166336,0.178877846121055,-1.9096898551353
"ENSMUSG00000033808",0.408080958036421,0.575748835278088,1.03117247478823,4.83746594614154,0.339633831748206,0.114841221594828,3.48216615171517
"ENSMUSG00000062646",0.475257323832146,0.804763968690786,1.08811817850676,4.12678829918755,0.280745961362802,0.198866534540002,1.60811242714742
"ENSMUSG00000027288",0.805126682501979,0.938017035646664,0.659822207862216,7.81977922831825,0.586753012662674,0.000241362818865765,4.8974477658456
"ENSMUSG00000027287",0.780878859857482,0.86380653834085,0.928925858726631,6.65071278991021,0.489882324254269,0.021159047324845,2.11804928537415
"ENSMUSG00000027286",0.443462984956453,0.609830004647147,0.971154658805058,4.97922016389419,0.351379809741718,0.137892364662114,3.47247725566812
"ENSMUSG00000027285",0.553642121931908,0.787252598962348,0.942703882889902,6.2511546175331,0.45677430408898,0.0422765193007077,5.07298220676006
"ENSMUSG00000027284",0.331403404592241,0.670233606456808,1.1818743204172,4.28976644832793,0.29425058777587,0.183619145066226,2.71304319814899
"ENSMUSG00000090100",0.1847288202692,0.537201789181591,1.12748706820603,4.33949818819143,0.298371438155328,0.225711672055799,4.85460546908935
"ENSMUSG00000027272",0.489484362628662,0.70061153365632,0.977203206444846,5.80133252365298,0.419501336134469,0.105781291258918,3.60894945035375
"ENSMUSG00000023572",0.588133412509897,0.801613643114743,0.979624807740413,5.12125011790529,0.363148635676372,0.117563955687908,2.8010329981474
"ENSMUSG00000074890",0.570937252573238,0.792122886860002,0.930754150302699,4.86159989662243,0.341633608938185,0.213749370298223,1.30395091953955
"ENSMUSG00000027259",0.453953879651623,0.67749402613141,0.97058806433714,5.3606427449263,0.382985086212922,0.189995892214226,2.64128572215793
"ENSMUSG00000050619",0.363544140934283,0.754509020475282,1.06201942653109,4.7523332718571,0.332579604124315,0.189205097698037,4.19360119386974
"ENSMUSG00000027263",0.508140340459224,0.711085913329528,0.902854792716065,5.33524025194006,0.380880195590779,0.105913209469094,4.232208275524
"ENSMUSG00000043909",0.541765637371338,0.828587244026182,0.93710722277347,6.03262191210632,0.438666339546545,0.0649608729892046,5.71312069175937
"ENSMUSG00000027254",0.238618368962787,0.712993620353507,1.14844557404784,4.57903727283349,0.318220024401285,0.248580759497343,4.44314683670435
"ENSMUSG00000033526",0.432229809976247,0.574296951710322,0.933807726486177,4.49684213879739,0.311409205994128,0.239417443851512,2.11044565249221
"ENSMUSG00000027248",0.757447545526524,1,0.745438084929555,9.75971266881461,0.747498956326294,0,6.34235114141098
"ENSMUSG00000027246",0.484634798099763,0.0910507957878584,0.526256207874357,2.64406897341806,0.157885500156401,0.11313720332063,4.40240187482968
"ENSMUSG00000074884",0.752523752969121,1,0.625680448362798,7.52664368473849,0.562463339321087,0,7.03007562778458
"ENSMUSG00000027245",0.771439528899446,1,0.923833645740442,4.36862108014725,0.300784606902217,0.00334067642384199,4.55290961011812
"ENSMUSG00000048222",0.778231393507522,0.859256075279586,0.802759202906628,5.31253015829261,0.378998401423081,0.00639199278418195,3.77828906952305
"ENSMUSG00000068479",0.728696555819477,0.873947466035049,0.89678422346868,5.37215025188638,0.38393861638406,0.00663324635464028,4.42096652283733
"ENSMUSG00000027242",0.426266825019794,0.684142875417216,1.12932413432673,5.20746479873884,0.370292520068972,0.0424975784036377,3.77054060556569
"ENSMUSG00000060227",0.587688044338876,0.815064493846271,1.08060528269512,5.24815978557297,0.373664570843745,0.0458050358335812,2.7298634266541
"ENSMUSG00000033411",0.483719319081552,0.775859434310799,1.01090216795754,5.65720855870696,0.407558997152023,0.0563306553036116,4.97503121347101
"ENSMUSG00000027236",0.730106888361045,0.925444651527079,0.771403563617842,6.56965832000048,0.483166023075161,0.00159001570736376,5.90998250754018
"ENSMUSG00000033396",0.399396278701504,0.620530403549325,0.926191511128201,5.04372059931746,0.356724417521754,0.193403036731251,4.07210022818305
"ENSMUSG00000060802",0.439479414093428,0.901749072841675,1.12826172607765,4.85098317000095,0.340753890230439,0.0998012216553156,5.70313604234222
"ENSMUSG00000027227",0.287435669041964,0.853194720726242,1.38463544730376,5.70999699600961,0.411933130300926,0.147082664377295,7.08909852362114
"ENSMUSG00000005802",0.275163301662708,0.578508450236448,1.04123647048383,5.08383001319468,0.360047946798016,0.287771764964436,3.84335586437511
"ENSMUSG00000005804",0.537138756927949,0.706894851835353,0.995680206520881,5.25115802718031,0.373913009870797,0.0847495139608429,2.57131506204536
"ENSMUSG00000027200",0.122278305621536,0.709751376089469,1.19094759767706,5.55903372197174,0.39942407538327,0.315464510380863,6.59042730172551
"ENSMUSG00000035183",0.401276722090261,0.311700392710933,0.9725406154405,3.41200066120277,0.221517530640171,0.151444728886863,3.67154579504226
"ENSMUSG00000027201",0.686782462391132,0.88011515308273,0.810394498374969,6.52734808614579,0.479660130385431,0.00315695684334303,6.02442948986273
"ENSMUSG00000027203",0.740931809184481,1,0.795697692909664,9.18952903260136,0.700252641194368,0.000576102543146333,6.31183554973919
"ENSMUSG00000068394",0.375668052256532,0.596893587245192,0.942155661456237,5.06403962299631,0.358408083861742,0.157457767817499,4.75864316753131
"ENSMUSG00000091337",0.299980205859066,0.737236874667646,1.04903045335666,4.55686375428175,0.316382691692061,0.0955264893878949,8.12921521106639
"ENSMUSG00000035093",0.399519992082344,0.739647532689123,1.13733204365696,4.66376180126796,0.325240432416505,0.101010500400848,3.91510237459831
"ENSMUSG00000027206",0.699797110055424,0.936958509389419,0.863703035025243,7.21381675745522,0.536542006877499,0.00154495847311497,6.33730609461023
"ENSMUSG00000027207",0.484412114014252,0.747142819503628,0.9480036568664,5.54577036311478,0.398325052555423,0.163033084036465,3.83261876701856
"ENSMUSG00000023330",0.513187846397466,0.814034798831171,0.938228105215514,5.72470234783576,0.41315163893986,0.0786874573546504,5.80346222127882
"ENSMUSG00000027359",0.324623911322249,0.864247493159527,1.20717875762665,5.13225939688902,0.36406088189181,0.267916461416886,4.73065293968666
"ENSMUSG00000027361",0.683095803642122,0.801724873749247,0.933638658735867,5.79799388494931,0.419224691267295,0.0586328239534678,2.3235934480623
"ENSMUSG00000027363",0.743072050673001,0.817321852973411,0.929727424684179,6.05339265386602,0.440387435958958,0.0407598408435892,0.0551699885351184
"ENSMUSG00000027364",0.698881631037213,0.863361310434257,0.869751435898919,5.45581731555957,0.390871401201806,0.000321572522584785,5.40691009196874
"ENSMUSG00000027365",0.632645486935867,0.836727117684233,0.938978124317662,6.70468476731771,0.494354527402404,0.014031453060784,5.01416102852073
"ENSMUSG00000027366",0.34478919239905,0.72665029027202,1.1007243788141,5.28746969814645,0.376921852181366,0.147140616092191,4.36232261019546
"ENSMUSG00000001998",0.387791963578781,0.683773576889986,1.02443163250515,4.97714999068112,0.351208271925144,0.183044377017341,3.47592367764661
"ENSMUSG00000001999",0.350282066508314,0.760939560506785,1.08551124696224,4.43019279648607,0.305886536401067,0.170873680145063,4.51338959433286
"ENSMUSG00000034906",0.730156373713381,0.8286872364601,0.917186703175435,5.99905520318104,0.435884949118792,0.0460808029302877,2.23878204769486
"ENSMUSG00000074825",0.371585510688836,0.791179676378185,1.01969898794981,5.41755683094652,0.387701077119668,0.132848620831215,6.28970497769075
"ENSMUSG00000044145",0.497500989707047,0.0918550555643092,0.483883649124469,3.10028055748016,0.195687911342,0.110200226502344,4.22757503769853
"ENSMUSG00000003660",0.815196951702296,0.923624158217443,0.812513056947733,7.27576291386837,0.541674963071304,0.00623895473714377,3.82817285698751
"ENSMUSG00000003662",0.768804433887569,0.889849099461374,0.926020077321713,5.93887217359929,0.430898088394241,0.0443128433149158,2.40041169874637
"ENSMUSG00000034850",0.465088083927158,0.776662516177339,1.04558673583244,5.37562752290239,0.384226748543223,0.0734946269323729,4.588156646338
"ENSMUSG00000027367",0.582318883610451,0.836877101223022,0.95651210593949,6.49417975940898,0.476911750533961,0.0427670759425765,5.14261349505958
"ENSMUSG00000027371",0.488370942201108,0.931537676287581,1.08767991801315,4.21278898947152,0.287872114161056,0.223216345205097,3.54277960482212
"ENSMUSG00000027374",0.778157165479018,0.888775148179989,0.80081197047271,6.17336382261216,0.450328436165435,0.00518683513477259,4.21513128046842
"ENSMUSG00000027378",0.252325811559778,0.758643354216468,1.35674061469035,4.42009230258723,0.305049593550686,0.147191761923058,5.69279950992942
"ENSMUSG00000051319",0.41951207442597,0.580081873095727,0.984338337804195,3.59069243339869,0.236324212636028,0.101976182252239,4.16936854311108
"ENSMUSG00000027379",0.726766627078385,0.899646936390759,0.807240921904394,7.36305593072494,0.548908200087036,0.00993499004682417,5.11128355405697
"ENSMUSG00000027381",0.316161916072842,0.737936078171911,1.09612179614804,5.45400856636725,0.390721525391791,0.142241279297299,5.16463224832412
"ENSMUSG00000014355",0.693710411718131,0.840674430619217,0.930638139722948,6.35039511256937,0.464997527984832,0.0304132484366879,3.67769359168358
"ENSMUSG00000014353",0.372723673792557,0.695383847119277,1.08936844526088,5.06419356044322,0.358420839361313,0.180758514626479,2.92190774230914
"ENSMUSG00000027387",0.326182699920823,0.609531388437811,1.0632394854057,4.11539750133145,0.27980210189204,0.118320263572611,4.62836647783348
"ENSMUSG00000027394",0.336401425178147,0.745165145874717,1.05458278627122,4.8732827096843,0.342601665249332,0.199839227200145,4.50160992362403
"ENSMUSG00000027395",0.58902414885194,0.827896628207598,0.952230098569777,6.51950478093524,0.479010221748777,0.0549748465108634,4.71998797029419
"ENSMUSG00000037938",0.428592636579572,0.812764424310553,1.07599650348114,4.85916454259653,0.341431811663662,0.0630616550542921,5.69430882651614
"ENSMUSG00000027397",0.464692201108472,0.780425144598284,1.01558831213602,6.04095118922204,0.439356516581516,0.0621713869617613,5.2459545521707
"ENSMUSG00000048327",0.590706650831354,0.82194603598069,1.06380234151236,6.09786874121897,0.444072794684557,0.0717896373142866,2.39233685635862
"ENSMUSG00000037902",0.247055621536025,0.707942578858479,1.08149811427402,4.94774358014085,0.34877161038131,0.237583622703187,4.88442994662792
"ENSMUSG00000037885",0.320269200316706,0.730370701030709,1.23700808765215,4.84077777600842,0.339908255192893,0.121086198682454,4.53218512737651
"ENSMUSG00000027404",0.745632917656374,0.999999999997003,0.579780010587124,9.25560300682181,0.70572763488021,0,7.29163241658832
"ENSMUSG00000027405",0.757855799683294,0.943411457603743,0.682803417993318,8.7330026182962,0.662424142678421,0,6.06027082095885
"ENSMUSG00000027406",0.843007719714964,0.916380469891696,0.824075822514151,6.83097091555731,0.504818796766833,0.00913699179668476,2.94253626168898
"ENSMUSG00000027408",0.435594813935075,0.56724581158035,0.923648020246936,5.1722320441281,0.367373078468789,0.218217492928396,2.63021748073481
"ENSMUSG00000037773",0.398307600950119,0.701761249086073,1.02363682145877,4.63301703118805,0.322692872290962,0.149200653416306,4.02590937194082
"ENSMUSG00000027411",0.638707442596991,0.789939625731999,0.912821197247057,6.19995365215455,0.452531711366749,0.0647803519356761,3.46331524312917
"ENSMUSG00000027303",0.364261678543151,0.767609622634081,1.1223297530232,4.75555506870053,0.33284656729072,0.128702498253096,4.6542261126753
"ENSMUSG00000037740",0.789736737925574,0.923363198362605,0.909359580399581,5.56251424173818,0.399712476739017,0.0244990370358344,3.17266294369953
"ENSMUSG00000027300",0.509600158353127,0.740943543988203,1.00655742750159,5.20760376383582,0.370304034936021,0.171366532004535,0.883193062566332
"ENSMUSG00000079043",0.46644893111639,0.562731632006142,0.889602173956691,4.7387967401864,0.331457945766396,0.160070599888831,3.38185527327421
"ENSMUSG00000068290",0.55777414885194,0.788267083978452,0.999597341076383,4.60229459868984,0.320147163092659,0.0809915694372625,3.58211824319051
"ENSMUSG00000074797",0.733694576405384,0.917872379157465,0.735705420791933,7.00325561448468,0.519094578569325,0.00341650072279276,5.68292829727103
"ENSMUSG00000027309",0.257719714964371,0.573708215586854,1.09020675792665,4.72544728537775,0.33035178889224,0.212398126712699,4.0911597427801
"ENSMUSG00000027312",0.196630047505938,0.510139696542463,1.10653585287845,4.70827460574863,0.328928833581201,0.213783445931015,4.91805302576863
"ENSMUSG00000027327",0.520363222486144,0.856310697772663,1.03785877215031,5.18172838771796,0.368159960471976,0.0457360378702331,5.381451445084
"ENSMUSG00000068267",0.329325019794141,0.747295357033375,1.11250432152116,3.97645339970143,0.268288974551292,0.164107653294023,4.55176662919479
"ENSMUSG00000068264",0.54659045922407,0.832281631501466,0.987554759748735,4.59076469920734,0.319191777441805,0.216646002788555,2.25107408323009
"ENSMUSG00000037523",0.518210609659541,0.751858624998042,0.965437864088285,5.11120085602987,0.362315937992232,0.216853019242574,0.507077638812205
"ENSMUSG00000037514",0.344244853523357,0.710773476707604,1.15369295750327,4.43094928154043,0.305949219945456,0.0887265323165556,4.65679261672306
"ENSMUSG00000027333",0.303518408551069,0.637216943403116,1.01388819196965,4.78421038329335,0.33522099184006,0.24848549045487,4.08004133819799
"ENSMUSG00000079037",0.461104513064133,0.433731682081626,0.88050136626708,4.68903973846144,0.327335002149266,0.236715316239576,1.15813872516425
"ENSMUSG00000027340",0.167804829770388,0.731889119227973,1.12642837933411,5.45017872036738,0.390404178313543,0.215356644639433,7.27297674106298
"ENSMUSG00000027341",0.519893111638955,0.778554464872073,0.965202247123345,5.27785480843608,0.376125147259718,0.132131170612834,3.88609107382943
"ENSMUSG00000027342",0.765884798099763,0.903232378902291,0.698646131632149,8.33880528306079,0.629760329931378,0.00103621609203024,5.13263129493138
"ENSMUSG00000058793",0.503167062549485,0.826367050812281,1.04989045452672,5.84080216620958,0.422771852950347,0.0737372544841411,4.61276362498027
"ENSMUSG00000027346",0.248762866191607,0.609682015560502,1.08186683031727,4.98507899716612,0.351865281904528,0.222177378742678,4.33286213501783
"ENSMUSG00000044991",0.465706650831354,0.785258035158905,1.16018646427918,4.31332243772107,0.296202474198819,0.166804272800569,0.236998200386137
"ENSMUSG00000037376",0.697570269200317,0.834993467876773,0.878202800674193,6.31234304088253,0.461844473326373,0.00835917598780766,4.47501977521916
"ENSMUSG00000027353",0.536841844813935,0.779996150509785,1.03694192923283,5.41215230264581,0.387253249383097,0.0882510490161398,3.1135403420226
"ENSMUSG00000027357",0.510367181314331,0.767710741966612,1.20478865072998,4.14452350496505,0.282215528477458,0.0618761319121698,1.83844693880392
"ENSMUSG00000043110",0.216424188440222,0.774573495162484,1.244471117535,5.56561408742192,0.399969334840044,0.195131069979552,6.18554983747428
"ENSMUSG00000027356",0.278082937450515,0.931094087345976,1.3797542656903,4.43819118636775,0.3065492955981,0.235302750138237,6.70734349204914
"ENSMUSG00000034723",0.41478622327791,0.617806012056777,0.927588051323573,5.26351494437636,0.374936923513392,0.240601234340145,3.0486251096654
"ENSMUSG00000039943",0.350826405384006,0.631112700150786,1.10599088242668,4.74799376514911,0.332220025756187,0.196790142776186,2.13097646401689
"ENSMUSG00000027274",0.665726444972288,0.830992465032863,0.927622047523544,5.64759005383722,0.406761992672569,0.0212500094896817,4.27072269054921
"ENSMUSG00000027281",0.393606492478226,0.652656071656124,1.05096823385441,4.98361147268026,0.351743680511714,0.170880002749623,2.72653982327282
"ENSMUSG00000027276",0.180893705463183,0.742354306641692,1.64773066535301,5.18304462480757,0.368269025952593,0.14361128613865,7.74508617822721
"ENSMUSG00000062098",0.263732185273159,0.596757215909996,1.11700929207269,5.03711152864071,0.356176779504647,0.135818952941509,4.92784309299974
"ENSMUSG00000039033",0.443710411718131,0.719230743901279,0.981270849276671,5.28724318342782,0.376903082814625,0.196901240302169,3.17296996906423
"ENSMUSG00000045624",0.649940617577197,0.941575994328704,0.935811407268082,6.29753346920394,0.460617328866138,0.0053053415089477,6.73736125183361
"ENSMUSG00000027384",0.553864806017419,0.870474780053455,1.08301078171643,4.24633484784518,0.290651776879226,0.138809836674941,2.77061823532279
"ENSMUSG00000068205",0.454646674584323,0.621331559455474,0.874520645530975,4.25024464980529,0.29097574923441,0.167930471483289,3.7918925525108
"ENSMUSG00000051379",0.165899643705463,0.749781151057429,1.79761168491775,6.32605526877208,0.462980690150014,0.214064292771952,6.16415299758334
"ENSMUSG00000038844",0.331304433887569,0.649986247991216,1.06812975160231,4.7604474356962,0.333251956534005,0.219334895291818,3.0823859350053
"ENSMUSG00000008333",0.559778305621536,0.725300835114617,0.62139430096953,6.88067882771863,0.508937672745317,0.00104676608956256,7.31526608219527
"ENSMUSG00000027419",0.210411718131433,0.692702197902097,1.13995143209699,4.49279497041836,0.311073851240881,0.243382338568555,4.83645788705541
"ENSMUSG00000015932",0.906707739509105,1,0.706304257600263,8.36562976889959,0.631983049123407,0.000259968345998933,3.17621797177193
"ENSMUSG00000027422",0.786520190023753,0.904568962862041,0.992960268886899,6.26157493503889,0.457637748027714,0.00338851479411717,2.38077478245677
"ENSMUSG00000027423",0.766800277117973,0.952596655645361,0.666097153974984,8.23816361779983,0.621421002861418,0.00127811806429744,5.57929480504368
"ENSMUSG00000027424",0.56631037212985,0.776012138426303,0.91758802541176,6.26353767545616,0.457800383793433,0.0483976547243572,4.82596597366192
"ENSMUSG00000037279",0.299089469517023,0.747390345342098,1.00247100604847,4.3933428302672,0.3028330900971,0.236810244456844,5.51159204944714
"ENSMUSG00000027425",0.496610253365004,0.720648211653043,1.05549411860005,5.08590600476304,0.360219966732683,0.0884620815053113,2.59210141219515
"ENSMUSG00000027427",0.470655186064925,0.670445879781038,0.954921154589488,5.65690006444997,0.407533434831472,0.101757628524354,4.06281439635529
"ENSMUSG00000027428",0.556017418844022,0.779404558339277,1.06520867067474,5.43533007860009,0.389173796444156,0.0909299532621476,1.52630474092078
"ENSMUSG00000027429",0.783476840855107,0.858035967450381,0.838438957871863,6.8135371635565,0.503374208587431,0.0161510441257999,3.1096470437463
"ENSMUSG00000074754",0.613940023752969,0.897435657780231,1.04734600777477,3.96448076845907,0.26729690344874,0.0741086437369192,3.57239827322312
"ENSMUSG00000027430",0.583976642913698,0.840850811043395,0.967574214539015,5.44371165633049,0.389868307190524,0.0450649914934337,4.97295510054334
"ENSMUSG00000001768",0.285431512272367,0.588153065394411,1.09589112479279,4.96442084441477,0.350153514794872,0.27727088275612,2.84307247345408
"ENSMUSG00000002728",0.701949722882027,0.923235867546729,0.860078684564261,6.88278558258386,0.50911224177527,0.00418850054936462,5.90344463927677
"ENSMUSG00000001767",0.523480799683294,0.681808561267213,0.873659620659722,5.87254929689162,0.425402470255851,0.0220488322715908,5.21792674038662
"ENSMUSG00000037110",0.258486737925574,0.698173170688931,1.10336134598194,5.13224843124171,0.364059973260984,0.174916515330658,5.17062194494125
"ENSMUSG00000074749",0.278800475059382,0.741336991774022,1.09392508392039,4.7518900420123,0.332542877400514,0.16497190873921,5.60861148597664
"ENSMUSG00000027433",0.886629057798892,0.900303998694378,0.815687421822953,6.98229866944305,0.517358053059376,0.00383070545251698,1.16623116981689
"ENSMUSG00000037025",0.339840657165479,0.838589564166766,1.39252595395266,5.89593105192668,0.427339919345167,0.323976746751601,3.69025017494451
"ENSMUSG00000036992",0.782734560570071,0.886060959710508,0.785292277601173,6.42052602284735,0.470808685789162,0.0108454489527738,3.9611883202103
"ENSMUSG00000027439",0.545378068091845,0.826626930416574,1.06851836647841,5.20838769439556,0.370368992658262,0.0968962070467521,3.1683627967172
"ENSMUSG00000027438",0.23028008709422,0.679536246917422,1.14291108205599,4.53552030809009,0.314614140087406,0.228551448537375,4.47796070940544
"ENSMUSG00000027447",0.560248416468725,0.995918432729393,1.26632015449792,6.96563246130214,0.515977064774428,0.00424497790846917,5.21423987374178
"ENSMUSG00000074736",0.383833135391924,0.73889415540744,1.01902988177483,4.8895360858385,0.343948445624929,0.270235101252001,3.29134993440257
"ENSMUSG00000068134",0.286124307205067,0.713261510096728,1.20376031845713,5.32015865265352,0.379630510494031,0.210350595489699,3.74122678201206
"ENSMUSG00000079009",0.0922901821060966,0.73619192836666,1.51735783865935,4.89103322811871,0.344072501194882,0.274578631146882,7.97965176121379
"ENSMUSG00000060336",0.293373911322249,0.63038668879204,1.3876138367966,4.72442560125204,0.330267130534646,0.186395106167641,2.7305365340465
"ENSMUSG00000074735",0.4652860253365,0.425049474436534,0.758216669470937,3.54574615259643,0.232599892939843,0.166580178366214,3.7107133622997
"ENSMUSG00000063364",0.344022169437846,0.714317478088354,1.238925729359,3.80815435175606,0.254343450073531,0.175351551757811,2.89757550491178
"ENSMUSG00000095315",0.491686460807601,0.821864819893179,1.03441441860026,3.33934901119635,0.215497500367373,0.146797145457988,3.88200947879032
"ENSMUSG00000068130",0.261282660332542,0.407221807762154,1.15914504384858,5.33260152819824,0.380661546780932,0.210295539830026,3.2663580241863
"ENSMUSG00000074731",0.0673000791765637,0.505106442652519,1.20672149926512,5.30425992795478,0.378313117097228,0.287742062325288,6.65322571469266
"ENSMUSG00000033096",0.389375494853523,0.786284366761546,0.988567370614814,5.30843112537873,0.378658749092699,0.217600276627931,4.84052800991466
"ENSMUSG00000033068",0.464172604908947,0.799339212967872,0.995084299917037,5.6060939052747,0.403323556373753,0.0788065361075823,5.67581003595443
"ENSMUSG00000033059",0.413450118764846,0.75014763022162,0.972862426727092,5.65658156340606,0.407507043332778,0.156398219428006,4.95312433732115
"ENSMUSG00000032046",0.464420031670626,0.82073196842535,1.04018572219208,5.1844623443618,0.368386500430242,0.130624912945647,4.51828956961222
"ENSMUSG00000027454",0.716622129849565,0.851078944378683,0.962243438080692,5.57008239741674,0.400339586051608,0.0502277144161829,2.23651018218441
"ENSMUSG00000068115",0.330735352335709,0.727979910511282,0.988743705623953,5.28145681661094,0.376423615336541,0.147720332797639,6.40909525145214
"ENSMUSG00000053916",0.649371536025336,0.887506474812957,1.0352799726093,4.43973271727804,0.30667702927993,0.0977682837070942,2.08512374129091
"ENSMUSG00000027455",0.839172604908947,0.942861261392143,0.741396004702731,6.60907278911605,0.486431968132721,0.00300143131303612,3.86543538845707
"ENSMUSG00000032966",0.749072149643705,0.959038784690089,0.457853522433736,9.2719709049925,0.707083904730667,0,6.9283679491426
"ENSMUSG00000032869",0.632521773555028,0.846040697803622,0.948883019173568,5.65562224394061,0.407427552609266,0.0548041175249815,4.24194276624222
"ENSMUSG00000027459",0.43312054631829,0.805257749422457,0.957458246246252,4.5505817446851,0.315862154471743,0.203991601201414,4.93838999658514
"ENSMUSG00000074698",0.71764895091053,1,0.819025970206284,8.62176868523107,0.653207123596882,0.00026869894018794,7.12005921662926
"ENSMUSG00000027465",0.327642517814727,0.743624184812807,1.0344863535659,5.14166967920634,0.364840632722258,0.132819399407321,6.09623492782269
"ENSMUSG00000027466",0.702419833729216,0.864676023382746,0.908963282664074,6.21791082859478,0.45401967132051,0.0291349521703001,4.11299028987133
"ENSMUSG00000032715",0.191013460015835,0.768947646778814,1.06294480984662,4.98137596910125,0.351558443160334,0.278817226825637,8.33699206188095
"ENSMUSG00000051817",0.265860055423595,0.669010829139551,1.18151163926966,3.7072542172141,0.245982705831408,0.118893327582026,5.12833672343346
"ENSMUSG00000074682",0.570813539192399,0.797078220039976,0.797719664902768,6.85547863578345,0.506849545107243,0.0164710465090384,6.93110262234344
"ENSMUSG00000019188",0.676959619952494,0.868763277563112,0.997826414273943,5.87670841510527,0.425747101348911,0.0280211995951566,3.54270400720892
"ENSMUSG00000042814",0.558269002375297,0.912313524564224,1.05713618131414,5.49719855013651,0.394300315546586,0.0601749967370561,4.87109039344144
"ENSMUSG00000042745",0.424708036421219,0.874734685839181,1.68886127222525,6.26057305535498,0.457554730697394,0.203085789560875,3.13668375008998
"ENSMUSG00000007659",0.54715954077593,0.813254865556263,0.996693337692147,5.51849942500669,0.396065339624418,0.0661466589417991,4.47805252876001
"ENSMUSG00000027469",0.713356096595408,0.86578782182602,0.920848386256255,7.07782630464554,0.52527362353516,0.0244162564621444,3.91256191136031
"ENSMUSG00000027472",0.544066706254948,0.867667446464369,1.03337812613547,5.28040075799193,0.376336108654233,0.0648641832686647,4.84760515206696
"ENSMUSG00000068040",0.621981393507522,0.835639529058392,0.996394795442257,5.86004270343862,0.424366154202603,0.0506236876671143,3.69513719410597
"ENSMUSG00000051413",0.323411520190024,0.778114502890976,1.10361758663731,5.01194896153855,0.354091769519561,0.103853324420998,6.40357652830277
"ENSMUSG00000046020",0.384080562153603,0.741912357208224,1.21538015552837,4.41880674549418,0.304943070262958,0.15140530062007,2.98779537646609
"ENSMUSG00000027475",0.368616389548694,0.844481075176498,1.17003262946627,4.86859447941783,0.342213191097299,0.163293830387852,4.97034917720852
"ENSMUSG00000042548",0.505393903404592,0.776487120470301,1.04961095242713,5.83658561344744,0.422422462740039,0.0601226540962787,4.00702229247313
"ENSMUSG00000061411",0.317720704671417,0.703353600959943,1.29749872760367,4.37917058876805,0.301658755820442,0.166278376305797,3.43197429773649
"ENSMUSG00000056941",0.622599960411718,0.906635796099021,1.05295431690805,5.47613421660138,0.392554891656742,0.0600701027134134,3.68857938086281
"ENSMUSG00000027478",0.481640934283452,0.985177180027936,1.68620985878509,9.97715807725527,0.765516825726067,0.00157448956340203,7.49536350906592
"ENSMUSG00000027479",0.769361144101346,1,0.698508877326445,7.99094125501684,0.600935768074118,0.000494393885704746,5.89735340883572
"ENSMUSG00000027487",0.381903206650831,0.703074737163691,1.01445248729061,5.05074650965337,0.357306595530269,0.198715967567636,3.70460080612705
"ENSMUSG00000038533",0.51902711797308,0.758493559802539,1.02752845632191,5.97318897048135,0.433741632292792,0.087426326541945,3.31562845710966
"ENSMUSG00000027489",0.37465360253365,0.783113890368837,1.02047189120724,4.6616266244169,0.325063508295993,0.249647704643611,4.25466856046008
"ENSMUSG00000027490",0.404221100554236,0.748749390999641,1.12559183422222,4.32940788072474,0.297535339368776,0.160211336583187,3.0452158762708
"ENSMUSG00000000876",0.344343824228029,0.764977895037103,1.0829763346014,4.24625971373219,0.290645551148157,0.188543000477435,4.45968093828434
"ENSMUSG00000038467",0.405829374505147,0.757949135039285,1.07568050765669,4.32294825458109,0.297000084561318,0.0431267091115365,5.58115597214915
"ENSMUSG00000027593",0.923025534441805,0.937000108418372,0.558505662233758,7.9310586455664,0.595973800635335,0.000490311641822571,2.46926390002549
"ENSMUSG00000074656",0.73818537212985,0.992287148874294,0.730866631773524,7.94374275270692,0.597024825752625,0,6.87626540798581
"ENSMUSG00000027597",0.792483174980206,0.920207100386257,0.692254355629561,7.74898872038023,0.580887199556214,0.00119474948489554,4.806447614757
"ENSMUSG00000027598",0.578557996832938,0.701712668112734,0.946150279147323,5.67070433700331,0.408677278621085,0.0741368489806247,2.60617118607595
"ENSMUSG00000047459",0.790169734758511,0.98314115992693,0.657152070686192,7.1724759033655,0.53311643852356,0,5.53092296687581
"ENSMUSG00000027602",0.494507125890736,0.909135516056893,1.07760406016877,4.19574617680457,0.28645991983127,0.0735298189941229,5.61776957612243
"ENSMUSG00000038383",0.589543745051465,0.745226195389501,0.929268541149535,5.4872267545532,0.393474036841555,0.120421506956033,2.30798480952242
"ENSMUSG00000038375",0.332343626286619,0.802008231012995,1.22918235554196,4.58715153109383,0.318892384634868,0.188239642925148,4.38517143602271
"ENSMUSG00000038369",0.291790380047506,0.74301969010091,1.14160066373824,4.76661462036938,0.333762979180115,0.136196164272593,5.42470529163583
"ENSMUSG00000027603",0.394225059382423,0.883412923031149,1.14998129504651,4.10527163019753,0.278963056243948,0.222619633530752,4.30384559052393
"ENSMUSG00000027610",0.510441409342834,0.805334319104786,1.04412812656928,5.01975896753922,0.354738918931179,0.178172036205253,2.16788128919666
"ENSMUSG00000038324",0.648678741092637,0.820635755688608,0.980889490344654,5.79121915753367,0.418663326671604,0.0561432515404948,2.92199312988587
"ENSMUSG00000038312",0.406002573238321,0.793775730791142,1.00992799012281,5.36425925806618,0.383284756194018,0.138114951224171,5.53724767071389
