"","segIdx","rho","sigma","mu","mu.scaled","zero","f_stats"
"ENSMUSG00000020776",0.250053082312973,0.421791860944032,1.42618255776573,4.87737855859577,0.317746662029372,0.200519738173876,2.00198847131054
"ENSMUSG00000020777",0.237950314955057,0.486740180876512,1.43598987109769,5.83718857047168,0.380275430091475,0.180169329985087,2.62510828078804
"ENSMUSG00000020778",0.53137164696723,0.75140371604608,1.31357391103868,5.01593414928649,0.326773146736564,0.0596440306664796,0.803815312572217
"ENSMUSG00000020780",0.715089532167882,0.774444864921765,1.16633528934927,7.20746351762414,0.469544768076754,0.0091173741374127,-0.782966418851046
"ENSMUSG00000020781",0.451288130794819,0.602817993166291,1.25181475636043,5.53847747981986,0.360815290820329,0.145026728543317,0.364689740721937
"ENSMUSG00000020782",0.413723547314035,0.621476485656317,1.39205344530906,5.56734663232035,0.362696030256798,0.0711306777785176,1.45196652521088
"ENSMUSG00000020783",0.694882865029372,1,1.4244588466268,6.62199203242192,0.431403041847379,0,1.45457814155422
"ENSMUSG00000020788",0.130759430957605,0.528903624503606,1.63798307785668,5.16772508144304,0.336661874581981,0.260831238753807,4.1556798222548
"ENSMUSG00000020790",0.749823058956756,1,1.39432305576104,6.65217449713914,0.433369339669337,0,0.498892468555898
"ENSMUSG00000020792",0.447660839408309,0.65203243115044,1.24821628982386,6.45668330490939,0.420633669832734,0.110263195004697,1.21597603866437
"ENSMUSG00000020794",0.531141623611013,0.775806687333297,1.40400747991159,6.36450273730348,0.414628379972924,0.00724593285389576,2.19729990911216
"ENSMUSG00000020798",0.533707268738057,0.617825202420818,0.546602797799427,1.55802525158723,0.101500664923704,0.0683897684049038,1.83218756288757
"ENSMUSG00000020799",0.31656522046854,0.887861820134909,1.65072051508586,4.31960083199107,0.281409101818986,0.185238224304148,2.95351605115855
"ENSMUSG00000020801",0.684354872956331,0.863007721815539,1.05384386895953,5.81854134038131,0.379060618502832,0.0110406005389174,1.42447226991995
"ENSMUSG00000020802",0.365984853846698,0.673903654376045,1.60174525037292,5.08528652195017,0.331291247580676,0.0546791379502087,2.25107930418781
"ENSMUSG00000020803",0.687663670465001,1,0.994720713277958,7.92503750091594,0.516292579220083,0,3.6249368961388
"ENSMUSG00000020806",0.290466416589992,0.399088856671898,1.61140159976993,5.45545932875502,0.355406905151657,0.0862638119300137,1.6150872430183
"ENSMUSG00000020807",0.397462665439875,0.558604549935462,1.51037056373549,5.07694133966845,0.330747583771304,0.158630394546626,-0.591884474483089
"ENSMUSG00000020808",0.477033052586878,0.715780768339178,1.38295811083422,6.11487566988542,0.39836591885304,0.0688438189862536,1.02905512678444
"ENSMUSG00000020812",0.612410644773162,0.661203007452285,1.15059323338744,5.66927030893936,0.369336054695478,0.0387264989389434,-0.0944133084495266
"ENSMUSG00000020814",0.594238799631963,0.185828037602737,0.300169076178974,1.1238887512686,0.0732179629307754,0.0312775763976128,0.665182423399757
"ENSMUSG00000020817",0.624371859296482,0.778761664487828,1.42965304908475,6.10550904838579,0.397755711316102,0.0324383298549054,-1.73493450450614
"ENSMUSG00000020818",0.52682426215585,0.690694259936326,1.57964424911223,5.34047428089109,0.347915971217303,0.00405338995592974,1.25954586881592
"ENSMUSG00000020821",0.465708825819237,0.0434396446072072,0.0761118989588175,2.77592410503777,0.180843153528996,0.05232161140936,2.31894013629141
"ENSMUSG00000020823",0.542448156274329,0.528334637902697,1.24670617546239,6.51535591613431,0.424456015977791,0.0107144237042938,1.08175100971351
"ENSMUSG00000020827",0.445413688159105,0.248436731145365,0.299860249218899,1.11511037202799,0.0726460776277405,0.0418949224377455,3.32828505281262
"ENSMUSG00000020828",0.579092646330243,0.115400144336878,0.114299988821391,0.982438739925915,0.0640029153253205,0.0319393189099172,1.08016274065081
"ENSMUSG00000020829",0.278416731545049,0.595486542044332,1.6743573996503,5.36079430553084,0.349239760396405,0.0901920157916929,2.49395089042326
"ENSMUSG00000020831",0.557381980324156,0.850259358685661,1.07910507983907,6.12566938977028,0.399069097605978,0.00929869741994512,4.01593090888499
"ENSMUSG00000020832",0.566777549720433,0.726012143779274,1.4496966233394,6.73733318595907,0.438917175007382,0.0511359815542581,-2.25501237910185
"ENSMUSG00000020834",0.38484676905655,0.732252966522471,1.61693669917665,4.47145786781512,0.291302136121767,0.210981935482367,0.518731692922798
"ENSMUSG00000020836",0.539493240852148,0.304026430679352,0.360439946732224,1.22391760653401,0.0797345453929479,0.0535692285552621,1.10201397918737
"ENSMUSG00000020840",0.731261943520419,0.845118690066075,0.939831451227454,8.03764993194832,0.523628944223372,0.00101675523150169,1.41751820720431
"ENSMUSG00000020841",0.222043315167386,0.602157093046878,1.86695379344017,5.50893802019694,0.358890882868143,0.186762634191577,2.3597719518285
"ENSMUSG00000020843",0.614763960648312,0.672507693200089,0.955875858277324,7.042056020361,0.458768961506571,0.0142530162798158,1.59376850248282
"ENSMUSG00000020844",0.54021869912945,0.71871762659243,1.31458661174995,6.56764337644248,0.427862388528308,0.0523404475287057,0.594968897064443
"ENSMUSG00000020846",0.547490976006795,0.484790230503453,0.571234357249352,1.65061795036524,0.107532803903812,0.0622228651715263,1.05700332623547
"ENSMUSG00000020849",0.689636563097176,0.96064141428574,0.469363648213457,11.8204783158173,0.770068964338789,0,4.97544035662208
"ENSMUSG00000020850",0.699032132493453,0.850596927893538,0.996391942420318,8.38162236427299,0.546037725309694,0,2.11942452472246
"ENSMUSG00000020857",0.770295137660132,1,0.707868428182622,9.66739819073658,0.629802196859292,0,2.54676294214841
"ENSMUSG00000020859",0.465638049401939,0.720900981202037,1.67559085831166,5.83799485263172,0.380327956976539,0.0509565612259829,0.734803868568631
"ENSMUSG00000020863",0.789201288130795,0.984162005331757,1.01203888834627,8.00662649830231,0.521607859776514,0,1.24748142768184
"ENSMUSG00000020864",0.384599051596008,0.453031405347931,1.58998059989648,5.6557096137254,0.368452615728076,0.0615280096167272,0.566577202567004
"ENSMUSG00000020868",0.394136173826881,0.38682119936294,1.26052780831674,5.75046676144694,0.374625762120377,0.199315454021327,-0.325844845518005
"ENSMUSG00000020869",0.637288555453323,0.86870852795983,1.31167614488874,7.2659867198026,0.473357380666736,0.00459570272491976,1.47176808535301
"ENSMUSG00000020873",0.724201995894968,0.83564160537607,1.00442867520525,7.0938997168117,0.462146424161406,0.0179474339480158,0.367424678234299
"ENSMUSG00000020875",0.478696298393375,0.605726309110727,0.40609903258779,1.2397473706962,0.0807658074547398,0.0556735177600634,3.44160736347058
"ENSMUSG00000020876",0.272347653761767,0.345204392842693,1.58836369458362,5.12435882403829,0.333836691871412,0.112143199405348,1.55789222874122
"ENSMUSG00000020877",0.424039210135183,0.751959539547126,1.56940946368936,4.97353928847413,0.324011247625322,0.200069081057966,-0.0319992880126259
"ENSMUSG00000020882",0.316706773303135,0.681823695118616,1.43840659389375,4.25665476953296,0.277308353034159,0.202462020856007,2.09095162392429
"ENSMUSG00000020883",0.414679028947555,0.652608367881747,1.74184053988204,4.67353024896726,0.304466550846014,0.0851323947996621,0.177682753345393
"ENSMUSG00000020886",0.487897232642084,0.440562277044885,0.327018555010884,1.0640832710122,0.0693218137371593,0.0554574509897274,2.42647341922143
"ENSMUSG00000020888",0.325748460612924,0.38216682891366,1.33557417745986,4.27876139270017,0.278748533794471,0.0503371138696811,2.75210500280378
"ENSMUSG00000020889",0.272807700474202,0.570560820284718,1.4979793347848,5.43441480462182,0.354035916985019,0.219983482398458,1.88235180715877
"ENSMUSG00000020890",0.527726661476396,0.103042641424212,0.0743933912979352,1.02046887255784,0.066480465375111,0.0526680191709617,1.31278657077637
"ENSMUSG00000020891",0.425985561610871,0.0839664003251926,0.367915461629195,3.48900590945503,0.227298312577156,0.0922433928711178,1.92713335106585
"ENSMUSG00000020892",0.637058532097105,0.573609975044405,0.403606075020749,1.2292845266517,0.0800841842788678,0.0496055432717647,0.359660385225078
"ENSMUSG00000020893",0.3746018826527,0.59498904276739,1.21461371536397,3.66880489810651,0.239011682014943,0.167540227587174,1.77670601594197
"ENSMUSG00000020894",0.333816972184868,0.358969982575129,1.0437698003423,3.91788533069456,0.255238531501193,0.184366473239697,2.06310135314207
"ENSMUSG00000020895",0.582171420482695,0.75680124977209,1.14151805335569,5.32420358449233,0.34685598373151,0.0410839126361595,1.37296643002406
"ENSMUSG00000020897",0.711763040554887,0.826533096159789,1.17233024725926,7.65540173293269,0.498726610758763,0.0174312213469082,-0.523621307748181
"ENSMUSG00000020898",0.645834807842027,0.644712563992916,1.12730589334179,7.3967008560243,0.481873017933605,0.00374270305191149,0.681918348083704
"ENSMUSG00000020899",0.626893269162715,0.952150794400984,1.04352480509612,9.52997430034339,0.620849439061118,0,4.89582434580786
"ENSMUSG00000020900",0.341336966522755,0.705946802149131,1.3356243828735,7.11407189921457,0.463460581858418,0.055795254514994,4.98431589015159
"ENSMUSG00000020901",0.394242338452827,0.192803973925973,0.838151012354691,4.21101656919943,0.274335159997914,0.0783053757663949,2.20155792555963
"ENSMUSG00000020902",0.174764668412485,0.406778338230489,1.56311615151397,4.99687963123632,0.325531801548504,0.075852070263729,5.56064741015144
"ENSMUSG00000020903",0.720468539882511,0.698611094909732,1.00765488198783,5.75288434550038,0.374783260532227,0.0109160172970552,-1.11419128421889
"ENSMUSG00000020905",0.300003538820865,0.764282380767563,1.85938290531468,4.42824649218259,0.288487043498082,0.215104902336434,1.86166478132986
"ENSMUSG00000020910",0.550640526576545,0.280539093541976,0.715105277968284,7.25356898921563,0.472548402445917,0.0165162548427699,1.53615532847474
"ENSMUSG00000020914",0.736039351688017,0.999999999999998,0.99407801703579,10.7673863749963,0.70146315600078,0,2.32197114765752
"ENSMUSG00000020917",0.591549295774648,0.820839695958576,0.94070294577453,9.15780041770261,0.596603417350078,0.00115845323757297,4.30863156702238
"ENSMUSG00000020918",0.596008210064407,0.681515114753598,1.23859487325059,6.41337578492887,0.417812313690684,0.0251498674260412,0.550233109988478
"ENSMUSG00000020919",0.227510793403638,0.431265582354096,1.69533991716225,4.94879711098437,0.322399368338311,0.251033294570219,1.40799778127907
"ENSMUSG00000020921",0.48864038502371,0.712220035317012,1.20248770004097,6.02556153259909,0.392547368404574,0.0785094736809147,1.47806001139033
"ENSMUSG00000020922",0.762244320192512,1,0.893937911633181,8.06524204799458,0.525426488532404,0,2.30881621380186
"ENSMUSG00000020923",0.733119824474485,1,1.15421170429175,7.27294424676361,0.473810642858469,0,1.79448940995111
"ENSMUSG00000020925",0.539033194139713,0.839538462914111,1.13925222630313,7.95411296200439,0.518186759047553,0.0060371272898744,4.43824457912326
"ENSMUSG00000020926",0.575394578526435,0.534375759488457,0.279961139654507,1.12650671248702,0.073388515319057,0.0428930934194877,1.81664126602733
"ENSMUSG00000020929",0.859411494090169,0.832041500815107,0.805546662043396,8.80275326063454,0.573473150879916,0,-2.64043732460866
"ENSMUSG00000020935",0.793138226342982,0.946978759734615,1.06499097405076,6.8612884535357,0.446992492081045,0.00260383975969541,0.170919067655839
"ENSMUSG00000020936",0.860455446245311,0.898640399383957,0.89134113893278,8.25981097837804,0.538102075752275,0,-0.968636637914748
"ENSMUSG00000020937",0.249876141269729,0.525206442448357,1.51133554666168,4.51571795293398,0.294185549049912,0.205073033221201,2.08829932004544
"ENSMUSG00000020941",0.64102201146578,0.475706624645744,0.429311735207397,1.09589881764151,0.0713945019893525,0.0542043694715278,-1.74090486598834
"ENSMUSG00000020946",0.45001415528346,0.659948694837105,1.52053359898562,6.43542362501256,0.41924866490791,0.0732667569741979,0.413523124804407
"ENSMUSG00000020950",0.629803949324085,0.534130997847055,0.425025952137528,1.28713446784464,0.0838529359177357,0.0591041082293943,-0.422523883281681
"ENSMUSG00000020956",0.649621346167457,0.863489740049584,1.18252588871415,7.06014295917411,0.459947271784652,0.00982411648472072,1.56109093482893
"ENSMUSG00000020961",0.266420128813079,0.683147952657135,1.70335675233584,4.01514140741601,0.261574475686709,0.172689945113556,2.41346874214567
"ENSMUSG00000020962",0.263359048764952,0.727888782223267,1.93963784302596,4.67977310388054,0.304873254279077,0.158652489605422,2.6314360553768
"ENSMUSG00000020964",0.423154504918961,0.85215593002882,1.78753986340485,5.30707911743422,0.34574037562614,0.0476651779989436,2.29317590381448
"ENSMUSG00000020973",0.458064972751079,0.68027070627557,1.35578620661502,6.33672944534709,0.412819032592115,0.0288572527637206,2.39483156321412
"ENSMUSG00000020978",0.438831481350414,0.730274773464748,1.55003871036265,4.88122458365039,0.317997219124658,0.0197590505087166,2.59631503418645
"ENSMUSG00000020986",0.459834383183523,0.727707676425556,1.14704991770004,8.12932825920335,0.529601514617848,0.0185103442002355,5.16892636284716
"ENSMUSG00000021000",0.651514615330172,0.833710861966159,1.06980104446647,5.44335363569282,0.354618255247664,0.00137715827280646,2.26657786139925
"ENSMUSG00000021007",0.357456295562319,0.510976782257094,1.22279256977886,5.83358267452718,0.380040516693635,0.0929807866085399,2.31470615500058
"ENSMUSG00000021009",0.196864604713709,0.563758533027496,1.75095058830846,5.34391135754927,0.34813988654066,0.204151933466562,2.65488212521754
"ENSMUSG00000021010",0.687982164342841,0.559233466208277,0.253622980352871,1.04865941140658,0.0683169951501788,0.0513372371322703,-2.16136687489125
"ENSMUSG00000021013",0.407495222591832,0.381148132152029,1.30646121073917,6.05758451171467,0.394633570266401,0.193102251858511,-3.00114613053782
"ENSMUSG00000021018",0.809682213886333,0.878417986531867,0.76023810814792,7.66738117218895,0.499507035602743,0.00193983314797182,0.433942744180229
"ENSMUSG00000021023",0.59415032911034,0.857680320887147,1.39642907855265,6.50628086002308,0.423864803058871,0.0139916536932055,1.41361942648157
"ENSMUSG00000021024",0.694325500743152,0.998056646617481,0.770975696045579,9.57871231476173,0.624024575766991,0,4.08025613609942
"ENSMUSG00000021027",0.542660485526223,0.899313268567366,1.98249847472671,3.71410333126315,0.241962740229988,0.0559098370628515,-0.467080955990891
"ENSMUSG00000021036",0.538661617948899,0.869006047876199,1.26957752329995,6.8257830297253,0.444679419303186,0.0146787381129207,3.11603425451625
"ENSMUSG00000021040",0.665439875433506,1,0.99842144188049,6.49377298017412,0.423049951881714,0,4.45097594039621
"ENSMUSG00000021044",0.36340151461533,0.7163689101581,1.72240320194128,5.68801461886282,0.370557190746557,0.153259575978673,1.054777513756
"ENSMUSG00000021057",0.338948262438955,0.391387991753489,1.84230434068478,5.55837788530663,0.362111743059446,0.110391346913268,-0.463596580355487
"ENSMUSG00000021061",0.636810814636563,0.654500291872174,0.612929292366493,1.77268276430242,0.115484963544556,0.0464182280654817,0.796635042395066
"ENSMUSG00000021062",0.134829074952226,0.602557777566257,1.86408296882738,4.66493090393294,0.303906329089121,0.21302948505082,4.54065856355282
"ENSMUSG00000021067",0.327588647462665,0.492588573322865,1.23151667108727,4.94334649811787,0.322044277118686,0.139448298635858,2.26386234664709
"ENSMUSG00000021068",0.0707233349847831,0.0783524740038016,1.63155655352841,4.1554491375902,0.270715107070868,0.195020009171441,4.56205256848673
"ENSMUSG00000021072",0.448917120815344,0.746915386748319,1.25267973924852,7.56679553781145,0.492954180637126,0.0488168217718319,2.94518504010437
"ENSMUSG00000021076",0.786821431099158,0.88944402808878,0.943029938676058,7.98862509100025,0.520435121622031,0.00101055363421754,0.628209261081846
"ENSMUSG00000021087",0.191662538042324,0.510585039051217,1.63563312995406,4.87624633120269,0.317672900781647,0.11843339213607,3.68406892797045
"ENSMUSG00000021098",0.283901903885625,0.770829441356615,1.61837980743914,6.20219077112593,0.404054238047707,0.067473134897287,5.88193137542538
"ENSMUSG00000021099",0.434018684974167,0.523600514524583,1.10013611839465,3.01185667539595,0.196213458889105,0.123443030446738,1.2495123110772
"ENSMUSG00000021103",0.604005945219053,0.832308554325095,0.997012800070954,7.108370416346,0.463089147204176,0.00179840445516185,3.57810953776368
"ENSMUSG00000021109",0.62950314955057,0.732216051694482,1.29505237178844,7.21415578145126,0.469980749164134,0.00821325581063535,0.554752893880729
"ENSMUSG00000021111",0.835701394295421,0.982379908686035,0.986352792845216,8.37683679959759,0.545725960002047,0,0.358397309899849
"ENSMUSG00000021116",0.704676551772949,0.936421079109486,0.508939810362402,10.826284090031,0.705300166989646,0,3.79309492126015
"ENSMUSG00000021118",0.415953004458914,0.485868390402127,1.04952624876453,6.15589057458262,0.40103791792699,0.314600619111658,0.56364387713241
"ENSMUSG00000021123",0.530203836081818,0.457345166635517,0.50091992383159,1.47504220984049,0.096094566522701,0.0546712776527212,1.53684736151042
"ENSMUSG00000021124",0.51167810885413,0.656824873907124,1.08424280154246,6.30485078185138,0.410742232463767,0.0175462701246658,2.84436005647754
"ENSMUSG00000021131",0.689256139854201,1,0.784758660717132,9.63082041077291,0.62741926326694,0,4.88665408029522
"ENSMUSG00000021134",0.825536131361031,1,0.901043186933641,9.3004320298372,0.605895442733369,0,1.20015167259701
"ENSMUSG00000021136",0.234411494090169,0.513417044774556,1.68681455294494,5.41736082107934,0.352924900671094,0.156246363792251,2.16795367971249
"ENSMUSG00000021139",0.569307806638828,0.610039298400497,1.02234989318268,4.8533246208144,0.316179619512727,0.0859517412267607,-0.689920669406274
"ENSMUSG00000021140",0.247363578455659,0.484044972492716,1.76531847426407,5.39208350457112,0.351278158668387,0.17666221960216,1.54609261234614
"ENSMUSG00000021143",0.492090735366976,0.627373522332374,1.27380704607376,4.89384590142895,0.318819460445595,0.0538588214733335,1.05800901747443
"ENSMUSG00000021144",0.42223441149409,0.617384686282213,1.23353823471805,5.04245035850031,0.328500598914914,0.0172223614965101,3.94042844300124
"ENSMUSG00000021147",0.542802038360818,0.676911050993926,1.39205871734519,6.44566833646383,0.419916077393999,0.0399531801792349,0.266940877462453
"ENSMUSG00000021156",0.49354165192158,0.66170187777696,1.39735192471508,5.79564517993943,0.377569001736943,0.07111493819123,0.00483979083187915
"ENSMUSG00000021175",0.2216186566636,0.660885476711593,1.53518612421273,6.20286595602285,0.404098224335927,0.153792722271537,4.23444278088166
"ENSMUSG00000021177",0.49274541722698,0.675969508649929,1.16378782696677,7.26892694176069,0.473548927383891,0.039539036655354,2.3270304100434
"ENSMUSG00000021180",0.205693962771605,0.545087747724314,1.69119228091527,5.54073601790617,0.360962427860379,0.21307296712535,2.45417315452194
"ENSMUSG00000021182",0.537776912732677,0.294741032341705,0.477709714199204,0.947248763824255,0.0617103930276306,0.010185210499706,2.23937874807187
"ENSMUSG00000021185",0.140402717814424,0.607864925545536,1.72426107774785,5.85263758285747,0.381281887307285,0.189530413884786,5.82102074173322
"ENSMUSG00000021187",0.584453959940548,0.727992510248925,1.00563905045987,4.39918151630878,0.286593546751166,0.00834738485683009,2.58646720951032
"ENSMUSG00000021188",0.413033477245382,0.7548029674752,1.53563896668833,6.01252835306461,0.391698295515002,0.0357472230858351,2.88306791065782
"ENSMUSG00000021189",0.504565078915705,0.84280356906752,1.44654174426632,6.70943233160234,0.437099517315526,0.00933610619508891,2.91247075471811
"ENSMUSG00000021190",0.542094274187841,0.599364623048441,0.89760457362006,7.13967430613995,0.465128502535073,0.000903162140844802,3.56894619067748
"ENSMUSG00000021196",0.557912803453889,0.834990470406577,0.979179331863061,8.84519318798669,0.57623798594221,0.00671345226340439,5.06229035716249
"ENSMUSG00000021198",0.385200651143039,0.439328635648566,1.05737065205111,2.99609193933513,0.195186433214742,0.0685995037123655,2.57904748689766
"ENSMUSG00000021203",0.196263005166678,0.597571599265727,1.53646013659328,5.01442862099565,0.326675066045444,0.260705732319762,3.24986628784872
"ENSMUSG00000021217",0.338877486021658,0.663427518251632,1.79006430244952,4.4330269360195,0.288798475198329,0.209168604366945,0.538226605423322
"ENSMUSG00000021219",0.33326845495081,0.0782531621625397,0.347211549645339,2.84035539707233,0.185040660604064,0.112461605376839,3.72326472619108
"ENSMUSG00000021224",0.460612923773799,0.800715967705078,1.66328024291636,5.1874330641406,0.337945791048594,0.0925249641511686,0.517027917015623
"ENSMUSG00000021226",0.319095477386935,0.33062891747741,1.2376372761017,5.37066301994178,0.349882677793429,0.0305722728169015,4.61940910844192
"ENSMUSG00000021234",0.507201500460047,0.446543503408644,0.589048394424375,1.62495834983566,0.105861157233921,0.0333000145085345,2.50335920329943
"ENSMUSG00000021235",0.508776275744922,0.608267531584203,1.1029738771478,6.67260445731776,0.434700290821878,0.0607736328916024,1.19530776142834
"ENSMUSG00000021236",0.277231226555312,0.605326309738461,1.797846187347,5.07320208022606,0.330503982138164,0.226539622708295,1.26330074283759
"ENSMUSG00000021239",0.577163988958879,0.750897489023379,0.988665178564253,2.5904762667437,0.168761778335124,0.103878609188804,0.592679671794828
"ENSMUSG00000021243",0.73533158751504,1,0.941118270077846,8.45838744259028,0.551038741883785,0,2.68779074886257
"ENSMUSG00000021244",0.718893764597636,0.850362638686566,1.20387505399052,6.60301435434951,0.430166702555369,0.00835275150592949,-0.0516967666543532
"ENSMUSG00000021245",0.44383891287423,0.822315736368118,2.18872912963078,4.66060802975279,0.303624706691325,0.0754640047698828,0.870734685709743
"ENSMUSG00000021250",0.228448580932833,0.615882572835815,1.59518248724386,7.58253700945768,0.49397969070406,0.195673508550735,2.78961640924157
"ENSMUSG00000021252",0.725192865737136,0.921510048884534,0.94666639842923,7.48584612840224,0.487680567335448,0.000946952557932908,1.95902163941687
"ENSMUSG00000021255",0.52491329888881,0.809547401457769,1.06289974195258,8.26287136603275,0.538301450907227,0.00940720982167969,5.191365147214
"ENSMUSG00000021257",0.319927100290183,0.640449335217156,1.79505418842855,5.13534121968573,0.334552162289211,0.196833602278895,0.873952569509052
"ENSMUSG00000021258",0.380653266331658,0.284863189147711,1.00668954885758,5.43777278617743,0.354254679497651,0.0873598918372848,2.0390873990325
"ENSMUSG00000021262",0.430338311274683,0.811409602916092,1.50083418510352,4.12923960491151,0.269007633956809,0.127974505474599,1.33024632249889
"ENSMUSG00000021264",0.369505980607262,0.942346439548391,1.55115632906227,2.7354318452098,0.178205203214073,0.139449896884023,2.96390092404707
"ENSMUSG00000021266",0.670411918748673,0.790049890834426,1.22446958300752,7.82235399588315,0.509603054219766,0.0188008893789816,0.0130595990105276
"ENSMUSG00000021270",0.706481350414042,0.910935175865891,0.406204805818911,13.936324314861,0.907910039231057,0,3.72979415386998
"ENSMUSG00000021273",0.664811734729988,0.871537004826577,0.980494077144565,8.98199513183071,0.585150225772204,0,3.00643561558521
"ENSMUSG00000021276",0.663918182461604,0.840634180422907,1.16994813247352,6.96080769651497,0.453475874818224,0.0114469638303629,1.18170996273813
"ENSMUSG00000021277",0.326420836577252,0.0936026553489506,0.196698065815494,6.28886252707601,0.409700645209834,0.256162345160324,2.87842102342101
"ENSMUSG00000021287",0.391163564300375,0.383723420936951,1.27791707143637,7.1802041755015,0.467768902999267,0.0790211544872549,1.19247911123204
"ENSMUSG00000021288",0.444989029655319,0.749406528513056,1.5758882792892,4.3040346130717,0.280395008946053,0.0990910517052071,0.628570612067612
"ENSMUSG00000021313",0.628583056125699,0.235030639659431,0.202864382749175,0.774681587406295,0.0504681546514325,0.0257730576181102,0.375957614876461
"ENSMUSG00000021314",0.245399532875646,0.271259145070109,2.18990033896906,4.43503322545631,0.288929178988982,0.170552369733302,0.682293319545652
"ENSMUSG00000021318",0.427861136669262,0.810211298508619,2.05897957254139,5.67983748922523,0.370024475067208,0.105618636572582,0.650320361440921
"ENSMUSG00000021327",0.479050180479864,0.838396788026326,1.52590492049618,5.84751999697399,0.380948491805272,0.00517794066531438,3.34235294051542
"ENSMUSG00000021338",0.269357350130936,0.559188436942065,1.49748255471746,5.53926900589069,0.360866856390062,0.0742755083055274,3.39164231007403
"ENSMUSG00000021339",0.475369806780381,0.102076079194433,0.109279317496329,0.964642446018612,0.0628435396985547,0.0497867265961365,2.29814629580903
"ENSMUSG00000021359",0.374248000566211,0.0350100636652759,0.0461431575972908,3.13588706745725,0.204293670099545,0.0682301189458674,3.98532753029026
"ENSMUSG00000021360",0.347122938636846,0.752109560643054,1.57426247078237,6.96107559599429,0.453493327672641,0.0413867697099304,4.32992843583605
"ENSMUSG00000021361",0.68100184018685,0.873880435562973,0.83552464428831,7.9194945320089,0.515931471279058,0,3.14815504583701
"ENSMUSG00000021363",0.395764031424729,0.71623843256468,1.72825114744117,3.95280631161948,0.257513529563036,0.204010718566444,-0.368521430840926
"ENSMUSG00000021364",0.309806072616604,0.696900404167294,1.90837986708025,4.48623199087377,0.29226462630485,0.200896461576537,1.30477830723688
"ENSMUSG00000021366",0.360322740462878,0.545858241965073,1.64314086587137,5.35315702979769,0.348742214593553,0.178772708063491,-0.464805627906335
"ENSMUSG00000021368",0.397869629839338,0.907199403629571,1.87896188150406,4.29954239908201,0.280102354563237,0.159903091731246,1.42134634759776
"ENSMUSG00000021373",0.263199801826032,0.77051493023644,1.48684283614733,4.36051195586449,0.284074339880883,0.217330660025375,3.69633388820443
"ENSMUSG00000021374",0.747522825394578,0.89093280961107,1.17733748613314,7.98171456704718,0.519984921536491,0.00302903837788247,0.178917684040236
"ENSMUSG00000021375",0.480819590912308,0.612919521625524,1.3025008102841,6.64987333301135,0.433219425669443,0.0647726131583439,0.70320443367414
"ENSMUSG00000021376",0.522117630405549,0.670764864231461,1.08661684066666,6.01775568139883,0.392038840411336,0.0867814132172667,0.953378384402219
"ENSMUSG00000021377",0.780920447306957,0.996287005117997,0.914320699484975,9.12730681340941,0.594616849709988,0,1.70920810947187
"ENSMUSG00000021379",0.274524028593673,0.77769051112193,1.65788397654965,3.65106778957497,0.237856162139407,0.163959102057261,3.20372978027372
"ENSMUSG00000021388",0.503733456012457,0.736056852041459,1.34613632945962,3.42810921138654,0.223331073788065,0.154380315084565,-0.919657120021453
"ENSMUSG00000021392",0.716381201783566,0.902956886958978,1.18766848567901,7.48570550647995,0.487671406235381,0.00662854338572363,0.693243919086829
"ENSMUSG00000021395",0.638757166112251,1,1.091209687364,9.69387682171334,0.631527200927245,0,5.00366818945002
"ENSMUSG00000021400",0.376866728006228,0.657421956266785,1.56034790866998,5.32199769112905,0.346712276338614,0.106369979925245,1.26028004645081
"ENSMUSG00000021403",0.219760775709534,0.599627784533835,1.2790399710432,7.19540266942956,0.46875903968253,0.218450814609334,5.20686125879681
"ENSMUSG00000021408",0.32617311911671,0.681228016592982,1.89564507294554,5.04879646211705,0.328914028693974,0.241416510381208,0.661875802086725
"ENSMUSG00000021417",0.526558850590983,0.7131522121823,1.29799472875424,6.21524830444339,0.404904897513818,0.0117933465295287,2.14057431991978
"ENSMUSG00000021418",0.69352041899639,0.791860326865957,1.08335356262852,6.86809956130586,0.447436215497906,0.0139009309669252,0.531080306686254
"ENSMUSG00000021420",0.424994691768703,0.682378227870351,1.4407883177925,6.24665220459843,0.406950768222337,0.124060719632829,0.796010583791322
"ENSMUSG00000021427",0.675994408663034,0.927271958400316,0.758857546851117,10.6405559476014,0.69320053081489,0,4.11029018156267
"ENSMUSG00000021428",0.629538537759219,0.792616556997181,1.20781773371556,6.83318328867176,0.445161524167208,0.0190166087993759,1.08744018964904
"ENSMUSG00000021431",0.770525161016349,0.969939679648673,1.18826137948561,5.70037038019857,0.371362131854938,0.00360545759082464,0.0607790412853193
"ENSMUSG00000021432",0.321661122513978,0.567717229522258,1.36034131896718,5.72340662985974,0.372862875016877,0.231681786418254,1.52957780488203
"ENSMUSG00000021439",0.560159954703093,0.0636878828916055,0.041234541448311,1.83995929680836,0.119867829575371,0.0954287575260232,-0.968391435014636
"ENSMUSG00000021451",0.430586028735225,0.695528847632644,1.590565028291,5.30590986001202,0.345664201982135,0.0261765123831131,2.16877229958197
"ENSMUSG00000021453",0.185381131007148,0.76501044950688,1.74373642880807,4.93921576504118,0.321775172142406,0.226179829738934,5.68416707766148
"ENSMUSG00000021457",0.384121310779248,0.411184883603278,1.30824324356289,5.93286872791999,0.386508707822697,0.111074347102445,0.863296635586754
